ticker,vcp_score,ml_score,momentum_score,trend_score,volume_score,company_name,fundamental_score,sector,industry,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,current_price,market_cap,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,health_details,earnings_details,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,piotroski_score,piotroski_label,ebit_ev_yield,roic_greenblatt,peg_ratio,sentiment,put_call_ratio,flow_score,unusual_calls,unusual_puts,insiders_score,institutional_score,num_whales,top_whales,super_score_ultimate,vcp_contribution,ml_contribution,fundamental_contribution,score_timestamp,data_as_of_date,market_regime,market_recommendation,ma_filter_pass,ma_filter_score,ma_filter_reason,ad_signal,ad_score,ad_reason,float_category,shares_outstanding_millions,filter_penalty,super_score_before_filters,rs_line_score_fund,rs_line_at_new_high_fund,rs_line_trend_fund,rs_line_percentile_fund,rs_line_bonus,eps_accelerating_fund2,eps_accel_quarters_fund2,rev_accelerating_fund2,rev_accel_quarters_fund2,canslim_a_bonus,industry_group_rank,industry_group_total,industry_group_percentile,industry_group_label,industry_group_rs,industry_bonus,short_bonus,proximity_bonus,trend_bonus,options_bonus,institutional_bonus,insider_bonus,profitability_penalty,negative_roe,filters_passed,value_score,sector_bonus,mr_bonus,fcf_bonus,dividend_bonus,buyback_bonus,revision_bonus,risk_reward_ratio,rr_bonus,piotroski_bonus,magic_formula_rank,hedge_fund_count,hedge_fund_names,tier,quality,validation_status,validation_score,validation_reason,price_vs_ath,recent_news_sentiment,analyst_consensus,valuation_concern
IT,60.18636363636364,50.0,12.51318181818182,,,"Gartner, Inc.",49.2,Technology,Information Technology Services,55.0,70.0,15.0,45.0,55.0,159.26,11479005184.0,15.0,5.0,False,down,,,0.0,14.2,True,1.0,12.5,3.4,True,451.73,-64.7,0.0,False,"{'roe_pct': 86.9, 'debt_to_equity': 10.47, 'current_ratio': 1.0, 'operating_margin_pct': 19.0}",{'profit_margin_pct': 11.2},190.46,255.0,150.0,13.0,none,19.6,192.74,21.0,96.5,-39.4,8.04,13.1,,,,True,-17.35,8.7,-17.1,46.0,2026-05-05,False,False,6.0,NEUTRAL,8.51,255.4,,,,,,,70.0,0.0,0.0,,25.799999999999997,24.1,15.0,14.8,2026-03-20 07:55:35,2026-03-20,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,NEUTRAL,40,"No clear pattern (0.9x ratio, 46% up volume)",HIGH_FLOAT,68.0,25.0,53.8,15.0,False,down,5.0,0.0,,0.0,True,1.0,2.0,41,42.0,4.8,Bottom 25%,6.8,-3.0,3.0,-5.0,-5.0,0.0,0.0,5.0,0.0,False,1/3,59.68000000000001,-3.0,0.0,8.0,0.0,3.0,-3.0,2.45,1.0,2.0,5,0,,🔵 DECENT,🟡 Good,,,,,,,
FCCO,0.0,50.0,19.4,,,First Community Corporation,59.0,Financial Services,Banks - Regional,60.0,60.0,54.0,65.0,55.0,28.1,262573632.0,60.0,62.5,False,flat,,,0.0,16.9,False,0.0,0.8,1.2,False,31.5,-10.8,5.0,False,"{'roe_pct': 12.3, 'operating_margin_pct': 35.4}",{'profit_margin_pct': 24.6},35.33,36.0,34.0,3.0,none,25.7,,,29.15,3.7,,,2.28,25.1,2.61,True,-0.17,,5.9,33.0,2026-04-22,False,False,6.0,NEUTRAL,,,0.75,,,,,,90.0,0.0,0.0,,28.700000000000003,0.0,15.0,17.7,2026-03-20 07:55:35,2026-03-20,CONFIRMED_UPTREND,TRADE,False,83,Price below 150/200 MA - weak trend,STRONG_ACCUMULATION,75,"Strong institutional buying (1.6x ratio, 60% up volume)",MICRO_FLOAT,7.8,20.0,32.7,60.0,False,flat,62.5,0.0,,0.0,False,0.0,0.0,3,42.0,95.2,Top 10%,68.8,5.0,0.0,3.0,3.0,0.0,0.0,5.0,0.0,False,2/3,59.599999999999994,0.0,0.0,0.0,3.0,3.0,3.0,3.21,3.0,2.0,,0,,🔵 DECENT,🟡 Good,,,,,,,
SHBI,0.0,50.0,25.73,,,"Shore Bancshares, Inc.",62.3,Financial Services,Banks - Regional,60.0,70.0,57.6,65.0,55.0,17.89,598004672.0,60.0,71.0,False,up,,,0.0,11.5,True,1.0,1.7,1.9,False,20.68,-13.5,7.0,True,"{'roe_pct': 10.5, 'operating_margin_pct': 41.6}",{'profit_margin_pct': 27.5},21.12,22.0,20.0,4.0,none,18.1,,,31.86,78.1,,,2.68,27.0,3.15,False,,,8.9,41.0,2026-04-30,False,False,7.0,NEUTRAL,,,0.46,,,,,,80.0,0.0,0.0,,57.7,0.0,15.0,18.7,2026-03-20 07:55:35,2026-03-20,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,65,"Moderate accumulation (1.4x ratio, 57% up volume)",MEDIUM_FLOAT,30.4,0.0,33.7,60.0,False,up,71.0,2.0,,0.0,True,1.0,2.0,3,42.0,95.2,Top 10%,68.8,5.0,0.0,3.0,7.0,0.0,0.0,5.0,0.0,False,3/3,58.92,0.0,0.0,0.0,3.0,0.0,3.0,2.26,1.0,5.0,,0,,🔵 DECENT,🟡 Good,HOLD,60.0,Close to ATH (-13.5% from high) - wait for pullback | Strong upside (+18.1%) - analyst support,-13.5,NEUTRAL,NONE,False
DLX,0.0,50.0,29.2,,,Deluxe Corporation,52.0,Industrials,Conglomerates,50.0,30.0,86.3,45.0,55.0,26.22,1198091776.0,95.0,91.6,False,up,,,0.0,-0.2,False,0.0,9.5,4.8,True,28.6,-8.3,8.0,True,"{'roe_pct': 12.6, 'debt_to_equity': 2.22, 'current_ratio': 1.03, 'operating_margin_pct': 10.0}",{'profit_margin_pct': 3.8},32.67,35.0,31.0,3.0,none,24.6,60.68,131.4,18.0,-31.4,15.73,4.12,4.58,66.7,5.59,False,,2.0,-3.5,40.0,2026-04-29,False,False,6.0,NEUTRAL,9.08,144.7,,,,,,,70.0,0.0,0.0,,56.6,0.0,15.0,15.6,2026-03-20 07:55:35,2026-03-20,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 51% up volume)",MEDIUM_FLOAT,43.7,0.0,30.6,95.0,False,up,91.6,5.0,,0.0,False,0.0,0.0,,42.0,,Sin datos suficientes,91.6,0.0,3.0,3.0,10.0,0.0,0.0,5.0,0.0,False,3/3,58.8,0.0,0.0,8.0,5.0,0.0,0.0,3.08,3.0,2.0,6,0,,🔵 DECENT,🟡 Good,,,,,,,
NIC,0.0,50.0,25.6,,,Nicolet Bankshares Inc.,61.0,Financial Services,Banks - Regional,60.0,60.0,63.9,65.0,55.0,141.5,3023409664.0,60.0,71.3,False,up,,,0.0,16.2,False,0.0,3.2,2.9,False,163.11,-13.2,7.0,True,"{'roe_pct': 12.4, 'operating_margin_pct': 52.8}",{'profit_margin_pct': 38.9},175.0,190.0,157.0,5.0,none,23.7,,,196.58,38.9,,,0.9,12.7,,True,-2.95,,10.1,25.0,2026-04-14,False,False,7.0,NEUTRAL,,,0.49,,,,,,80.0,0.0,0.0,,55.3,0.0,15.0,18.3,2026-03-20 07:55:35,2026-03-20,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,65,"Moderate accumulation (1.3x ratio, 56% up volume)",LOW_FLOAT,19.5,0.0,33.3,60.0,False,up,71.3,2.0,,0.0,False,0.0,0.0,3,42.0,95.2,Top 10%,68.8,5.0,0.0,3.0,7.0,0.0,0.0,5.0,0.0,False,3/3,58.4,0.0,0.0,0.0,0.0,3.0,3.0,2.96,1.0,5.0,,0,,🔵 DECENT,🟡 Good,,,,,,,
BWFG,0.0,50.0,25.84,,,"Bankwell Financial Group, Inc.",63.4,Financial Services,Banks - Regional,60.0,70.0,65.6,65.0,50.0,46.38,369963424.0,80.0,76.5,False,up,,,0.0,28.6,False,0.0,2.6,5.4,False,51.54,-10.0,7.0,True,"{'roe_pct': 12.3, 'operating_margin_pct': 50.0}",{'profit_margin_pct': 32.8},52.0,55.0,49.0,2.0,none,12.1,,,133.5,187.8,,,1.72,18.0,2.49,True,-0.36,,106.0,33.0,2026-04-22,False,False,5.0,NEUTRAL,,,0.04,,,,,,100.0,0.0,0.0,,59.0,0.0,15.0,19.0,2026-03-20 07:55:35,2026-03-20,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 54% up volume)",MICRO_FLOAT,6.0,0.0,34.0,80.0,False,up,76.5,5.0,,0.0,False,0.0,0.0,3,42.0,95.2,Top 10%,68.8,5.0,0.0,3.0,7.0,0.0,0.0,5.0,0.0,False,3/3,58.36,0.0,0.0,0.0,3.0,3.0,5.0,1.51,0.0,0.0,,0,,🔵 DECENT,🟡 Good,HOLD,50.0,Close to ATH (-10.0% from high) - wait for pullback,-10.0,NEUTRAL,NONE,False
AMH,0.0,50.0,0.0,,,American Homes 4 Rent,50.5,Real Estate,REIT - Residential,60.0,30.0,36.0,75.0,65.0,28.14,11888667648.0,15.0,1.7,False,down,,,0.0,-0.9,False,0.0,3.9,2.0,False,39.49,-28.7,0.0,False,"{'roe_pct': 6.6, 'debt_to_equity': 0.66, 'current_ratio': 2.19, 'operating_margin_pct': 25.5}",{'profit_margin_pct': 24.5},34.67,40.0,29.0,20.0,buy,23.2,29.17,3.7,11.8,-58.1,6.06,1.98,4.37,101.7,2.19,False,,3.8,0.1,41.0,2026-04-30,False,False,8.0,STRONG,4.39,4454.2,205.06,,,,,,90.0,0.0,0.0,,0.0,0.0,15.0,15.2,2026-03-20 07:55:35,2026-03-20,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,DISTRIBUTION,25,"Moderate distribution (0.6x ratio, 36% up volume)",MEGA_FLOAT,311.9,38.0,30.2,15.0,False,down,1.7,0.0,,0.0,False,0.0,0.0,34,42.0,21.4,Bottom 25%,13.8,-3.0,0.0,0.0,-5.0,0.0,0.0,5.0,5.0,False,1/3,58.2,0.0,0.0,6.0,-2.0,0.0,1.0,2.9,1.0,10.0,23,0,,🔵 DECENT,🟡 Good,,,,,,,
ACNB,0.0,50.0,14.53,,,ACNB Corporation,55.3,Financial Services,Banks - Regional,60.0,50.0,47.6,65.0,55.0,46.015,476912608.0,35.0,42.5,False,flat,,,0.0,8.5,False,0.0,1.2,3.1,False,53.89,-14.6,4.0,False,"{'roe_pct': 10.2, 'operating_margin_pct': 41.9}",{'profit_margin_pct': 25.3},56.67,57.0,56.0,3.0,none,23.1,,,108.0,134.7,,,3.3,38.3,3.15,True,-2.34,,17.4,34.0,2026-04-23,False,False,5.0,NEUTRAL,,,0.26,,,,,,70.0,0.0,0.0,,19.6,0.0,15.0,16.6,2026-03-20 07:55:35,2026-03-20,CONFIRMED_UPTREND,TRADE,False,83,Price below 150/200 MA - weak trend,NEUTRAL,40,"No clear pattern (0.9x ratio, 48% up volume)",MICRO_FLOAT,10.0,25.0,31.6,35.0,False,flat,42.5,0.0,,0.0,False,0.0,0.0,3,42.0,95.2,Top 10%,68.8,5.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,False,1/3,58.12,0.0,0.0,0.0,5.0,3.0,5.0,2.89,1.0,0.0,,0,,🔵 DECENT,🟡 Good,,,,,,,
NVT,0.0,50.0,37.269999999999996,,,nVent Electric plc,72.7,Industrials,Electrical Equipment & Parts,55.0,80.0,91.0,80.0,60.0,122.58,19824799744.0,100.0,100.0,True,up,,,0.0,31.8,False,0.0,3.4,1.9,False,124.22,-1.3,8.0,True,"{'roe_pct': 12.3, 'debt_to_equity': 0.46, 'current_ratio': 1.63, 'operating_margin_pct': 16.2}",{'profit_margin_pct': 18.2},128.16,148.0,68.04,13.0,strong_buy,4.5,150.58,22.8,78.0,-36.4,2.9,3.55,0.69,30.8,1.49,True,-1.28,8.3,1112.4,42.0,2026-05-01,False,False,6.0,NEUTRAL,2.93,52.1,0.02,,,,,,90.0,0.0,0.0,,66.8,0.0,15.0,21.8,2026-03-20 07:55:35,2026-03-20,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,65,"Moderate accumulation (1.5x ratio, 58% up volume)",HIGH_FLOAT,160.9,0.0,36.8,100.0,True,up,100.0,10.0,,0.0,False,0.0,0.0,15,42.0,66.7,Medio,47.2,0.0,0.0,5.0,10.0,0.0,0.0,5.0,0.0,False,3/3,58.08,0.0,0.0,0.0,0.0,3.0,5.0,0.56,-3.0,2.0,43,0,,🔵 DECENT,🟡 Good,AVOID,25.0,Near ATH (-1.3% from high) - poor entry point | Elevated P/E (47.1) - watch valuation,-1.3,NEUTRAL,STRONG_BUY,True
UBSI,0.0,50.0,19.46,,,"United Bankshares, Inc.",59.6,Financial Services,Banks - Regional,60.0,60.0,60.3,60.0,55.0,39.43,5497310208.0,60.0,60.8,False,up,,,0.0,10.0,False,0.0,3.6,5.0,False,45.93,-14.2,5.0,False,"{'roe_pct': 8.9, 'operating_margin_pct': 56.4}",{'profit_margin_pct': 38.6},45.8,47.0,43.0,5.0,none,16.2,,,98.1,148.8,,,3.8,45.6,4.02,True,-2.31,,16.0,34.0,2026-04-23,False,False,6.0,NEUTRAL,,,0.33,,,,,,90.0,0.0,0.0,,45.9,0.0,15.0,17.9,2026-03-20 07:55:35,2026-03-20,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.0x ratio, 50% up volume)",HIGH_FLOAT,135.7,0.0,32.9,60.0,False,up,60.8,2.0,,0.0,False,0.0,0.0,3,42.0,95.2,Top 10%,68.8,5.0,0.0,3.0,3.0,0.0,0.0,5.0,5.0,False,3/3,56.84,0.0,0.0,0.0,5.0,3.0,5.0,2.02,1.0,2.0,,0,,🔵 DECENT,🟡 Good,,,,,,,
RRBI,0.0,50.0,30.6,,,"Red River Bancshares, Inc.",66.0,Financial Services,Banks - Regional,60.0,60.0,91.0,65.0,50.0,88.94,584974912.0,100.0,100.0,True,up,,,0.0,10.2,False,0.0,2.6,2.6,False,93.9,-5.3,8.0,True,"{'roe_pct': 12.5, 'operating_margin_pct': 44.9}",{'profit_margin_pct': 34.7},97.33,105.0,90.0,3.0,none,9.4,,,173.54,95.1,,,0.75,8.5,0.61,True,-1.89,,13.6,41.0,2026-04-30,False,False,6.0,NEUTRAL,,,0.44,,,,,,70.0,0.0,0.0,,67.8,0.0,15.0,19.8,2026-03-20 07:55:35,2026-03-20,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),STRONG_ACCUMULATION,100,"Strong institutional buying (2.1x ratio, 65% up volume)",MICRO_FLOAT,5.0,0.0,34.8,100.0,True,up,100.0,10.0,,0.0,False,0.0,0.0,3,42.0,95.2,Top 10%,68.8,5.0,0.0,3.0,10.0,0.0,0.0,5.0,0.0,False,3/3,56.400000000000006,0.0,0.0,0.0,0.0,3.0,3.0,1.18,0.0,2.0,,0,,🔵 DECENT,🟡 Good,HOLD,50.0,Close to ATH (-5.3% from high) - wait for pullback,-5.3,NEUTRAL,NONE,False
FIGR,0.0,50.0,0.0,,,"Figure Technology Solutions, In",61.0,Financial Services,Capital Markets,60.0,80.0,24.0,75.0,70.0,33.08,7156869120.0,15.0,19.0,False,down,,,0.0,137.5,False,0.0,9.1,2.9,True,78.0,-57.6,,,"{'roe_pct': 16.8, 'debt_to_equity': 0.77, 'current_ratio': 2.2, 'operating_margin_pct': 13.1}",{'profit_margin_pct': 31.0},55.0,75.0,34.0,8.0,buy,66.3,5.67,-82.9,4.4,-86.7,0.33,0.13,,,,False,,3.3,,56.0,2026-05-15,False,False,6.0,NEUTRAL,2.35,,1.29,,,,,,70.0,0.0,0.0,,5.0,0.0,15.0,18.3,2026-03-20 07:55:35,2026-03-20,CONFIRMED_UPTREND,TRADE,False,0,Insufficient data,DISTRIBUTION,35,"Moderate distribution (0.7x ratio, 42% up volume)",HIGH_FLOAT,128.9,35.0,33.3,15.0,False,down,19.0,0.0,,0.0,False,0.0,0.0,29,42.0,33.3,Bajo 50%,20.1,0.0,3.0,-5.0,0.0,0.0,0.0,5.0,0.0,False,1/3,56.4,0.0,0.0,0.0,0.0,0.0,0.0,8.29,3.0,2.0,,0,,🔵 DECENT,🟡 Good,,,,,,,
PKBK,0.0,50.0,31.04,,,"Parke Bancorp, Inc.",70.4,Financial Services,Banks - Regional,60.0,80.0,88.3,65.0,50.0,27.52,325908256.0,100.0,97.2,True,up,,,0.0,30.5,False,0.0,1.0,1.0,False,29.5,-6.7,8.0,True,"{'roe_pct': 12.1, 'operating_margin_pct': 68.9}",{'profit_margin_pct': 48.8},,,,,none,,,,94.8,244.5,,,2.62,22.8,3.41,True,-1.99,,26.7,27.0,2026-04-16,False,False,7.0,NEUTRAL,,,0.16,,,,,,90.0,0.0,0.0,,69.1,0.0,15.0,21.1,2026-03-20 07:55:35,2026-03-20,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),STRONG_ACCUMULATION,75,"Strong institutional buying (1.6x ratio, 58% up volume)",MICRO_FLOAT,9.3,0.0,36.1,100.0,True,up,97.2,10.0,,0.0,False,0.0,0.0,3,42.0,95.2,Top 10%,68.8,5.0,0.0,3.0,10.0,0.0,0.0,5.0,0.0,False,3/3,56.236,0.0,0.0,0.0,3.0,3.0,5.0,,0.0,5.0,,0,,🔵 DECENT,🟡 Good,HOLD,50.0,Close to ATH (-6.7% from high) - wait for pullback,-6.7,NEUTRAL,NONE,False
CNK,0.0,50.0,0.0,,,Cinemark Holdings Inc Cinemark ,57.6,Communication Services,Entertainment,50.0,80.0,50.3,40.0,65.0,26.37,3097839616.0,35.0,31.5,False,up,,,0.0,43.6,False,0.0,15.1,4.5,True,34.01,-22.5,2.0,False,"{'roe_pct': 27.8, 'debt_to_equity': 7.23, 'current_ratio': 0.71, 'operating_margin_pct': 9.1}",{'profit_margin_pct': 4.4},31.82,37.0,22.0,11.0,buy,20.7,18.59,-29.5,10.4,-60.6,4.71,1.26,1.37,31.7,4.05,True,-2.42,1.9,-15.7,42.0,2026-05-01,False,False,5.0,NEUTRAL,5.61,14.9,,,,,,,90.0,0.0,0.0,,17.299999999999997,0.0,15.0,17.3,2026-03-20 07:55:35,2026-03-20,CONFIRMED_UPTREND,TRADE,False,16,Price below 150/200 MA - weak trend,STRONG_ACCUMULATION,75,"Strong institutional buying (1.6x ratio, 60% up volume)",HIGH_FLOAT,101.0,20.0,32.3,35.0,False,up,31.5,2.0,,0.0,False,0.0,0.0,30,42.0,31.0,Bajo 50%,19.9,0.0,3.0,0.0,-5.0,0.0,0.0,5.0,0.0,False,2/3,55.040000000000006,5.0,0.0,3.0,0.0,3.0,-3.0,2.59,1.0,0.0,42,0,,🔵 DECENT,🟡 Good,,,,,,,
FRST,0.0,50.0,25.73,,,Primis Financial Corp.,62.3,Financial Services,Banks - Regional,60.0,60.0,70.4,65.0,55.0,12.72,314125280.0,80.0,77.6,False,up,,,0.0,5.7,True,1.0,0.8,1.6,False,14.55,-12.6,7.0,True,"{'roe_pct': 14.7, 'operating_margin_pct': 51.4}",{'profit_margin_pct': 29.1},16.0,16.0,16.0,1.0,none,25.8,,,24.9,95.8,,,3.14,16.1,3.43,False,,,,41.0,2026-04-30,False,False,5.0,NEUTRAL,,,0.14,,,,,,90.0,0.0,0.0,,60.7,0.0,15.0,18.7,2026-03-20 07:55:35,2026-03-20,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 49% up volume)",LOW_FLOAT,21.8,0.0,33.7,80.0,False,up,77.6,5.0,,0.0,True,1.0,2.0,3,42.0,95.2,Top 10%,68.8,5.0,0.0,3.0,7.0,0.0,0.0,5.0,0.0,False,3/3,54.92,0.0,0.0,0.0,5.0,0.0,0.0,3.22,3.0,0.0,,0,,🔵 DECENT,🟡 Average,HOLD,60.0,Close to ATH (-12.6% from high) - wait for pullback | Strong upside (+25.8%) - analyst support,-12.6,NEUTRAL,NONE,False
VXRT,0.0,50.0,17.62,,,"Vaxart, Inc.",71.2,Healthcare,Biotechnology,50.0,80.0,75.0,95.0,70.0,0.65,156038848.0,60.0,71.7,False,up,,,0.0,399.3,False,0.0,9.4,2.6,True,0.84,-22.6,7.0,True,"{'roe_pct': 22.3, 'debt_to_equity': 0.15, 'current_ratio': 1.57, 'operating_margin_pct': 53.2}",{'profit_margin_pct': 6.9},3.0,4.0,2.0,2.0,strong_buy,361.5,,,0.7,7.7,-19.77,-0.13,,,,False,,7.0,,53.0,2026-05-12,False,False,5.0,NEUTRAL,18.66,29.6,,,,,,,70.0,0.0,0.0,,50.4,0.0,15.0,21.4,2026-03-20 07:55:35,2026-03-20,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.4x ratio, 54% up volume)",MEGA_FLOAT,238.2,3.0,36.4,60.0,False,up,71.7,2.0,,0.0,False,0.0,0.0,17,42.0,61.9,Medio,43.8,0.0,3.0,0.0,7.0,0.0,0.0,5.0,0.0,False,3/3,54.480000000000004,0.0,0.0,-5.0,0.0,0.0,0.0,45.19,3.0,0.0,9,0,,🔵 DECENT,🟡 Average,,,,,,,
RSG,0.0,79.7,6.6,100.0,93.4,"Republic Services, Inc.",51.0,Industrials,Waste Management,55.0,50.0,38.7,55.0,60.0,223.02,69038874624.0,15.0,23.1,False,up,,,0.0,3.1,False,0.0,1.5,1.9,False,258.75,-13.8,2.0,False,"{'roe_pct': 18.3, 'debt_to_equity': 1.15, 'current_ratio': 0.64, 'operating_margin_pct': 19.5}",{'profit_margin_pct': 12.9},245.46,270.0,200.0,24.0,buy,10.1,101.53,-54.5,68.5,-69.3,2.56,5.73,1.12,35.2,1.24,True,-1.27,5.5,7.4,34.0,2026-04-23,False,False,,,3.84,24.7,3.75,,,,,,70.0,0.0,0.0,,18.200000000000003,0.0,23.9,15.3,2026-03-20 07:55:35,2026-03-20,CONFIRMED_UPTREND,TRADE,False,16,Price below 150/200 MA - weak trend,ACCUMULATION,65,"Moderate accumulation (1.3x ratio, 56% up volume)",MEGA_FLOAT,308.1,23.0,39.2,15.0,False,up,23.1,2.0,,0.0,False,0.0,0.0,36,42.0,16.7,Bottom 25%,12.2,-3.0,0.0,3.0,-5.0,0.0,0.0,5.0,0.0,False,2/3,54.385,0.0,0.0,0.0,0.0,3.0,3.0,1.26,0.0,0.0,47,0,,🔵 DECENT,🟡 Average,,,,,,,
APG,0.0,50.0,25.84,,,APi Group Corporation,63.4,Industrials,Engineering & Construction,50.0,70.0,73.1,65.0,65.0,41.19,17771675648.0,80.0,86.8,False,up,,,0.0,23.2,False,0.0,1.8,2.7,False,46.89,-12.2,7.0,True,"{'roe_pct': 9.5, 'debt_to_equity': 0.9, 'current_ratio': 1.5, 'operating_margin_pct': 9.7}",{'profit_margin_pct': 3.8},52.0,54.0,50.0,11.0,strong_buy,26.2,36.98,-10.2,,,3.91,1.61,,,,True,-0.42,3.9,,41.0,2026-04-30,False,False,9.0,STRONG,2.78,31.2,1.48,,,,,,90.0,0.0,0.0,,51.0,0.0,15.0,19.0,2026-03-20 07:55:35,2026-03-20,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 51% up volume)",MEGA_FLOAT,344.2,3.0,34.0,80.0,False,up,86.8,5.0,,0.0,False,0.0,0.0,1,42.0,100.0,Top 10%,69.3,5.0,0.0,3.0,7.0,0.0,0.0,5.0,5.0,False,3/3,54.36,0.0,0.0,3.0,0.0,3.0,0.0,3.28,3.0,10.0,48,0,,🔵 DECENT,🟡 Average,,,,,,,
NSC,0.0,50.0,18.33,,,Norfolk Southern Corporation,48.3,Industrials,Railroads,60.0,30.0,44.0,60.0,50.0,278.19,62473695232.0,35.0,42.1,False,up,,,0.0,-0.6,False,0.0,4.7,8.0,False,319.94,-13.0,5.0,False,"{'roe_pct': 19.2, 'debt_to_equity': 1.15, 'current_ratio': 0.85, 'operating_margin_pct': 31.2}",{'profit_margin_pct': 23.6},313.95,350.0,290.0,19.0,hold,12.9,95.17,-65.8,127.4,-54.2,2.32,6.47,1.94,42.3,2.02,True,-0.85,5.6,-4.6,34.0,2026-04-23,False,False,6.0,NEUTRAL,5.66,12.2,,,,,,,90.0,0.0,0.0,,19.5,0.0,15.0,14.5,2026-03-20 07:55:35,2026-03-20,CONFIRMED_UPTREND,TRADE,False,83,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 53% up volume)",MEGA_FLOAT,224.2,23.0,29.5,35.0,False,up,42.1,2.0,,0.0,False,0.0,0.0,,42.0,,Sin datos suficientes,42.1,0.0,0.0,3.0,3.0,0.0,0.0,5.0,0.0,False,2/3,54.32,0.0,0.0,0.0,3.0,3.0,0.0,1.61,0.0,2.0,45,0,,🔵 DECENT,🟡 Average,,,,,,,
PRIM,0.0,50.0,16.73,,,Primoris Services Corporation,62.3,Industrials,Engineering & Construction,50.0,60.0,76.7,70.0,65.0,143.08,7734404608.0,80.0,80.0,False,up,,,0.0,12.7,False,0.0,6.6,3.6,False,174.43,-18.0,7.0,True,"{'roe_pct': 17.8, 'debt_to_equity': 0.57, 'current_ratio': 1.26, 'operating_margin_pct': 4.2}",{'profit_margin_pct': 3.6},169.57,205.0,139.0,14.0,buy,18.5,79.38,-44.5,50.2,-64.9,3.77,5.4,0.22,6.4,0.69,False,,14.4,-2.0,45.0,2026-05-04,False,False,7.0,NEUTRAL,5.06,27.4,,,,,,,90.0,0.0,0.0,,51.7,0.0,15.0,18.7,2026-03-20 07:55:35,2026-03-20,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),NEUTRAL,40,"No clear pattern (1.0x ratio, 49% up volume)",HIGH_FLOAT,53.5,5.0,33.7,80.0,False,up,80.0,5.0,,0.0,False,0.0,0.0,1,42.0,100.0,Top 10%,69.3,5.0,1.0,0.0,7.0,0.0,0.0,5.0,0.0,False,2/3,53.92,0.0,0.0,3.0,0.0,0.0,0.0,2.31,1.0,5.0,36,0,,🔵 DECENT,🟡 Average,,,,,,,
