ticker,company_name,fundamental_score,tier,quality,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,earnings_details,growth_details,rs_details,health_details,catalyst_details,current_price,market_cap,sector,industry,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,dividend_rate,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,piotroski_score,piotroski_label,ebit_ev_yield,roic_greenblatt,peg_ratio,analyzed_at
NLCP,"NewLake Capital Partners, Inc.",59.7,⭐ AVERAGE,🟡 Average,60.0,40.0,68.7,80.0,60.0,60.0,65.5,False,up,,,0,-6.6,True,1,{'profit_margin_pct': 51.5},"{'revenue_growth_yoy': np.float64(-6.6), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(15.4), 'rs_6m': np.float64(13.7), 'rs_line_percentile': 65.5, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': 6.7, 'debt_to_equity': 0.02, 'current_ratio': 3.19, 'operating_margin_pct': 50.9}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 1.7}",15.24,319270016,Real Estate,REIT - Specialty,,,False,16.75,-9.0,5.0,False,15.5,16.0,15.0,2.0,buy,1.7,20.2,32.5,12.8,-16.0,8.85,1.37,11.29,134.4,1.72,,True,-0.08,32.9,-0.1,47.0,2026-05-06,False,False,7.0,NEUTRAL,9.08,,,2026-03-20T07:52:44.651686
RBKB,"Rhinebeck Bancorp, Inc.",59.6,⭐ AVERAGE,🟡 Average,55.0,50.0,83.0,60.0,50.0,80.0,87.9,False,up,,,0,5.6,False,0,{'profit_margin_pct': 19.4},"{'revenue_growth_yoy': np.float64(5.6), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(22.9), 'rs_6m': np.float64(25.5), 'rs_line_percentile': 87.9, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 80}","{'roe_pct': 7.8, 'operating_margin_pct': 23.9}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",15.14,168665600,Financial Services,Banks - Regional,1.8,4.3,False,16.5,-8.2,8.0,True,,,,,none,,,,9.2,-39.2,,,,,,,True,-0.02,,,,,False,False,7.0,NEUTRAL,,,,2026-03-20T07:52:42.152605
UBSI,"United Bankshares, Inc.",59.6,⭐ AVERAGE,🟡 Average,60.0,60.0,60.3,60.0,55.0,60.0,60.8,False,up,,,0,10.0,False,0,{'profit_margin_pct': 38.6},"{'revenue_growth_yoy': np.float64(10.0), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(0.3), 'rs_6m': np.float64(5.8), 'rs_line_percentile': 60.8, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': 8.9, 'operating_margin_pct': 56.4}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 16.2}",39.43,5497310208,Financial Services,Banks - Regional,3.6,5.0,False,45.93,-14.2,5.0,False,45.8,47.0,43.0,5.0,none,16.2,,,98.1,148.8,,,3.8,45.6,1.5,4.02,True,-2.31,,16.0,34.0,2026-04-23,False,False,6.0,NEUTRAL,,,0.33,2026-03-20T07:50:47.618896
ADMQ,ADM Endeavors Inc.,59.4,⭐ AVERAGE,🟡 Average,50.0,100.0,23.0,65.0,50.0,35.0,28.8,False,down,,,0,67.6,True,2,{'profit_margin_pct': 9.4},"{'revenue_growth_yoy': np.float64(67.6), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(-33.5), 'rs_6m': np.float64(-23.5), 'rs_line_percentile': 28.8, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 35}","{'roe_pct': 17.3, 'debt_to_equity': 1.82, 'current_ratio': 1.3, 'operating_margin_pct': 9.3}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",0.0319,5056801,Industrials,Specialty Business Services,,,False,0.0505,-36.8,2.0,False,,,,,none,,,,,,-77.24,-0.02,,,,,False,,19.2,35.4,,,False,False,6.0,NEUTRAL,4.02,7.3,inf,2026-03-20T07:44:55.425920
ABCL,AbCellera Biologics Inc.,59.4,⭐ AVERAGE,🟡 Average,50.0,90.0,34.7,60.0,60.0,35.0,33.9,False,down,,,0,959.1,True,1,{'profit_margin_pct': -194.9},"{'revenue_growth_yoy': np.float64(959.1), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(6.8), 'rs_6m': np.float64(-25.4), 'rs_line_percentile': 33.9, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 35}","{'roe_pct': -14.5, 'debt_to_equity': 0.15, 'current_ratio': 11.32, 'operating_margin_pct': -63.7}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 159.7}",3.53,1070156480,Healthcare,Biotechnology,21.9,12.1,True,6.515,-45.8,3.0,False,9.17,12.0,7.0,6.0,none,159.7,,,,,-16.45,-0.58,,,,,False,,-28.4,,48.0,2026-05-07,False,False,4.0,NEUTRAL,-29.9,-18.6,,2026-03-20T07:55:00.278830
AROW,Arrow Financial Corporation,59.3,⭐ AVERAGE,🟡 Average,60.0,60.0,57.6,65.0,50.0,60.0,74.3,False,up,,,0,10.8,False,0,{'profit_margin_pct': 27.8},"{'revenue_growth_yoy': np.float64(10.8), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-0.8), 'rs_6m': np.float64(9.4), 'rs_line_percentile': 74.3, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': 10.6, 'operating_margin_pct': 40.7}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 10.6}",32.09,529858624,Financial Services,Banks - Regional,0.9,1.6,False,36.44,-11.9,7.0,True,35.5,35.5,35.5,1.0,hold,10.6,,,79.5,147.7,,,3.74,43.0,1.2,3.8,True,-1.93,,108.2,41.0,2026-04-30,False,False,6.0,NEUTRAL,,,0.03,2026-03-20T07:48:28.921404
PALI,"Palisade Bio, Inc.",59.3,⭐ AVERAGE,🟡 Average,50.0,50.0,80.3,65.0,60.0,80.0,77.2,False,up,,,0,,False,0,{},"{'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(19.9), 'rs_6m': np.float64(231.5), 'rs_line_percentile': 77.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 80}","{'roe_pct': -228.6, 'debt_to_equity': 0.07, 'current_ratio': 1.96}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 503.0}",1.99,296914400,Healthcare,Biotechnology,17.9,7.6,True,2.64,-24.6,8.0,True,12.0,25.0,5.0,6.0,none,503.0,,,,,-2.23,-0.04,,,,,False,,-1019.5,,,,False,False,1.0,WEAK,-4.95,-196.4,,2026-03-20T07:45:52.239371
GBCS,"Selectis Health,Inc.",59.2,⭐ AVERAGE,🟡 Average,50.0,60.0,91.0,40.0,50.0,100.0,100.0,True,up,,,0,4.2,True,1,{'profit_margin_pct': -1.9},"{'revenue_growth_yoy': np.float64(4.2), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(103.4), 'rs_6m': np.float64(92.2), 'rs_line_percentile': 100.0, 'rs_line_at_new_high': True, 'rs_line_trend': 'up', 'rs_line_score': 100}","{'current_ratio': 0.2, 'operating_margin_pct': -2.7}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",4.04,12390918,Healthcare,Medical Care Facilities,,,False,4.5,-10.2,8.0,True,,,,,none,,0.04,-99.0,,,0.06,0.0,,,,,False,,0.4,,,,False,False,6.0,NEUTRAL,-0.86,-1.3,,2026-03-20T07:47:49.167830
SRRK,Scholar Rock Holding Corporatio,59.2,⭐ AVERAGE,🟡 Average,50.0,50.0,84.7,55.0,65.0,100.0,97.4,True,up,,,0,,False,0,{},"{'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(4.8), 'rs_6m': np.float64(39.9), 'rs_line_percentile': 97.4, 'rs_line_at_new_high': True, 'rs_line_trend': 'up', 'rs_line_score': 100}","{'roe_pct': -123.1, 'debt_to_equity': 0.44, 'current_ratio': 6.95}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 21.5}",45.5,5227181056,Healthcare,Biotechnology,19.7,16.4,True,49.82,-8.7,8.0,True,55.29,70.0,48.0,14.0,strong_buy,21.5,,,,,-3.11,-1.42,,,,,False,,-74.0,,55.0,2026-05-14,False,False,1.0,WEAK,-7.47,-108.6,,2026-03-20T07:53:37.421548
ELWT,"Elauwit Connection, Inc.",59.1,⭐ AVERAGE,🟡 Average,50.0,80.0,60.3,40.0,60.0,60.0,67.5,False,up,,,0,58.5,False,0,{'profit_margin_pct': -8.1},"{'revenue_growth_yoy': np.float64(58.5), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(16.7), 'rs_line_percentile': 67.5, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'current_ratio': 0.71, 'operating_margin_pct': 2.2}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 82.9}",6.56,43425860,Communication Services,Telecom Services,0.7,0.3,False,8.75,-25.0,,,12.0,12.0,12.0,1.0,none,82.9,,,,,,,,,,,False,,-3.5,,11.0,2026-03-31,False,True,5.0,NEUTRAL,-6.86,-5850.9,,2026-03-20T07:45:19.211251
FCCO,First Community Corporation,59.0,⭐ AVERAGE,🟡 Average,60.0,60.0,54.0,65.0,55.0,60.0,62.5,False,flat,,,0,16.9,False,0,{'profit_margin_pct': 24.6},"{'revenue_growth_yoy': np.float64(16.9), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-7.4), 'rs_6m': np.float64(-1.9), 'rs_line_percentile': 62.5, 'rs_line_at_new_high': False, 'rs_line_trend': 'flat', 'rs_line_score': 60}","{'roe_pct': 12.3, 'operating_margin_pct': 35.4}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 25.7}",28.1,262573632,Financial Services,Banks - Regional,0.8,1.2,False,31.5,-10.8,5.0,False,35.33,36.0,34.0,3.0,none,25.7,,,29.15,3.7,,,2.28,25.1,0.64,2.61,True,-0.17,,5.9,33.0,2026-04-22,False,False,6.0,NEUTRAL,,,0.75,2026-03-20T07:50:06.236207
HHH,Howard Hughes Holdings Inc.,59.0,⭐ AVERAGE,🟡 Average,50.0,100.0,15.0,60.0,70.0,15.0,3.0,False,down,,,0,213.3,True,2,{'profit_margin_pct': 8.4},"{'revenue_growth_yoy': np.float64(213.3), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(-23.8), 'rs_6m': np.float64(-26.0), 'rs_line_percentile': 3.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 3.7, 'debt_to_equity': 1.33, 'current_ratio': 1.9, 'operating_margin_pct': 7.4}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 52.5}",62.06,3701031680,Real Estate,Real Estate - Development,7.2,5.2,False,91.07,-31.9,1.0,False,94.67,100.0,89.0,3.0,buy,52.5,117.14,88.8,22.1,-64.4,12.83,7.96,,,,,False,,2.0,-67.8,47.0,2026-05-06,False,False,6.0,NEUTRAL,4.49,14.6,,2026-03-20T07:50:55.500002
ALT,"Altimmune, Inc.",58.9,⭐ AVERAGE,🟡 Average,50.0,90.0,27.0,60.0,70.0,15.0,0.6,False,down,,,0,420.0,True,1,{},"{'revenue_growth_yoy': np.float64(420.0), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(-31.4), 'rs_6m': np.float64(-11.8), 'rs_line_percentile': 0.6, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': -50.6, 'debt_to_equity': 0.16, 'current_ratio': 18.55, 'operating_margin_pct': -111126.9}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 445.8}",3.42,428291808,Healthcare,Biotechnology,20.5,6.6,True,7.73,-55.8,1.0,False,18.67,28.0,1.0,9.0,buy,445.8,,,,,-9.04,-0.31,,,,,False,,-53.3,,53.0,2026-05-12,False,False,4.0,NEUTRAL,-42.08,-33.1,,2026-03-20T07:44:22.430104
DOMH,Dominari Holdings Inc.,58.8,⭐ AVERAGE,🟡 Average,60.0,80.0,15.0,85.0,50.0,15.0,1.1,False,down,,,0,674.5,False,0,{'profit_margin_pct': 110.9},"{'revenue_growth_yoy': np.float64(674.5), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-26.2), 'rs_6m': np.float64(-49.2), 'rs_line_percentile': 1.1, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 90.4, 'debt_to_equity': 0.01, 'current_ratio': 4.74, 'operating_margin_pct': -3.1}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",2.94,47693960,Financial Services,Capital Markets,4.1,4.3,False,8.4,-65.0,0.0,False,,,,,none,,,,80.5,2638.1,,,,,,,False,,-372.9,,,,False,False,2.0,WEAK,-25.71,-41.8,,2026-03-20T07:46:57.165775
TCBI,"Texas Capital Bancshares, Inc.",58.5,⭐ AVERAGE,🟡 Average,60.0,60.0,57.6,60.0,50.0,60.0,60.4,False,flat,,,0,16.8,False,0,{'profit_margin_pct': 27.5},"{'revenue_growth_yoy': np.float64(16.8), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-0.2), 'rs_6m': np.float64(4.3), 'rs_line_percentile': 60.4, 'rs_line_at_new_high': False, 'rs_line_trend': 'flat', 'rs_line_score': 60}","{'roe_pct': 9.4, 'operating_margin_pct': 42.5}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 14.8}",91.83,4060094464,Financial Services,Banks - Regional,6.9,4.2,False,108.92,-15.7,6.0,False,105.43,115.0,88.0,14.0,hold,14.8,,,203.7,121.8,,,,,,,True,-4.58,,19.6,27.0,2026-04-16,False,False,7.0,NEUTRAL,,,0.23,2026-03-20T07:44:14.840184
GOOD,Gladstone Commercial Corporatio,58.3,⭐ AVERAGE,🟡 Average,55.0,70.0,50.3,55.0,60.0,35.0,31.7,False,up,,,0,15.9,True,1,{'profit_margin_pct': 12.0},"{'revenue_growth_yoy': np.float64(15.9), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(13.4), 'rs_6m': np.float64(-2.9), 'rs_line_percentile': 31.7, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 5.6, 'debt_to_equity': 2.49, 'current_ratio': 1.67, 'operating_margin_pct': 40.0}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 11.2}",12.03,587463296,Real Estate,REIT - Diversified,4.8,4.0,False,15.12,-20.4,3.0,False,13.38,14.0,12.5,4.0,buy,11.2,21.58,79.4,1.4,-88.4,12.09,1.47,9.97,857.1,1.2,8.53,True,-0.77,1.5,-50.6,48.0,2026-05-07,False,False,3.0,NEUTRAL,,,,2026-03-20T07:49:53.598303
FULT,Fulton Financial Corporation,58.3,⭐ AVERAGE,🟡 Average,60.0,50.0,57.6,65.0,65.0,60.0,55.0,False,up,,,0,5.7,False,0,{'profit_margin_pct': 30.7},"{'revenue_growth_yoy': np.float64(5.7), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-2.1), 'rs_6m': np.float64(1.7), 'rs_line_percentile': 55.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': 11.7, 'operating_margin_pct': 39.3}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 19.5}",19.45,3501205504,Financial Services,Banks - Regional,7.7,5.5,False,22.99,-15.4,6.0,False,23.25,24.5,22.0,6.0,buy,19.5,,,62.4,220.8,,,3.91,35.1,0.76,3.79,True,-1.89,,32.5,25.0,2026-04-14,False,False,6.0,NEUTRAL,,,0.18,2026-03-20T07:51:08.905023
FKYS,First Keystone Corp.,58.2,⭐ AVERAGE,🟡 Average,60.0,50.0,68.7,60.0,50.0,60.0,60.7,False,flat,,,0,8.3,False,0,{'profit_margin_pct': 21.1},"{'revenue_growth_yoy': np.float64(8.3), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(11.1), 'rs_6m': np.float64(15.0), 'rs_line_percentile': 60.7, 'rs_line_at_new_high': False, 'rs_line_trend': 'flat', 'rs_line_score': 60}","{'roe_pct': 8.3, 'operating_margin_pct': 31.0}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",19.0,118676984,Financial Services,Banks - Regional,,,False,20.0,-5.0,6.0,False,,,,,none,,,,44.1,132.1,,,5.89,76.2,1.12,6.25,False,,,42.4,,,False,False,4.0,NEUTRAL,,,0.15,2026-03-20T07:44:32.071570
MRP,"Millrose Properties, Inc.",58.1,⭐ AVERAGE,🟡 Average,60.0,50.0,46.7,75.0,70.0,35.0,29.9,False,up,,,0,,False,0,{'profit_margin_pct': 67.4},"{'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(1.5), 'rs_6m': np.float64(-12.2), 'rs_line_percentile': 29.9, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 7.4, 'debt_to_equity': 0.36, 'current_ratio': 53.56, 'operating_margin_pct': 84.8}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 32.8}",29.06,4824061952,Real Estate,REIT - Residential,6.1,3.6,False,36.0,-19.3,4.0,False,38.6,40.0,35.0,5.0,strong_buy,32.8,,,24.4,-16.0,-74.2,-23.21,8.77,104.5,2.55,,False,,-2.6,,54.0,2026-05-13,False,False,5.0,NEUTRAL,7.12,,14.44,2026-03-20T07:54:52.513164
AMLX,"Amylyx Pharmaceuticals, Inc.",57.9,⭐ AVERAGE,🟡 Average,50.0,50.0,71.9,60.0,70.0,80.0,81.8,False,up,,,0,,False,0,{},"{'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(19.8), 'rs_6m': np.float64(5.8), 'rs_line_percentile': 81.8, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 80}","{'roe_pct': -61.6, 'debt_to_equity': 0.02, 'current_ratio': 14.27}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 58.7}",14.05,1553044096,Healthcare,Drug Manufacturers - Specialty & Generic,14.3,15.1,True,17.49,-19.7,7.0,True,22.3,34.0,19.0,10.0,strong_buy,58.7,,,,,-4.31,-0.61,,,,,False,,-514.7,,48.0,2026-05-07,False,False,3.0,NEUTRAL,-12.34,-50.0,,2026-03-20T07:49:02.218337
BFC,Bank First Corporation,57.8,⭐ AVERAGE,🟡 Average,60.0,50.0,60.3,65.0,55.0,60.0,66.5,False,up,,,0,6.5,False,0,{'profit_margin_pct': 41.4},"{'revenue_growth_yoy': np.float64(6.5), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(1.1), 'rs_6m': np.float64(4.3), 'rs_line_percentile': 66.5, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': 11.1, 'operating_margin_pct': 53.9}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 15.5}",134.23,1503601152,Financial Services,Banks - Regional,3.1,3.7,False,153.0,-12.3,6.0,False,155.0,160.0,150.0,2.0,none,15.5,,,72.3,-46.1,,,1.38,24.9,1.85,1.31,True,-1.47,,3.4,27.0,2026-04-16,False,False,6.0,NEUTRAL,,,1.84,2026-03-20T07:49:20.550014
BETR,Better Home & Finance Holding C,57.7,⭐ AVERAGE,🟡 Average,50.0,90.0,36.0,40.0,70.0,15.0,22.8,False,down,,,0,91.1,True,1,{'profit_margin_pct': -100.6},"{'revenue_growth_yoy': np.float64(91.1), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(-15.7), 'rs_6m': np.float64(-9.7), 'rs_line_percentile': 22.8, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'debt_to_equity': 16.73, 'current_ratio': 1.09, 'operating_margin_pct': -87.3}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 38.0}",28.99,476882368,Financial Services,Mortgage Finance,35.0,5.3,True,94.06,-69.2,3.0,False,40.0,40.0,40.0,1.0,buy,38.0,,,,,,,,,,,False,,-14.0,,52.0,2026-05-11,False,False,4.0,NEUTRAL,-15.03,-69.9,0.04,2026-03-20T07:53:18.385738
RNXT,"RenovoRx, Inc.",57.7,⭐ AVERAGE,🟡 Average,50.0,80.0,38.3,60.0,60.0,35.0,32.2,False,up,,,0,518.6,False,0,{},"{'revenue_growth_yoy': np.float64(518.6), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(17.5), 'rs_6m': np.float64(-20.0), 'rs_line_percentile': 32.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': -146.6, 'debt_to_equity': 0.03, 'current_ratio': 5.83, 'operating_margin_pct': -1203.0}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 562.1}",1.01,37016416,Healthcare,Biotechnology,1.2,2.4,False,1.45,-30.3,2.0,False,6.69,13.0,2.75,4.0,none,562.1,,,,,-17.56,-0.18,,,,,False,,-984.7,,,,False,False,2.0,WEAK,-40.32,-176.7,,2026-03-20T07:46:02.832794
CNK,Cinemark Holdings Inc Cinemark ,57.6,⭐ AVERAGE,🟡 Average,50.0,80.0,50.3,40.0,65.0,35.0,31.5,False,up,,,0,43.6,False,0,{'profit_margin_pct': 4.4},"{'revenue_growth_yoy': np.float64(43.6), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(14.1), 'rs_6m': np.float64(-5.0), 'rs_line_percentile': 31.5, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 27.8, 'debt_to_equity': 7.23, 'current_ratio': 0.71, 'operating_margin_pct': 9.1}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 20.7}",26.37,3097839616,Communication Services,Entertainment,15.1,4.5,True,34.01,-22.5,2.0,False,31.82,37.0,22.0,11.0,buy,20.7,18.59,-29.5,10.4,-60.6,4.71,1.26,1.37,31.7,0.36,4.05,True,-2.42,1.9,-15.7,42.0,2026-05-01,False,False,5.0,NEUTRAL,5.61,14.9,,2026-03-20T07:49:07.211440
WULF,TeraWulf Inc.,57.5,⭐ AVERAGE,🟡 Average,50.0,50.0,89.0,35.0,70.0,95.0,90.4,False,up,,,0,4.2,False,0,{},"{'revenue_growth_yoy': np.float64(4.2), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(37.5), 'rs_6m': np.float64(40.7), 'rs_line_percentile': 90.4, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 95}","{'roe_pct': -343.7, 'debt_to_equity': 36.99, 'current_ratio': 2.0, 'operating_margin_pct': -210.5}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 60.9}",15.74,6674832384,Financial Services,Capital Markets,27.0,2.4,True,18.51,-15.0,8.0,True,25.33,37.0,20.0,13.0,strong_buy,60.9,,,,,-1.7,-0.27,,,,,True,-0.5,-7.2,,48.0,2026-05-07,False,False,1.0,WEAK,-6.71,-16.6,0.26,2026-03-20T07:54:42.253988
MNSB,"MainStreet Bancshares, Inc.",57.5,⭐ AVERAGE,🟡 Average,60.0,50.0,57.6,60.0,65.0,60.0,64.1,False,up,,,0,7.3,False,0,{'profit_margin_pct': 21.2},"{'revenue_growth_yoy': np.float64(7.3), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-0.4), 'rs_6m': np.float64(1.7), 'rs_line_percentile': 64.1, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': 7.3, 'operating_margin_pct': 29.7}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 23.4}",21.27,155745136,Financial Services,Banks - Regional,2.9,2.9,False,23.44,-9.3,6.0,False,26.25,26.25,26.25,1.0,strong_buy,23.4,,,17.6,-17.3,,,1.88,22.7,0.4,,True,-0.29,,,31.0,2026-04-20,False,False,3.0,NEUTRAL,,,0.83,2026-03-20T07:55:15.420455
HTFL,"Heartflow, Inc.",57.4,⭐ AVERAGE,🟡 Average,50.0,80.0,32.0,60.0,70.0,35.0,30.5,False,down,,,0,32.3,False,0,{'profit_margin_pct': -66.3},"{'revenue_growth_yoy': np.float64(32.3), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-0.1), 'rs_6m': np.float64(-20.5), 'rs_line_percentile': 30.5, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 35}","{'roe_pct': -111.4, 'debt_to_equity': 0.07, 'current_ratio': 5.2, 'operating_margin_pct': -36.1}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 48.7}",25.89,2204759296,Healthcare,Health Information Services,6.5,2.8,False,41.223,-37.2,,,38.5,40.0,35.0,6.0,buy,48.7,,,,,,,,,,,False,,-5.2,,55.0,2026-05-14,False,False,4.0,NEUTRAL,-3.61,-96.3,,2026-03-20T07:53:39.861105
NSPR,InspireMD Inc.,57.3,⭐ AVERAGE,🟡 Average,50.0,90.0,24.0,60.0,60.0,15.0,10.0,False,flat,,,0,29.5,True,2,{},"{'revenue_growth_yoy': np.float64(29.5), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(-9.5), 'rs_6m': np.float64(-29.5), 'rs_line_percentile': 10.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'flat', 'rs_line_score': 15}","{'roe_pct': -106.9, 'debt_to_equity': 0.04, 'current_ratio': 5.74, 'operating_margin_pct': -383.7}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 192.4}",1.71,72454408,Healthcare,Medical Devices,0.1,1.7,False,2.93,-41.6,1.0,False,5.0,6.0,4.0,3.0,none,192.4,,,,,,,,,,,False,,-421.7,,56.0,2026-05-15,False,False,2.0,WEAK,-149.21,-89.2,,2026-03-20T07:44:40.009045
