ticker,vcp_score,ml_score,momentum_score,trend_score,volume_score,company_name,fundamental_score,sector,industry,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,current_price,market_cap,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,health_details,earnings_details,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,piotroski_score,piotroski_label,ebit_ev_yield,roic_greenblatt,peg_ratio,sentiment,put_call_ratio,flow_score,unusual_calls,unusual_puts,insiders_score,institutional_score,num_whales,top_whales,super_score_ultimate,vcp_contribution,ml_contribution,fundamental_contribution,score_timestamp,data_as_of_date,market_regime,market_recommendation,ma_filter_pass,ma_filter_score,ma_filter_reason,ad_signal,ad_score,ad_reason,float_category,shares_outstanding_millions,filter_penalty,super_score_before_filters,rs_line_score_fund,rs_line_at_new_high_fund,rs_line_trend_fund,rs_line_percentile_fund,rs_line_bonus,eps_accelerating_fund2,eps_accel_quarters_fund2,rev_accelerating_fund2,rev_accel_quarters_fund2,canslim_a_bonus,industry_group_rank,industry_group_total,industry_group_percentile,industry_group_label,industry_group_rs,industry_bonus,short_bonus,proximity_bonus,trend_bonus,options_bonus,institutional_bonus,insider_bonus,profitability_penalty,negative_roe,filters_passed,value_score,sector_bonus,mr_bonus,fcf_bonus,dividend_bonus,buyback_bonus,revision_bonus,risk_reward_ratio,rr_bonus,piotroski_bonus,magic_formula_rank,hedge_fund_count,hedge_fund_names,tier,quality,validation_status,validation_score,validation_reason,price_vs_ath,recent_news_sentiment,analyst_consensus,valuation_concern
GOOD,0.0,50.0,5.83,,,Gladstone Commercial Corporatio,58.3,Real Estate,REIT - Diversified,55.0,70.0,50.3,55.0,60.0,12.02,586974976.0,35.0,31.2,False,up,,,0.0,15.9,True,1.0,4.8,4.0,False,15.12,-20.5,3.0,False,"{'roe_pct': 5.6, 'debt_to_equity': 2.49, 'current_ratio': 1.67, 'operating_margin_pct': 40.0}",{'profit_margin_pct': 12.0},13.38,14.0,12.5,4.0,buy,11.3,21.58,79.5,1.4,-88.4,12.1,1.47,9.98,857.1,8.53,True,-0.77,1.5,-50.6,49.0,2026-05-07,False,False,3.0,NEUTRAL,,,,,,,,,90.0,0.0,0.0,,16.5,0.0,15.0,17.5,2026-03-19 07:56:33,2026-03-19,CONFIRMED_UPTREND,TRADE,False,33,150 MA below 200 MA - not in Stage 2,ACCUMULATION,60,"Moderate accumulation (1.0x ratio, 49% up volume)",MEDIUM_FLOAT,47.8,20.0,32.5,35.0,False,up,31.2,2.0,,0.0,True,1.0,2.0,32,42.0,26.2,Bajo 50%,16.3,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,False,2/3,40.32,0.0,0.0,8.0,-5.0,3.0,-3.0,1.41,0.0,0.0,,0,,⚪ WEAK,🔴 Weak,,,,,,,
NEWT,0.0,50.0,5.779999999999999,,,"NewtekOne, Inc.",57.8,Financial Services,Banks - Regional,55.0,70.0,44.0,60.0,60.0,11.58,334514880.0,35.0,45.4,False,flat,,,0.0,0.1,True,2.0,9.6,11.9,True,14.91,-22.3,4.0,False,"{'roe_pct': 17.4, 'debt_to_equity': 2.07, 'current_ratio': 14.04, 'operating_margin_pct': 55.6}",{'profit_margin_pct': 15.8},16.75,25.0,14.0,4.0,hold,44.6,,,22.4,93.4,-167.21,-19.52,6.55,33.9,9.77,False,,,-2.4,40.0,2026-04-28,False,False,2.0,WEAK,,,,,,,,,100.0,0.0,0.0,,27.299999999999997,0.0,15.0,17.3,2026-03-19 07:56:33,2026-03-19,CONFIRMED_UPTREND,TRADE,False,83,Price below 150/200 MA - weak trend,STRONG_ACCUMULATION,75,"Strong institutional buying (1.6x ratio, 59% up volume)",LOW_FLOAT,24.9,20.0,32.3,35.0,False,flat,45.4,0.0,,0.0,True,2.0,2.0,5,42.0,90.5,Top 10%,64.4,5.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,False,2/3,40.12,0.0,0.0,-5.0,0.0,0.0,0.0,5.58,3.0,-8.0,,0,,⚪ WEAK,🔴 Weak,,,,,,,
MNR,0.0,50.0,20.48,,,Mach Natural Resources LP,69.8,Energy,Oil & Gas E&P,55.0,90.0,66.6,70.0,70.0,13.81,2325919232.0,60.0,60.5,False,up,,,0.0,70.9,True,1.0,2.3,5.6,False,15.91,-13.2,5.0,False,"{'roe_pct': 9.0, 'debt_to_equity': 0.58, 'current_ratio': 1.05, 'operating_margin_pct': 30.6}",{'profit_margin_pct': 13.7},19.0,20.0,17.0,6.0,strong_buy,37.6,,,24.74,79.1,-18.42,-2.54,14.27,178.0,,False,,3.0,22.7,49.0,2026-05-07,False,False,4.0,NEUTRAL,6.25,6.4,0.49,,,,,,100.0,0.0,0.0,,30.9,0.0,15.0,20.9,2026-03-19 07:56:33,2026-03-19,CONFIRMED_UPTREND,TRADE,False,66,150 MA below 200 MA - not in Stage 2,ACCUMULATION,65,"Moderate accumulation (1.5x ratio, 58% up volume)",HIGH_FLOAT,60.0,20.0,35.9,60.0,False,up,60.5,2.0,,0.0,True,1.0,2.0,4,42.0,92.9,Top 10%,65.4,5.0,0.0,3.0,3.0,0.0,0.0,5.0,5.0,False,2/3,39.92,0.0,0.0,-5.0,-5.0,0.0,5.0,4.7,3.0,0.0,51,0,,⚪ WEAK,🔴 Weak,,,,,,,
TBRG,0.0,50.0,0.0,,,"TruBridge, Inc.",47.2,Healthcare,Health Information Services,50.0,50.0,15.0,65.0,70.0,15.1,226675808.0,15.0,0.0,False,down,,,0.0,-5.2,True,2.0,6.0,4.7,False,29.78,-49.3,0.0,False,"{'roe_pct': 2.0, 'debt_to_equity': 0.93, 'current_ratio': 1.91, 'operating_margin_pct': 9.0}",{'profit_margin_pct': 1.0},22.67,26.0,20.0,6.0,buy,50.1,31.37,107.7,2.4,-84.1,14.12,2.13,,,2.46,True,-0.86,1.8,,4.0,2026-03-23,True,False,6.0,NEUTRAL,1.63,14.0,,,,,,,100.0,0.0,0.0,,0.0,0.0,15.0,14.2,2026-03-19 07:56:33,2026-03-19,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,NEUTRAL,45,"No clear pattern (0.9x ratio, 47% up volume)",MICRO_FLOAT,9.1,25.0,29.2,15.0,False,down,0.0,0.0,,0.0,True,2.0,2.0,34,42.0,21.4,Bottom 25%,14.7,-3.0,1.0,-5.0,-5.0,0.0,0.0,5.0,5.0,False,1/3,39.88,0.0,0.0,8.0,0.0,3.0,0.0,6.26,3.0,2.0,67,0,,⚪ WEAK,🔴 Weak,,,,,,,
ATEX,0.0,50.0,26.18,,,Anterix Inc.,66.8,Communication Services,Telecom Services,60.0,60.0,75.0,85.0,60.0,38.11,713910400.0,60.0,73.4,False,up,,,0.0,13.2,False,0.0,14.3,2.8,True,40.67,-6.3,7.0,True,"{'roe_pct': 42.7, 'debt_to_equity': 0.02, 'current_ratio': 1.39, 'operating_margin_pct': -618.6}",{'profit_margin_pct': 1370.9},55.33,72.0,44.0,3.0,none,45.2,,,43.5,14.1,-5.09,-1.94,,,,True,-0.41,-179.7,,96.0,2026-06-23,False,False,2.0,WEAK,-7.12,-123.6,,,,,,,90.0,0.0,0.0,,20.0,0.0,15.0,20.0,2026-03-19 07:56:33,2026-03-19,CONFIRMED_UPTREND,TRADE,False,66,150 MA below 200 MA - not in Stage 2,STRONG_ACCUMULATION,95,"Strong institutional buying (2.2x ratio, 68% up volume)",LOW_FLOAT,12.8,20.0,35.0,60.0,False,up,73.4,2.0,,0.0,False,0.0,0.0,13,42.0,71.4,Medio,46.4,0.0,3.0,3.0,7.0,0.0,0.0,5.0,15.0,False,2/3,39.72,5.0,0.0,-5.0,0.0,3.0,0.0,5.65,3.0,-8.0,121,0,,⚪ WEAK,🔴 Weak,,,,,,,
FKYS,0.0,50.0,28.32,,,First Keystone Corp.,58.2,Financial Services,Banks - Regional,60.0,50.0,68.7,60.0,50.0,19.0,118676984.0,60.0,60.7,False,flat,,,0.0,8.3,False,0.0,,,False,20.0,-5.0,6.0,False,"{'roe_pct': 8.3, 'operating_margin_pct': 31.0}",{'profit_margin_pct': 21.1},,,,,none,,,,44.1,132.1,,,5.89,76.2,6.25,False,,,42.4,,,False,False,4.0,NEUTRAL,,,0.15,,,,,,100.0,0.0,0.0,,47.5,0.0,15.0,17.5,2026-03-19 07:56:33,2026-03-19,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,70,"Moderate accumulation (1.5x ratio, 47% up volume)",MICRO_FLOAT,5.5,0.0,32.5,60.0,False,flat,60.7,0.0,,0.0,False,0.0,0.0,5,42.0,90.5,Top 10%,64.4,5.0,0.0,5.0,5.0,0.0,0.0,5.0,5.0,False,3/3,38.488,0.0,0.0,0.0,0.0,0.0,5.0,,0.0,0.0,,0,,⚪ WEAK,🔴 Weak,,,,,,,
ADMQ,0.0,50.0,0.0,,,ADM Endeavors Inc.,57.8,Industrials,Specialty Business Services,50.0,100.0,15.0,65.0,50.0,0.02825,4478201.0,15.0,18.9,False,down,,,0.0,67.6,True,2.0,,,False,0.0505,-44.1,1.0,False,"{'roe_pct': 17.3, 'debt_to_equity': 1.82, 'current_ratio': 1.3, 'operating_margin_pct': 9.3}",{'profit_margin_pct': 9.4},,,,,none,,,,,,-87.22,-0.02,,,,False,,19.2,35.4,,,False,False,6.0,NEUTRAL,4.25,7.3,inf,,,,,,100.0,0.0,0.0,,5.0,0.0,15.0,17.3,2026-03-19 07:56:33,2026-03-19,CONFIRMED_UPTREND,TRADE,False,16,Price below 150/200 MA - weak trend,STRONG_DISTRIBUTION,15,"Strong selling pressure (0.5x ratio, 33% up volume)",HIGH_FLOAT,88.3,40.0,32.3,15.0,False,down,18.9,0.0,,0.0,True,2.0,2.0,11,42.0,76.2,Top 25%,54.4,3.0,0.0,-5.0,-5.0,0.0,0.0,5.0,0.0,False,1/3,38.352,0.0,0.0,-5.0,0.0,0.0,5.0,,0.0,2.0,62,0,,⚪ WEAK,🔴 Weak,,,,,,,
CWGL,0.0,50.0,0.0,,,Crimson Wine Group Ltd.,42.2,Consumer Defensive,Beverages - Wineries & Distilleries,50.0,30.0,36.0,50.0,50.0,4.41,90784384.0,15.0,2.6,False,down,,,0.0,-41.8,False,0.0,,,False,5.96,-26.0,0.0,False,{},{},,,,,none,,,,0.5,-88.7,,,,,,True,-0.89,3.1,,,,False,False,8.0,STRONG,,1.0,,,,,,,90.0,0.0,0.0,,5.0,0.0,15.0,12.7,2026-03-19 07:56:33,2026-03-19,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,STRONG_DISTRIBUTION,5,"Strong selling pressure (0.5x ratio, 30% up volume)",LOW_FLOAT,20.6,40.0,27.7,15.0,False,down,2.6,0.0,,0.0,False,0.0,0.0,,42.0,,Sin datos suficientes,2.6,0.0,0.0,0.0,-5.0,0.0,0.0,5.0,0.0,False,1/3,38.148,0.0,0.0,0.0,0.0,3.0,0.0,,0.0,10.0,,0,,⚪ WEAK,🔴 Weak,,,,,,,
MBBC,0.0,50.0,30.63,,,"Marathon Bancorp, Inc.",66.3,Financial Services,Banks - Regional,50.0,80.0,86.3,60.0,50.0,13.78,40494196.0,95.0,91.5,False,up,,,0.0,34.7,False,0.0,0.2,4.1,False,14.64,-5.9,8.0,True,"{'roe_pct': 1.9, 'operating_margin_pct': 26.6}",{'profit_margin_pct': 9.6},,,,,none,,,,8.7,-36.9,,,,,,True,-0.09,,459.8,,,False,False,4.0,NEUTRAL,,,0.05,,,,,,70.0,0.0,0.0,,57.9,0.0,15.0,19.9,2026-03-19 07:56:33,2026-03-19,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),STRONG_ACCUMULATION,75,"Strong institutional buying (1.3x ratio, 57% up volume)",MICRO_FLOAT,2.4,0.0,34.9,95.0,False,up,91.5,5.0,,0.0,False,0.0,0.0,5,42.0,90.5,Top 10%,64.4,5.0,0.0,3.0,10.0,0.0,0.0,5.0,5.0,False,3/3,37.842,0.0,0.0,0.0,0.0,3.0,5.0,,0.0,0.0,,0,,⚪ WEAK,🔴 Weak,HOLD,40.0,Close to ATH (-5.9% from high) - wait for pullback | Elevated P/E (47.5) - watch valuation,-5.9,NEUTRAL,NONE,True
GBLI,0.0,50.0,0.0,,,"Global Indemnity Group, LLC",49.5,Financial Services,Insurance - Property & Casualty,50.0,50.0,38.7,55.0,60.0,28.77,412873664.0,15.0,18.1,False,up,,,0.0,7.4,False,0.0,0.3,2.7,False,37.0,-22.2,2.0,False,"{'roe_pct': 3.6, 'debt_to_equity': 0.01, 'current_ratio': 0.56, 'operating_margin_pct': 8.0}",{'profit_margin_pct': 5.6},55.0,55.0,55.0,1.0,none,91.2,377.23,1211.2,17.5,-39.2,65.55,25.64,4.87,80.0,3.86,False,,,-15.4,48.0,2026-05-06,False,False,3.0,NEUTRAL,,,,,,,,,70.0,0.0,0.0,,0.0,0.0,15.0,14.8,2026-03-19 07:56:33,2026-03-19,CONFIRMED_UPTREND,TRADE,False,16,Price below 150/200 MA - weak trend,DISTRIBUTION,35,"Moderate distribution (0.9x ratio, 42% up volume)",MICRO_FLOAT,6.6,35.0,29.8,15.0,False,up,18.1,2.0,,0.0,False,0.0,0.0,20,42.0,54.8,Medio,37.5,0.0,0.0,0.0,-5.0,0.0,0.0,5.0,5.0,False,1/3,37.8,0.0,0.0,8.0,0.0,0.0,-3.0,11.4,3.0,0.0,,0,,⚪ WEAK,🔴 Weak,,,,,,,
STKL,0.0,50.0,24.94,,,"SunOpta, Inc.",54.4,Consumer Defensive,Beverages - Non-Alcoholic,50.0,50.0,74.6,40.0,60.0,6.48,766963520.0,80.0,78.1,False,up,,,0.0,8.7,False,0.0,2.4,0.5,False,6.94,-6.6,7.0,True,"{'roe_pct': 9.0, 'debt_to_equity': 2.0, 'current_ratio': 1.18, 'operating_margin_pct': 6.7}",{'profit_margin_pct': 1.9},7.4,8.0,6.5,5.0,buy,14.2,,,1.3,-79.9,-0.83,-0.05,,,,False,,1.7,,49.0,2026-05-07,False,False,9.0,STRONG,3.43,8.3,32.09,,,,,,70.0,0.0,0.0,,26.3,0.0,15.0,16.3,2026-03-19 07:56:33,2026-03-19,CONFIRMED_UPTREND,TRADE,False,66,150 MA below 200 MA - not in Stage 2,STRONG_ACCUMULATION,95,"Strong institutional buying (3.5x ratio, 71% up volume)",HIGH_FLOAT,78.5,20.0,31.3,80.0,False,up,78.1,5.0,,0.0,False,0.0,0.0,,42.0,,Sin datos suficientes,78.1,0.0,0.0,3.0,7.0,0.0,0.0,5.0,5.0,False,2/3,36.760000000000005,0.0,0.0,-5.0,0.0,0.0,0.0,1.78,0.0,10.0,63,0,,⚪ WEAK,🔴 Weak,,,,,,,
SAMG,0.0,50.0,4.87,,,Silvercrest Asset Management Gr,48.7,Financial Services,Asset Management,50.0,40.0,36.0,70.0,60.0,13.04,110065096.0,15.0,3.2,False,down,,,0.0,-2.1,True,1.0,1.9,3.5,False,16.99,-23.2,3.0,False,"{'roe_pct': 7.9, 'debt_to_equity': 0.28, 'current_ratio': 1.1, 'operating_margin_pct': -2.9}",{'profit_margin_pct': 3.9},24.0,24.0,24.0,1.0,none,84.0,26.88,106.1,7.2,-44.8,10.92,1.48,6.36,112.5,4.34,True,-24.29,154.8,,49.0,2026-05-07,False,False,7.0,NEUTRAL,17.84,19.7,0.32,,,,,,70.0,0.0,0.0,,0.0,0.0,15.0,14.6,2026-03-19 07:56:33,2026-03-19,CONFIRMED_UPTREND,TRADE,False,33,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 52% up volume)",MICRO_FLOAT,7.3,20.0,29.6,15.0,False,down,3.2,0.0,,0.0,True,1.0,2.0,28,42.0,35.7,Bajo 50%,23.8,0.0,0.0,0.0,0.0,0.0,0.0,5.0,20.0,False,2/3,36.480000000000004,0.0,0.0,8.0,-2.0,3.0,0.0,10.5,3.0,5.0,15,0,,⚪ WEAK,🔴 Weak,,,,,,,
SUNS,0.0,50.0,0.0,,,"Sunrise Realty Trust, Inc.",61.0,Real Estate,REIT - Mortgage,60.0,80.0,24.0,75.0,70.0,8.31,112348336.0,15.0,0.0,False,down,,,0.0,107.2,False,0.0,5.2,7.8,False,11.78,-29.5,0.0,False,"{'roe_pct': 8.2, 'debt_to_equity': 0.67, 'current_ratio': 2.42, 'operating_margin_pct': 45.4}",{'profit_margin_pct': 62.1},11.58,15.0,8.75,3.0,strong_buy,39.4,,,9.3,11.9,,,14.44,129.0,,False,,2.0,-56.6,55.0,2026-05-13,False,False,,,3.01,,,,,,,,100.0,0.0,0.0,,0.0,0.0,15.0,18.3,2026-03-19 07:56:33,2026-03-19,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,DISTRIBUTION,25,"Moderate distribution (0.7x ratio, 38% up volume)",MICRO_FLOAT,9.7,35.0,33.3,15.0,False,down,0.0,0.0,,0.0,False,0.0,0.0,40,42.0,7.1,Bottom 25%,6.3,-3.0,1.0,0.0,-5.0,0.0,0.0,5.0,5.0,False,1/3,36.4,0.0,0.0,0.0,-5.0,0.0,-3.0,4.92,3.0,0.0,,0,,⚪ WEAK,🔴 Weak,,,,,,,
NAD,0.0,50.0,25.11,,,Nuveen Quality Municipal Income,56.1,Financial Services,Asset Management,60.0,50.0,50.3,70.0,50.0,11.97,2794567424.0,35.0,32.1,False,up,,,0.0,,,0.0,0.4,1.7,False,12.31,-2.8,5.0,False,"{'roe_pct': 2.2, 'debt_to_equity': 0.71, 'current_ratio': 4.35, 'operating_margin_pct': 85.9}",{'profit_margin_pct': 28.5},,,,,none,,14.13,18.0,8.4,-29.8,2.78,0.33,7.07,318.2,5.62,,,,25.4,,,False,False,4.0,NEUTRAL,,,0.84,,,,,,70.0,0.0,0.0,,38.8,0.0,15.0,16.8,2026-03-19 07:56:33,2026-03-19,CONFIRMED_UPTREND,TRADE,True,83,Passes Minervini Template (5/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 49% up volume)",MEGA_FLOAT,233.5,3.0,31.8,35.0,False,up,32.1,2.0,,0.0,,0.0,0.0,28,42.0,35.7,Bajo 50%,23.8,0.0,0.0,5.0,3.0,0.0,0.0,5.0,5.0,False,3/3,36.074,0.0,0.0,0.0,-2.0,0.0,5.0,,0.0,0.0,,0,,⚪ WEAK,🔴 Weak,,,,,,,
NOG,0.0,50.0,13.05,,,"Northern Oil and Gas, Inc.",55.5,Energy,Oil & Gas E&P,50.0,40.0,71.4,65.0,65.0,27.69,2893656832.0,60.0,55.0,False,up,,,0.0,-22.3,True,1.0,30.7,9.1,True,32.62,-15.1,6.0,False,"{'roe_pct': 1.7, 'debt_to_equity': 1.13, 'current_ratio': 1.09, 'operating_margin_pct': 56.1}",{'profit_margin_pct': 2.0},31.89,40.0,24.0,9.0,buy,15.2,0.84,-97.0,3.9,-85.9,0.21,0.06,6.5,461.5,,True,-1.97,1.4,,47.0,2026-05-05,False,False,6.0,NEUTRAL,4.64,4.9,2.43,,,,,,70.0,0.0,0.0,,25.6,0.0,15.0,16.6,2026-03-19 07:56:33,2026-03-19,CONFIRMED_UPTREND,TRADE,False,66,150 MA below 200 MA - not in Stage 2,ACCUMULATION,65,"Moderate accumulation (1.3x ratio, 55% up volume)",HIGH_FLOAT,94.1,20.0,31.6,60.0,False,up,55.0,2.0,,0.0,True,1.0,2.0,4,42.0,92.9,Top 10%,65.4,5.0,0.0,0.0,5.0,0.0,0.0,5.0,5.0,False,2/3,35.2,0.0,0.0,0.0,-2.0,3.0,0.0,1.9,0.0,2.0,63,0,,⚪ WEAK,🔴 Weak,,,,,,,
ALLY,0.0,50.0,8.0,,,ALLY,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,,0.0,,,,,,,,{},{},,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,BULLISH,0.0,70.0,2.0,0.0,100.0,61.1368,6.0,"Berkshire Hathaway (Warren Buffett), Berkshire Hathaway (Warren Buffett), Berkshire Hathaway (Warren Buffett)",18.0,0.0,15.0,0.0,2026-03-19 07:56:33,2026-03-19,CONFIRMED_UPTREND,TRADE,False,83,Price below 150/200 MA - weak trend,DISTRIBUTION,35,"Moderate distribution (0.7x ratio, 42% up volume)",MEGA_FLOAT,277.4,38.0,15.0,,,,,0.0,,0.0,,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,5.0,8.0,5.0,0.0,False,1/3,34.85,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1,Berkshire Hathaway (Buffett),⚪ WEAK,🔴 Weak,,,,,,,
PLX,0.0,50.0,0.0,,,"Protalix BioTherapeutics, Inc. ",53.8,Healthcare,Biotechnology,50.0,30.0,61.4,80.0,70.0,2.21,177730816.0,35.0,33.1,False,up,,,0.0,-2.0,False,0.0,5.4,2.4,False,3.19,-30.7,5.0,False,"{'roe_pct': 12.6, 'debt_to_equity': 0.15, 'current_ratio': 3.03, 'operating_margin_pct': 11.9}",{'profit_margin_pct': 8.7},11.0,12.0,10.0,2.0,strong_buy,397.7,,,0.8,-63.8,-7.55,-0.17,,,,False,,7.7,-0.5,,,False,False,4.0,NEUTRAL,2.57,11.7,,,,,,,90.0,0.0,0.0,,37.1,0.0,15.0,16.1,2026-03-19 07:56:33,2026-03-19,CONFIRMED_UPTREND,TRADE,True,83,Passes Minervini Template (5/6 criteria),ACCUMULATION,65,"Moderate accumulation (1.5x ratio, 56% up volume)",HIGH_FLOAT,67.4,0.0,31.1,35.0,False,up,33.1,2.0,,0.0,False,0.0,0.0,18,42.0,59.5,Medio,42.9,0.0,1.0,-5.0,3.0,0.0,0.0,5.0,0.0,False,3/3,34.519999999999996,0.0,0.0,-5.0,0.0,0.0,0.0,49.71,3.0,0.0,67,0,,⚪ WEAK,🔴 Weak,,,,,,,
MDBH,0.0,50.0,0.0,,,"MDB Capital Holdings, LLC",48.0,Financial Services,Capital Markets,60.0,30.0,24.0,85.0,50.0,2.84,28793714.0,15.0,0.8,False,down,,,0.0,-100.0,False,0.0,0.0,0.2,False,6.517,-56.4,0.0,False,"{'roe_pct': 29.5, 'debt_to_equity': 0.01, 'current_ratio': 39.37, 'operating_margin_pct': -300.2}",{'profit_margin_pct': 913.8},,,,,none,,,,14.3,403.5,,,,,,False,,588.4,,,,False,False,3.0,NEUTRAL,90.33,52.3,,,,,,,100.0,0.0,0.0,,0.0,0.0,15.0,14.4,2026-03-19 07:56:33,2026-03-19,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,STRONG_DISTRIBUTION,5,"Strong selling pressure (0.3x ratio, 24% up volume)",MICRO_FLOAT,4.5,40.0,29.4,15.0,False,down,0.8,0.0,,0.0,False,0.0,0.0,30,42.0,31.0,Bajo 50%,19.8,0.0,0.0,-5.0,-5.0,0.0,0.0,5.0,15.0,False,1/3,33.32,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2,0,,⚪ WEAK,🔴 Weak,,,,,,,
MRP,0.0,50.0,5.81,,,"Millrose Properties, Inc.",58.1,Real Estate,REIT - Residential,60.0,50.0,46.7,75.0,70.0,29.5,4897103360.0,35.0,34.5,False,up,,,0.0,,False,0.0,6.1,3.6,False,36.0,-18.1,4.0,False,"{'roe_pct': 7.4, 'debt_to_equity': 0.36, 'current_ratio': 53.56, 'operating_margin_pct': 84.8}",{'profit_margin_pct': 67.4},38.6,40.0,35.0,5.0,strong_buy,30.8,,,24.4,-17.3,-73.09,-23.21,8.64,104.5,,False,,-2.6,,55.0,2026-05-13,False,False,5.0,NEUTRAL,7.04,,14.66,,,,,,70.0,0.0,0.0,,12.399999999999999,0.0,15.0,17.4,2026-03-19 07:56:33,2026-03-19,CONFIRMED_UPTREND,TRADE,False,66,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 51% up volume)",HIGH_FLOAT,153.3,20.0,32.4,35.0,False,up,34.5,2.0,,0.0,False,0.0,0.0,33,42.0,23.8,Bottom 25%,14.9,-3.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,False,2/3,33.239999999999995,0.0,0.0,-5.0,-5.0,0.0,0.0,3.85,3.0,0.0,,0,,⚪ WEAK,🔴 Weak,,,,,,,
EML,0.0,50.0,0.0,,,Eastern Company (The),45.1,Industrials,Tools & Accessories,50.0,40.0,26.7,65.0,50.0,20.14,121681184.0,15.0,23.6,False,up,,,0.0,-9.1,True,1.0,3.2,8.8,False,26.77,-24.8,2.0,False,"{'roe_pct': 4.9, 'debt_to_equity': 0.43, 'current_ratio': 3.59, 'operating_margin_pct': 4.4}",{'profit_margin_pct': 2.9},,,,,none,,8.3,-58.8,9.8,-51.3,2.8,0.56,2.18,44.9,1.93,True,-3.06,3.7,-4.5,47.0,2026-05-05,False,False,7.0,NEUTRAL,6.05,8.9,,,,,,,100.0,0.0,0.0,,7.5,0.0,15.0,13.5,2026-03-19 07:56:33,2026-03-19,CONFIRMED_UPTREND,TRADE,False,16,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 52% up volume)",MICRO_FLOAT,4.9,20.0,28.5,15.0,False,up,23.6,2.0,,0.0,True,1.0,2.0,,42.0,,Sin datos suficientes,23.6,0.0,0.0,0.0,-5.0,0.0,0.0,5.0,5.0,False,2/3,33.184,0.0,0.0,0.0,3.0,3.0,0.0,,0.0,5.0,45,0,,⚪ WEAK,🔴 Weak,,,,,,,
CWT,0.0,50.0,0.0,,,California Water Service Group,49.7,Utilities,Utilities - Regulated Water,55.0,50.0,38.7,50.0,55.0,43.27,2580745984.0,15.0,11.3,False,up,,,0.0,7.8,False,0.0,3.0,3.3,False,51.63,-16.2,2.0,False,"{'roe_pct': 7.7, 'debt_to_equity': 0.96, 'current_ratio': 0.85, 'operating_margin_pct': 10.2}",{'profit_margin_pct': 12.8},52.0,55.0,49.0,2.0,none,20.2,,,21.5,-50.3,-11.17,-4.83,2.85,55.8,2.0,True,-0.06,3.2,-21.1,42.0,2026-04-30,False,False,5.0,NEUTRAL,5.15,4.7,,,,,,,70.0,0.0,0.0,,6.899999999999999,0.0,15.0,14.9,2026-03-19 07:56:33,2026-03-19,CONFIRMED_UPTREND,TRADE,False,33,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 52% up volume)",HIGH_FLOAT,59.2,20.0,29.9,15.0,False,up,11.3,2.0,,0.0,False,0.0,0.0,,42.0,,Sin datos suficientes,11.3,0.0,0.0,0.0,-5.0,0.0,0.0,5.0,5.0,False,2/3,32.88,0.0,0.0,-5.0,3.0,3.0,-3.0,2.52,1.0,0.0,59,0,,⚪ WEAK,🔴 Weak,,,,,,,
