Ticker,Sector,CurrentPrice,Min52w,Max52w,DistanceFromMin,RSI,Estado,Classification,DataPoints,AnalysisDate,FileDate,DaysAgo,BaseScore,FinalScore,InsiderActivity,InsiderTrades,InsiderValue,InsiderTickers,Signals,Urgency,RiskLevel,MappingCoverage
DJUSAP,Dow Jones U.S. Automobiles & Parts Index,1444.8,845.49,1853.16,70.88315651279139,56.427438323942894,🔴,FUERTE,252,2026-03-24 08:53:09,2026-03-24,0,33,33,False,0,0,[],[],BAJA,MEDIO,0
DJUSST,Dow Jones U.S. Iron & Steel Index,643.71,416.26,812.3,54.64132993801952,83.88289443899492,🔴,FUERTE,252,2026-03-24 08:53:09,2026-03-24,0,33,33,False,0,0,[],[],BAJA,ALTO,0
DJUSOI,Dow Jones U.S. Oil Equipment & Services Index,374.85,198.86,386.43,88.49944684702807,46.26642452729409,🔴,FUERTE,252,2026-03-24 08:53:09,2026-03-24,0,32,32,False,0,0,[],[],BAJA,MEDIO,0
DJUSCR,Dow Jones U.S. Computer Hardware Index,13114.8,8364.8,14404.8,56.78557765876052,61.16324691161659,🔴,FUERTE,252,2026-03-24 08:53:09,2026-03-24,0,32,32,False,0,0,[],[],BAJA,ALTO,0
DJUSNS,Dow Jones U.S. Internet Index,6694.8,3842.4,7726.0,74.23485321673954,58.531084526377725,🔴,FUERTE,252,2026-03-24 08:53:09,2026-03-24,0,31,31,False,0,0,[],[],BAJA,MEDIO,0
DJUSAU,Dow Jones U.S. Automobiles Index,1318.58,758.25,1704.26,73.8977909660402,55.99394345281426,🔴,FUERTE,252,2026-03-24 08:53:09,2026-03-24,0,31,31,False,0,0,[],[],BAJA,MEDIO,0
DJUSAE,Dow Jones U.S. Aerospace & Defense Index,3024.1,1861.2,3407.6,62.48119492800343,79.98430141287284,🔴,FUERTE,252,2026-03-24 08:53:09,2026-03-24,0,30,30,False,0,0,[],[],BAJA,ALTO,0
DJUSAR,Dow Jones U.S. Airlines Index,223.3,137.83,279.8,62.01117318435754,60.61799093295154,🔴,FUERTE,252,2026-03-24 08:53:09,2026-03-24,0,30,30,False,0,0,[],[],BAJA,ALTO,0
DJUSIQ,Dow Jones U.S. Industrial Engineering Index,5383.1,3318.0,6047.8,62.23930078360459,69.62552011095701,🔴,FUERTE,252,2026-03-24 08:53:09,2026-03-24,0,30,30,False,0,0,[],[],BAJA,ALTO,0
DJUSAS,Dow Jones U.S. Aerospace Index,3208.0,1883.9,3661.9,70.28504697701575,77.67545252461099,🔴,FUERTE,252,2026-03-24 08:53:09,2026-03-24,0,27,27,False,0,0,[],[],BAJA,ALTO,0
DJUSTR,Dow Jones U.S. Tires Index,10135.6,5326.7,10991.5,90.27915970488296,52.67799526779954,🔴,FUERTE,251,2026-03-24 08:53:09,2026-03-24,0,25,25,False,0,0,[],[],BAJA,MEDIO,0
DJUSIM,Dow Jones U.S. Industrial Metals & Mining Index,614.55,350.58,748.44,75.29522505562211,74.93407632220509,🔴,FUERTE,252,2026-03-24 08:53:09,2026-03-24,0,25,25,False,0,0,[],[],BAJA,ALTO,0
DJUSTQ,Dow Jones U.S. Technology Hardware & Equipment Index,10135.6,5326.7,10991.5,90.27915970488296,52.67799526779954,🔴,FUERTE,251,2026-03-24 08:53:09,2026-03-24,0,25,25,False,0,0,[],[],BAJA,MEDIO,0
DJUSAI,Dow Jones U.S. Electronic Equipment Index,2150.76,913.78,2487.9,135.36956378997135,58.731984380546656,🔴,FUERTE,252,2026-03-24 08:53:09,2026-03-24,0,21,21,False,0,0,[],[],BAJA,MEDIO,0
DJUSSC,Dow Jones U.S. Semiconductors Index,28356.3,12938.1,31058.8,119.16896607693556,50.41192429857067,🔴,FUERTE,251,2026-03-24 08:53:09,2026-03-24,0,21,21,False,0,0,[],[],BAJA,MEDIO,0
DJUSEC,Dow Jones U.S. Electrical Components & Equipment Index,1206.56,562.61,1286.69,114.45761717708535,50.404382989825216,🔴,FUERTE,252,2026-03-24 08:53:09,2026-03-24,0,21,21,False,0,0,[],[],BAJA,MEDIO,0
DJUSEE,Dow Jones U.S. Electronic & Electrical Equipment Index,1423.2,643.85,1558.45,121.04527452046284,53.95718271365939,🔴,FUERTE,252,2026-03-24 08:53:09,2026-03-24,0,21,21,False,0,0,[],[],BAJA,MEDIO,0
DJUSHV,Dow Jones U.S. Heavy Construction Index,2744.94,1138.85,2881.21,141.02735215348818,51.19356255401135,🔴,FUERTE,252,2026-03-24 08:53:09,2026-03-24,0,21,21,False,0,0,[],[],BAJA,MEDIO,0
DJUSHR,Dow Jones U.S. Commercial Vehicles & Trucks Index,7389.0,3916.0,8259.6,88.68743615934626,63.46516007532957,🔴,FUERTE,252,2026-03-24 08:53:09,2026-03-24,0,20,20,False,0,0,[],[],BAJA,ALTO,0
DJUSBS,Dow Jones U.S. Basic Resources Index,522.38,274.91,665.46,90.01855152595392,78.83264177040112,🔴,FUERTE,251,2026-03-24 08:53:09,2026-03-24,0,19,19,False,0,0,[],[],BAJA,ALTO,0
DJUSNF,Dow Jones U.S. Nonferrous Metals Index,734.92,372.55,932.97,97.26748087505032,70.01914630025904,🔴,FUERTE,252,2026-03-24 08:53:09,2026-03-24,0,16,16,False,0,0,[],[],BAJA,ALTO,0
DJUSAL,Dow Jones U.S. Aluminum Index,191.58,73.62,233.53,160.2281988590057,64.2603550295858,🔴,FUERTE,252,2026-03-24 08:53:09,2026-03-24,0,15,15,False,0,0,[],[],BAJA,ALTO,0
DJUSPM,Dow Jones U.S. Gold Mining Index,256.62,114.12,354.16,124.86855941114617,81.71225937183385,🔴,FUERTE,252,2026-03-24 08:53:09,2026-03-24,0,15,15,False,0,0,[],[],BAJA,ALTO,0
DJUSMG,Dow Jones U.S. Mining Index,221.7,101.37,303.37,118.70375850843442,80.92747559274761,🔴,FUERTE,252,2026-03-24 08:53:09,2026-03-24,0,15,15,False,0,0,[],[],BAJA,ALTO,0
