Ticker,Sector,CurrentPrice,Min52w,Max52w,DistanceFromMin,RSI,Estado,Classification,DataPoints,AnalysisDate,FileDate,DaysAgo,BaseScore,FinalScore,InsiderActivity,InsiderTrades,InsiderValue,InsiderTickers,Signals,Urgency,RiskLevel,MappingCoverage
DJUSCR,Dow Jones U.S. Computer Hardware Index,12988.1,8364.8,14404.8,55.27089709257845,68.05372405372404,🔴,FUERTE,251,2026-03-16 09:39:23,2026-03-16,0,33,33,False,0,0,[],[],BAJA,ALTO,0
DJUSST,Dow Jones U.S. Iron & Steel Index,656.0,416.26,812.3,57.59381156008264,77.50998755648699,🔴,FUERTE,251,2026-03-16 09:39:23,2026-03-16,0,32,32,False,0,0,[],[],BAJA,ALTO,0
DJUSAP,Dow Jones U.S. Automobiles & Parts Index,1472.54,845.49,1853.16,74.16409419389939,58.00041216474816,🔴,FUERTE,251,2026-03-16 09:39:23,2026-03-16,0,31,31,False,0,0,[],[],BAJA,MEDIO,0
DJUSAU,Dow Jones U.S. Automobiles Index,1345.87,758.25,1704.26,77.49686778766896,56.8464082880859,🔴,FUERTE,251,2026-03-16 09:39:23,2026-03-16,0,30,30,False,0,0,[],[],BAJA,MEDIO,0
DJUSIQ,Dow Jones U.S. Industrial Engineering Index,5370.1,3318.0,6047.8,61.84749849306812,78.84102564102562,🔴,FUERTE,251,2026-03-16 09:39:23,2026-03-16,0,30,30,False,0,0,[],[],BAJA,ALTO,0
DJUSAE,Dow Jones U.S. Aerospace & Defense Index,3117.2,1861.2,3407.6,67.48334407908875,65.17108938547487,🔴,FUERTE,251,2026-03-16 09:39:23,2026-03-16,0,28,28,False,0,0,[],[],BAJA,ALTO,0
DJUSAL,Dow Jones U.S. Aluminum Index,217.23,73.62,233.53,195.06927465362668,42.06905025187369,🔴,FUERTE,251,2026-03-16 09:39:23,2026-03-16,0,27,27,False,0,0,[],[],BAJA,MEDIO,0
DJUSOI,Dow Jones U.S. Oil Equipment & Services Index,337.5,198.86,386.43,69.71738911797243,79.58933496782103,🔴,FUERTE,251,2026-03-16 09:39:23,2026-03-16,0,27,27,False,0,0,[],[],BAJA,ALTO,0
DJUSAS,Dow Jones U.S. Aerospace Index,3302.4,1883.9,3661.9,75.29592865863368,71.91468577010745,🔴,FUERTE,251,2026-03-16 09:39:23,2026-03-16,0,25,25,False,0,0,[],[],BAJA,ALTO,0
DJUSNS,Dow Jones U.S. Internet Index,6739.3,3842.4,7726.0,75.3929835519467,60.93878995164525,🔴,FUERTE,251,2026-03-16 09:39:23,2026-03-16,0,25,25,False,0,0,[],[],BAJA,ALTO,0
DJUSIM,Dow Jones U.S. Industrial Metals & Mining Index,633.9,350.58,748.44,80.81465000855725,72.90488431876605,🔴,FUERTE,251,2026-03-16 09:39:23,2026-03-16,0,23,23,False,0,0,[],[],BAJA,ALTO,0
DJUSHV,Dow Jones U.S. Heavy Construction Index,2668.49,1138.85,2881.21,134.31444000526847,58.44935889133532,🔴,FUERTE,251,2026-03-16 09:39:23,2026-03-16,0,21,21,False,0,0,[],[],BAJA,MEDIO,0
DJUSHR,Dow Jones U.S. Commercial Vehicles & Trucks Index,7358.4,3916.0,8259.6,87.90602655771195,73.77806286080823,🔴,FUERTE,251,2026-03-16 09:39:23,2026-03-16,0,20,20,False,0,0,[],[],BAJA,ALTO,0
DJUSTQ,Dow Jones U.S. Technology Hardware & Equipment Index,10134.4,5326.7,10991.5,90.25663168565904,61.57512775368232,🔴,FUERTE,250,2026-03-16 09:39:23,2026-03-16,0,19,19,False,0,0,[],[],BAJA,ALTO,0
DJUSTR,Dow Jones U.S. Tires Index,10134.4,5326.7,10991.5,90.25663168565904,61.57512775368232,🔴,FUERTE,250,2026-03-16 09:39:23,2026-03-16,0,19,19,False,0,0,[],[],BAJA,ALTO,0
DJUSAI,Dow Jones U.S. Electronic Equipment Index,2146.33,913.78,2487.9,134.88476438530063,60.531511820267895,🔴,FUERTE,251,2026-03-16 09:39:23,2026-03-16,0,15,15,False,0,0,[],[],BAJA,ALTO,0
DJUSEC,Dow Jones U.S. Electrical Components & Equipment Index,1170.01,562.61,1286.69,107.96110982741152,60.40898908880702,🔴,FUERTE,251,2026-03-16 09:39:23,2026-03-16,0,15,15,False,0,0,[],[],BAJA,ALTO,0
DJUSEE,Dow Jones U.S. Electronic & Electrical Equipment Index,1392.93,643.85,1558.45,116.34386891356682,60.63080371437719,🔴,FUERTE,251,2026-03-16 09:39:23,2026-03-16,0,15,15,False,0,0,[],[],BAJA,ALTO,0
DJUSBS,Dow Jones U.S. Basic Resources Index,560.49,274.91,665.46,103.88127023389472,75.04964448145542,🔴,FUERTE,250,2026-03-16 09:39:23,2026-03-16,0,15,15,False,0,0,[],[],BAJA,ALTO,0
DJUSPM,Dow Jones U.S. Gold Mining Index,287.39,114.12,354.16,151.8314055380301,75.373867481716,🔴,FUERTE,251,2026-03-16 09:39:23,2026-03-16,0,15,15,False,0,0,[],[],BAJA,ALTO,0
DJUSNF,Dow Jones U.S. Nonferrous Metals Index,754.19,372.55,932.97,102.43994094752382,69.99282826965705,🔴,FUERTE,251,2026-03-16 09:39:23,2026-03-16,0,15,15,False,0,0,[],[],BAJA,ALTO,0
DJUSMG,Dow Jones U.S. Mining Index,247.85,101.37,303.37,144.50034526980366,74.50904890257993,🔴,FUERTE,251,2026-03-16 09:39:23,2026-03-16,0,15,15,False,0,0,[],[],BAJA,ALTO,0
DJUSSC,Dow Jones U.S. Semiconductors Index,28555.5,12938.1,31058.8,120.70860481832726,60.15619076503148,🔴,FUERTE,250,2026-03-16 09:39:23,2026-03-16,0,15,15,False,0,0,[],[],BAJA,ALTO,0
