ticker,company_name,fundamental_score,tier,quality,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,earnings_details,growth_details,rs_details,health_details,catalyst_details,current_price,market_cap,sector,industry,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,dividend_rate,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,piotroski_score,piotroski_label,ebit_ev_yield,roic_greenblatt,peg_ratio,analyzed_at
SPFX,Standard Premium Finance Holdin,59.6,⭐ AVERAGE,🟡 Average,50.0,80.0,60.3,50.0,50.0,60.0,55.0,False,down,,,0,110.7,False,0,{},"{'revenue_growth_yoy': np.float64(110.7), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(0.0), 'rs_6m': np.float64(8.5), 'rs_line_percentile': 55.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 60}",{},"{'days_to_earnings': 'N/A', 'recommendation': 'none'}",1.94,5822361,Financial Services,Credit Services,,,False,2.4099,-19.5,5.0,False,,,,,none,,,,2.6,34.0,,,,,,,False,,1.0,,,,False,False,5.0,NEUTRAL,,,,2026-03-17T08:02:38.013311
FAST,Fastenal Company,59.6,⭐ AVERAGE,🟡 Average,55.0,50.0,60.3,90.0,50.0,60.0,50.5,False,up,,,0,3.5,False,0,{'profit_margin_pct': 15.3},"{'revenue_growth_yoy': np.float64(3.5), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(10.9), 'rs_6m': np.float64(-5.1), 'rs_line_percentile': 50.5, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': 33.3, 'debt_to_equity': 0.11, 'current_ratio': 4.85, 'operating_margin_pct': 19.0}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': -1.2}",45.68,52455649280,Industrials,Industrial Distribution,3.2,3.8,False,50.63,-9.8,6.0,False,45.15,52.0,38.0,13.0,hold,-1.2,13.43,-70.6,10.9,-76.1,1.54,0.7,1.97,80.3,0.9,2.16,False,,259.6,3.7,27.0,2026-04-13,False,False,8.0,STRONG,3.16,39.6,3.65,2026-03-17T07:53:28.986731
UBSI,"United Bankshares, Inc.",59.6,⭐ AVERAGE,🟡 Average,60.0,60.0,60.3,60.0,55.0,60.0,54.5,False,up,,,0,10.0,False,0,{'profit_margin_pct': 38.6},"{'revenue_growth_yoy': np.float64(10.0), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(3.1), 'rs_6m': np.float64(6.3), 'rs_line_percentile': 54.5, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': 8.9, 'operating_margin_pct': 56.4}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 16.3}",39.38,5490339840,Financial Services,Banks - Regional,3.6,5.0,False,45.93,-14.3,5.0,False,45.8,47.0,43.0,5.0,none,16.3,,,98.1,149.1,,,3.81,45.6,1.5,4.02,True,-2.31,,16.0,37.0,2026-04-23,False,False,6.0,NEUTRAL,,,0.33,2026-03-17T07:58:04.279357
RCKY,"Rocky Brands, Inc.",59.4,⭐ AVERAGE,🟡 Average,50.0,50.0,83.0,65.0,55.0,80.0,88.1,False,up,,,0,-4.3,True,2,{'profit_margin_pct': 4.6},"{'revenue_growth_yoy': np.float64(-4.3), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(38.0), 'rs_6m': np.float64(42.5), 'rs_line_percentile': 88.1, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 80}","{'roe_pct': 9.2, 'debt_to_equity': 0.5, 'current_ratio': 2.82, 'operating_margin_pct': 6.9}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 24.8}",42.48,320150016,Consumer Cyclical,Footwear & Accessories,2.3,2.8,False,48.7,-12.8,8.0,True,53.0,53.0,53.0,1.0,none,24.8,18.54,-56.4,88.8,109.0,1.03,0.44,1.46,21.0,0.62,2.21,True,-0.06,3.7,17.2,42.0,2026-04-28,False,False,3.0,NEUTRAL,,,0.3,2026-03-17T07:59:01.912993
RMBI,"Richmond Mutual Bancorporation,",59.2,⭐ AVERAGE,🟡 Average,60.0,80.0,36.0,60.0,50.0,15.0,17.9,False,flat,,,0,14.0,True,2,{'profit_margin_pct': 24.8},"{'revenue_growth_yoy': np.float64(14.0), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(-2.0), 'rs_6m': np.float64(-7.3), 'rs_line_percentile': 17.9, 'rs_line_at_new_high': False, 'rs_line_trend': 'flat', 'rs_line_score': 15}","{'roe_pct': 8.3, 'operating_margin_pct': 32.5}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",13.39,130043216,Financial Services,Banks - Regional,2.5,13.0,False,15.24,-12.1,4.0,False,,,,,none,,,,35.1,162.1,,,4.48,51.3,0.6,3.51,True,-5.83,,22.8,37.0,2026-04-23,False,False,5.0,NEUTRAL,,,0.25,2026-03-17T07:56:41.932047
GBCS,"Selectis Health,Inc.",59.2,⭐ AVERAGE,🟡 Average,50.0,60.0,91.0,40.0,50.0,100.0,100.0,True,up,,,0,4.2,True,1,{'profit_margin_pct': -1.9},"{'revenue_growth_yoy': np.float64(4.2), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(103.6), 'rs_6m': np.float64(100.2), 'rs_line_percentile': 100.0, 'rs_line_at_new_high': True, 'rs_line_trend': 'up', 'rs_line_score': 100}","{'current_ratio': 0.2, 'operating_margin_pct': -2.7}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",4.04,12390918,Healthcare,Medical Care Facilities,,,False,4.5,-10.2,8.0,True,,,,,none,,0.04,-99.0,,,0.06,0.0,,,,,False,,0.4,,,,False,False,6.0,NEUTRAL,-0.86,-1.3,,2026-03-17T07:55:05.033158
NEWT,"NewtekOne, Inc.",59.1,⭐ AVERAGE,🟡 Average,55.0,70.0,50.3,60.0,60.0,35.0,49.1,False,up,,,0,0.1,True,2,{'profit_margin_pct': 15.8},"{'revenue_growth_yoy': np.float64(0.1), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(2.8), 'rs_6m': np.float64(0.8), 'rs_line_percentile': 49.1, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 17.4, 'debt_to_equity': 2.07, 'current_ratio': 14.04, 'operating_margin_pct': 55.6}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 43.1}",11.88,343181088,Financial Services,Banks - Regional,9.6,11.9,True,14.91,-20.3,6.0,False,17.0,25.0,14.0,5.0,none,43.1,,,22.4,88.6,-162.98,-19.52,6.4,33.9,0.76,9.77,False,,,-3.0,42.0,2026-04-28,False,False,2.0,WEAK,,,,2026-03-17T07:54:46.489669
UTI,Universal Technical Institute I,59.0,⭐ AVERAGE,🟡 Average,50.0,50.0,75.0,70.0,60.0,60.0,74.2,False,up,,,0,6.5,False,0,{'profit_margin_pct': 6.3},"{'revenue_growth_yoy': np.float64(6.5), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(46.9), 'rs_6m': np.float64(30.5), 'rs_line_percentile': 74.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': 17.4, 'debt_to_equity': 0.86, 'current_ratio': 1.14, 'operating_margin_pct': 7.1}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 3.4}",36.09,1985689984,Consumer Defensive,Education & Training Services,6.9,3.6,False,38.02,-5.1,7.0,True,37.33,40.0,36.0,6.0,strong_buy,3.4,11.0,-69.5,9.6,-73.4,2.07,0.75,,,,3.72,False,,15.8,-42.5,50.0,2026-05-06,False,False,7.0,NEUTRAL,4.26,18.7,,2026-03-17T07:58:28.375450
HHH,Howard Hughes Holdings Inc.,59.0,⭐ AVERAGE,🟡 Average,50.0,100.0,15.0,60.0,70.0,15.0,4.5,False,down,,,0,213.3,True,2,{'profit_margin_pct': 8.4},"{'revenue_growth_yoy': np.float64(213.3), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(-23.5), 'rs_6m': np.float64(-24.4), 'rs_line_percentile': 4.5, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 3.7, 'debt_to_equity': 1.33, 'current_ratio': 1.9, 'operating_margin_pct': 7.4}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 49.4}",63.36,3778558720,Real Estate,Real Estate - Development,7.2,5.2,False,91.07,-30.4,2.0,False,94.67,100.0,89.0,3.0,buy,49.4,117.14,84.9,22.1,-65.1,12.56,7.96,,,,,False,,2.0,-67.8,50.0,2026-05-06,False,False,6.0,NEUTRAL,4.44,14.6,,2026-03-17T07:58:12.087083
LIFE,Ethos Technologies Inc.,59.0,⭐ AVERAGE,🟡 Average,55.0,50.0,44.0,95.0,70.0,35.0,32.4,False,down,,,0,,,0,{'profit_margin_pct': 18.4},{},"{'rs_line_percentile': 32.4, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 35}","{'roe_pct': 21.0, 'debt_to_equity': 0.01, 'current_ratio': 2.17, 'operating_margin_pct': 22.2}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 69.6}",11.94,749965760,Financial Services,Insurance - Life,2.0,0.6,False,19.0,-37.2,,,20.25,31.0,14.0,8.0,strong_buy,69.6,70.39,489.5,34.2,186.4,6.8,1.66,,,,,False,,100.3,162.5,,,False,False,5.0,NEUTRAL,11.39,46.5,0.05,2026-03-17T07:53:52.806431
ARX,Accelerant Holdings,59.0,⭐ AVERAGE,🟡 Average,50.0,100.0,15.0,60.0,70.0,15.0,8.7,False,down,,,0,65.6,True,2,{'profit_margin_pct': -182.9},"{'revenue_growth_yoy': np.float64(65.6), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(-27.4), 'rs_6m': np.float64(-38.5), 'rs_line_percentile': 8.7, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': -280.1, 'debt_to_equity': 0.17, 'current_ratio': 32.67, 'operating_margin_pct': 0.1}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 76.2}",11.13,2468857088,Financial Services,Insurance Brokers,,1.7,False,31.18,-64.3,,,19.61,36.0,13.0,9.0,buy,76.2,,,,,-140.96,-30.37,,,,,False,,-44.0,,2.0,2026-03-19,True,False,7.0,NEUTRAL,5.36,,,2026-03-17T07:53:23.719807
EVLV,"Evolv Technologies Holdings, In",58.9,⭐ AVERAGE,🟡 Average,50.0,90.0,23.0,65.0,70.0,35.0,29.4,False,down,,,0,47.3,True,1,{'profit_margin_pct': -22.7},"{'revenue_growth_yoy': np.float64(47.3), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(-24.4), 'rs_6m': np.float64(-40.2), 'rs_line_percentile': 29.4, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 35}","{'roe_pct': -28.0, 'debt_to_equity': 0.35, 'current_ratio': 1.23, 'operating_margin_pct': 22.3}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 92.7}",5.19,906265280,Industrials,Security & Protection Services,6.4,3.3,False,8.91,-41.8,3.0,False,10.0,10.5,9.5,4.0,strong_buy,92.7,0.44,-91.5,,,0.2,0.01,,,,,False,,-82.6,,59.0,2026-05-15,False,False,4.0,NEUTRAL,-5.98,-33.3,,2026-03-17T07:59:26.821048
ALT,"Altimmune, Inc.",58.9,⭐ AVERAGE,🟡 Average,50.0,90.0,27.0,60.0,70.0,15.0,3.6,False,up,,,0,420.0,True,1,{},"{'revenue_growth_yoy': np.float64(420.0), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(-29.7), 'rs_6m': np.float64(-1.0), 'rs_line_percentile': 3.6, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 15}","{'roe_pct': -50.6, 'debt_to_equity': 0.16, 'current_ratio': 18.55, 'operating_margin_pct': -111126.9}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 375.8}",3.62,453338080,Healthcare,Biotechnology,20.5,6.6,True,7.73,-53.2,1.0,False,17.22,28.0,1.0,9.0,buy,375.8,,,,,-8.54,-0.31,,,,,False,,-53.3,,56.0,2026-05-12,False,False,4.0,NEUTRAL,-37.38,-33.1,,2026-03-17T07:51:36.205725
SRBK,"SR Bancorp, Inc.",58.8,⭐ AVERAGE,🟡 Average,55.0,60.0,70.4,55.0,50.0,80.0,82.4,False,up,,,0,8.4,True,1,{'profit_margin_pct': 13.5},"{'revenue_growth_yoy': np.float64(8.4), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(-0.1), 'rs_6m': np.float64(10.7), 'rs_line_percentile': 82.4, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 80}","{'roe_pct': 2.2, 'operating_margin_pct': 14.5}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 8.0}",16.67,131136488,Financial Services,Banks - Regional,6.3,10.0,False,18.04,-7.6,7.0,True,18.0,18.0,18.0,1.0,none,8.0,,,5.4,-67.6,,,1.2,37.0,0.2,,True,-11.03,,-3.8,43.0,2026-04-29,False,False,5.0,NEUTRAL,,,,2026-03-17T07:51:09.968745
FULT,Fulton Financial Corporation,58.8,⭐ AVERAGE,🟡 Average,60.0,50.0,60.3,65.0,65.0,60.0,52.4,False,up,,,0,5.7,False,0,{'profit_margin_pct': 30.7},"{'revenue_growth_yoy': np.float64(5.7), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(1.1), 'rs_6m': np.float64(2.9), 'rs_line_percentile': 52.4, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': 11.7, 'operating_margin_pct': 39.3}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 18.7}",19.59,3526406912,Financial Services,Banks - Regional,7.7,5.5,False,22.99,-14.8,6.0,False,23.25,24.5,22.0,6.0,buy,18.7,,,62.4,218.5,,,3.88,35.1,0.76,3.79,True,-1.87,,32.5,28.0,2026-04-14,False,False,6.0,NEUTRAL,,,0.18,2026-03-17T07:58:25.670016
KYTX,"Kyverna Therapeutics, Inc.",58.8,⭐ AVERAGE,🟡 Average,50.0,50.0,76.7,60.0,70.0,80.0,81.1,False,up,,,0,,False,0,{},"{'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(5.1), 'rs_6m': np.float64(130.7), 'rs_line_percentile': 81.1, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 80}","{'roe_pct': -70.8, 'debt_to_equity': 0.03, 'current_ratio': 5.16}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 225.6}",9.09,541824064,Healthcare,Biotechnology,10.2,6.4,True,13.67,-33.5,7.0,True,29.6,33.0,20.0,5.0,strong_buy,225.6,,,,,-17.65,-1.6,,,,,False,,-2204.4,,9.0,2026-03-26,False,True,4.0,NEUTRAL,-54.89,-47.6,,2026-03-17T07:57:59.096300
AMLX,"Amylyx Pharmaceuticals, Inc.",58.8,⭐ AVERAGE,🟡 Average,50.0,50.0,76.7,60.0,70.0,80.0,82.9,False,up,,,0,,False,0,{},"{'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(11.3), 'rs_6m': np.float64(19.5), 'rs_line_percentile': 82.9, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 80}","{'roe_pct': -61.6, 'debt_to_equity': 0.02, 'current_ratio': 14.27}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 55.1}",14.38,1589521280,Healthcare,Drug Manufacturers - Specialty & Generic,14.3,15.1,True,17.49,-17.8,8.0,True,22.3,34.0,19.0,10.0,strong_buy,55.1,,,,,-4.21,-0.61,,,,,False,,-514.7,,51.0,2026-05-07,False,False,3.0,NEUTRAL,-11.99,-50.0,,2026-03-17T07:56:18.207299
DOMH,Dominari Holdings Inc.,58.8,⭐ AVERAGE,🟡 Average,60.0,80.0,15.0,85.0,50.0,15.0,0.8,False,down,,,0,674.5,False,0,{'profit_margin_pct': 110.9},"{'revenue_growth_yoy': np.float64(674.5), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-25.2), 'rs_6m': np.float64(-46.9), 'rs_line_percentile': 0.8, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 90.4, 'debt_to_equity': 0.01, 'current_ratio': 4.74, 'operating_margin_pct': -3.1}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",2.97,48180632,Financial Services,Capital Markets,4.1,4.3,False,8.4,-64.6,1.0,False,,,,,none,,,,80.5,2610.4,,,,,,,False,,-372.9,,,,False,False,2.0,WEAK,-25.44,-41.8,,2026-03-17T07:54:11.240529
PALI,"Palisade Bio, Inc.",58.6,⭐ AVERAGE,🟡 Average,50.0,50.0,76.7,65.0,60.0,80.0,75.8,False,down,,,0,,False,0,{},"{'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(4.2), 'rs_6m': np.float64(235.5), 'rs_line_percentile': 75.8, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 80}","{'roe_pct': -228.6, 'debt_to_equity': 0.07, 'current_ratio': 1.96}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 503.0}",1.99,296914400,Healthcare,Biotechnology,17.9,7.6,True,2.64,-24.6,8.0,True,12.0,25.0,5.0,6.0,none,503.0,,,,,-2.23,-0.04,,,,,False,,-1019.5,,,,False,False,1.0,WEAK,-4.95,-196.4,,2026-03-17T07:53:06.042665
TCBI,"Texas Capital Bancshares, Inc.",58.5,⭐ AVERAGE,🟡 Average,60.0,60.0,57.6,60.0,50.0,60.0,56.0,False,up,,,0,16.8,False,0,{'profit_margin_pct': 27.5},"{'revenue_growth_yoy': np.float64(16.8), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-2.0), 'rs_6m': np.float64(6.1), 'rs_line_percentile': 56.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': 9.4, 'operating_margin_pct': 42.5}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 14.6}",92.03,4200579072,Financial Services,Banks - Regional,6.9,4.2,False,108.92,-15.5,6.0,False,105.43,115.0,88.0,14.0,hold,14.6,,,203.7,121.3,,,,,,,True,-4.42,,19.6,30.0,2026-04-16,False,False,7.0,NEUTRAL,,,0.23,2026-03-17T07:51:28.435578
EONR,EON Resources Inc.,58.4,⭐ AVERAGE,🟡 Average,50.0,60.0,83.0,45.0,50.0,80.0,83.6,False,up,,,0,4.7,True,1,{'profit_margin_pct': -12.2},"{'revenue_growth_yoy': np.float64(4.7), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(243.4), 'rs_6m': np.float64(238.3), 'rs_line_percentile': 83.6, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 80}","{'roe_pct': -5.0, 'debt_to_equity': 0.09, 'current_ratio': 0.35, 'operating_margin_pct': -38.5}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",1.34,66957584,Energy,Oil & Gas E&P,3.3,1.1,False,1.58,-15.2,8.0,True,,,,,none,,,,,,-32.2,-0.43,,,,,False,,1.8,-28.7,,,False,False,3.0,NEUTRAL,-3.56,-2.6,,2026-03-17T07:52:22.661165
ITW,Illinois Tool Works Inc.,58.3,⭐ AVERAGE,🟡 Average,55.0,60.0,60.3,65.0,50.0,60.0,52.2,False,up,,,0,6.6,True,1,{'profit_margin_pct': 19.1},"{'revenue_growth_yoy': np.float64(6.6), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(6.4), 'rs_6m': np.float64(1.3), 'rs_line_percentile': 52.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': 93.7, 'debt_to_equity': 2.86, 'current_ratio': 1.21, 'operating_margin_pct': 26.8}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 4.6}",268.64,77422051328,Industrials,Specialty Industrial Machinery,3.2,5.4,False,303.16,-11.4,5.0,False,280.88,327.0,219.0,16.0,hold,4.6,132.61,-50.6,104.8,-61.0,2.8,7.52,2.4,59.3,6.44,2.23,True,-1.94,14.6,2.9,43.0,2026-04-29,False,False,5.0,NEUTRAL,4.96,118.3,3.03,2026-03-17T08:01:17.873736
GOOD,Gladstone Commercial Corporatio,58.3,⭐ AVERAGE,🟡 Average,55.0,70.0,50.3,55.0,60.0,35.0,32.2,False,up,,,0,15.9,True,1,{'profit_margin_pct': 12.0},"{'revenue_growth_yoy': np.float64(15.9), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(17.3), 'rs_6m': np.float64(-2.8), 'rs_line_percentile': 32.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 5.6, 'debt_to_equity': 2.49, 'current_ratio': 1.67, 'operating_margin_pct': 40.0}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 9.4}",12.23,597229888,Real Estate,REIT - Diversified,4.8,4.0,False,15.15,-19.3,3.0,False,13.38,14.0,12.5,4.0,buy,9.4,21.58,76.5,1.4,-88.6,11.89,1.47,9.81,857.1,1.2,8.53,True,-0.75,1.5,-50.6,51.0,2026-05-07,False,False,3.0,NEUTRAL,,,,2026-03-17T07:57:10.200753
NP,Neptune Insurance Holdings Inc.,58.3,⭐ AVERAGE,🟡 Average,60.0,70.0,44.0,50.0,65.0,35.0,37.9,False,down,,,0,29.4,False,0,{'profit_margin_pct': 23.4},"{'revenue_growth_yoy': np.float64(29.4), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-19.1), 'rs_line_percentile': 37.9, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 35}","{'current_ratio': 0.99, 'operating_margin_pct': 31.6}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 21.8}",22.0,3039377920,Financial Services,Insurance Brokers,15.3,3.1,True,33.235,-33.8,,,26.79,32.5,20.0,12.0,buy,21.8,7.27,-67.0,,,1.54,0.49,,,,,False,,4.3,-48.4,57.0,2026-05-13,False,False,4.0,NEUTRAL,2.2,,,2026-03-17T07:52:48.141104
FKYS,First Keystone Corp.,58.2,⭐ AVERAGE,🟡 Average,60.0,50.0,68.7,60.0,50.0,60.0,65.0,False,flat,,,0,8.3,False,0,{'profit_margin_pct': 21.1},"{'revenue_growth_yoy': np.float64(8.3), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(13.8), 'rs_6m': np.float64(14.5), 'rs_line_percentile': 65.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'flat', 'rs_line_score': 60}","{'roe_pct': 8.3, 'operating_margin_pct': 31.0}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",19.49,121737600,Financial Services,Banks - Regional,,,False,20.0,-2.6,7.0,True,,,,,none,,,,44.1,126.3,,,5.75,76.2,1.12,6.25,False,,,42.4,,,False,False,4.0,NEUTRAL,,,0.16,2026-03-17T07:51:46.510712
MNSB,"MainStreet Bancshares, Inc.",58.1,⭐ AVERAGE,🟡 Average,60.0,50.0,60.3,60.0,65.0,60.0,67.4,False,up,,,0,7.3,False,0,{'profit_margin_pct': 21.2},"{'revenue_growth_yoy': np.float64(7.3), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(3.2), 'rs_6m': np.float64(1.4), 'rs_line_percentile': 67.4, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': 7.3, 'operating_margin_pct': 29.7}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 20.6}",21.76,159333056,Financial Services,Banks - Regional,2.9,2.9,False,23.44,-7.2,7.0,True,26.25,26.25,26.25,1.0,strong_buy,20.6,,,17.6,-19.1,,,1.84,22.7,0.4,,True,-0.29,,,34.0,2026-04-20,False,False,3.0,NEUTRAL,,,0.85,2026-03-17T08:02:30.336301
FBRX,"Forte Biosciences, Inc.",57.9,⭐ AVERAGE,🟡 Average,50.0,50.0,83.0,45.0,70.0,80.0,75.6,False,up,,,0,,False,0,{},"{'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(30.1), 'rs_6m': np.float64(137.4), 'rs_line_percentile': 75.6, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 80}","{'roe_pct': -110.7, 'current_ratio': 7.34}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 132.2}",27.46,343989632,Healthcare,Biotechnology,6.7,3.2,False,35.62,-22.9,7.0,True,63.75,75.0,54.0,4.0,strong_buy,132.2,,,,,-7.12,-1.95,,,,,False,,,,,,False,False,2.0,WEAK,-14.61,-69.9,,2026-03-17T08:00:27.296823
MRP,"Millrose Properties, Inc.",57.5,⭐ AVERAGE,🟡 Average,60.0,50.0,44.0,75.0,70.0,35.0,47.0,False,up,,,0,,False,0,{'profit_margin_pct': 67.4},"{'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-3.7), 'rs_6m': np.float64(-14.6), 'rs_line_percentile': 47.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 7.4, 'debt_to_equity': 0.36, 'current_ratio': 53.56, 'operating_margin_pct': 84.8}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 31.9}",29.26,4857262592,Real Estate,REIT - Residential,6.1,3.6,False,36.0,-18.7,4.0,False,38.6,40.0,35.0,5.0,strong_buy,31.9,,,24.4,-16.6,-73.69,-23.21,8.71,104.5,2.55,,False,,-2.6,,57.0,2026-05-13,False,False,5.0,NEUTRAL,7.08,,14.54,2026-03-17T08:02:06.849375
