ticker,vcp_score,ml_score,momentum_score,trend_score,volume_score,company_name,fundamental_score,sector,industry,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,current_price,market_cap,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,health_details,earnings_details,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,piotroski_score,piotroski_label,ebit_ev_yield,roic_greenblatt,peg_ratio,sentiment,put_call_ratio,flow_score,unusual_calls,unusual_puts,insiders_score,institutional_score,num_whales,top_whales,super_score_ultimate,vcp_contribution,ml_contribution,fundamental_contribution,score_timestamp,data_as_of_date,market_regime,market_recommendation,ma_filter_pass,ma_filter_score,ma_filter_reason,ad_signal,ad_score,ad_reason,float_category,shares_outstanding_millions,filter_penalty,super_score_before_filters,rs_line_score_fund,rs_line_at_new_high_fund,rs_line_trend_fund,rs_line_percentile_fund,rs_line_bonus,eps_accelerating_fund2,eps_accel_quarters_fund2,rev_accelerating_fund2,rev_accel_quarters_fund2,canslim_a_bonus,industry_group_rank,industry_group_total,industry_group_percentile,industry_group_label,industry_group_rs,industry_bonus,short_bonus,proximity_bonus,trend_bonus,options_bonus,institutional_bonus,insider_bonus,profitability_penalty,negative_roe,filters_passed,value_score,sector_bonus,mr_bonus,fcf_bonus,dividend_bonus,buyback_bonus,revision_bonus,risk_reward_ratio,rr_bonus,piotroski_bonus,magic_formula_rank,hedge_fund_count,hedge_fund_names,tier,quality,validation_status,validation_score,validation_reason,price_vs_ath,recent_news_sentiment,analyst_consensus,valuation_concern
AMH,0.0,50.0,0.0,,,American Homes 4 Rent,50.5,Real Estate,REIT - Residential,60.0,30.0,36.0,75.0,65.0,28.46,12023862272.0,15.0,1.3,False,down,,,0.0,-0.9,False,0.0,3.9,2.0,False,39.49,-27.9,0.0,False,"{'roe_pct': 6.6, 'debt_to_equity': 0.66, 'current_ratio': 2.19, 'operating_margin_pct': 25.5}",{'profit_margin_pct': 24.5},34.67,40.0,29.0,20.0,buy,21.8,29.17,2.5,11.8,-58.5,5.99,1.98,4.32,101.7,2.19,False,,3.8,0.1,44.0,2026-04-30,False,False,8.0,STRONG,4.36,4454.2,207.39,,,,,,90.0,0.0,0.0,,0.0,0.0,15.0,15.2,2026-03-17 08:02:51,2026-03-17,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,DISTRIBUTION,25,"Moderate distribution (0.6x ratio, 35% up volume)",MEGA_FLOAT,311.9,38.0,30.2,15.0,False,down,1.3,0.0,,0.0,False,0.0,0.0,31,41.0,26.8,Bajo 50%,17.0,0.0,0.0,0.0,-5.0,0.0,0.0,5.0,5.0,False,1/3,58.2,0.0,0.0,6.0,-2.0,0.0,1.0,2.72,1.0,10.0,20,0,,🔵 DECENT,🟡 Good,,,,,,,
FCCO,0.0,50.0,22.48,,,First Community Corporation,59.8,Financial Services,Banks - Regional,60.0,60.0,57.6,65.0,55.0,28.53,266591664.0,60.0,63.1,False,flat,,,0.0,16.9,False,0.0,0.8,1.2,False,31.5,-9.4,6.0,False,"{'roe_pct': 13.1, 'operating_margin_pct': 35.4}",{'profit_margin_pct': 24.6},35.33,36.0,34.0,3.0,none,23.8,,,32.11,12.5,,,2.24,25.1,2.61,True,-0.17,,6.5,36.0,2026-04-22,False,False,6.0,NEUTRAL,,,0.69,,,,,,90.0,0.0,0.0,,50.9,0.0,15.0,17.9,2026-03-17 08:02:51,2026-03-17,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),STRONG_ACCUMULATION,75,"Strong institutional buying (1.7x ratio, 63% up volume)",MICRO_FLOAT,6.4,0.0,32.9,60.0,False,flat,63.1,0.0,,0.0,False,0.0,0.0,3,41.0,95.1,Top 10%,67.9,5.0,0.0,3.0,5.0,0.0,0.0,5.0,0.0,False,3/3,57.92,0.0,0.0,0.0,3.0,3.0,3.0,2.98,1.0,2.0,,0,,🔵 DECENT,🟡 Good,,,,,,,
CNK,0.0,50.0,0.0,,,Cinemark Holdings Inc Cinemark ,55.8,Communication Services,Entertainment,50.0,80.0,46.7,40.0,55.0,26.39,3100188928.0,35.0,29.5,False,up,,,0.0,43.6,False,0.0,15.1,4.5,True,34.01,-22.4,2.0,False,"{'roe_pct': 27.8, 'debt_to_equity': 7.23, 'current_ratio': 0.71, 'operating_margin_pct': 9.1}",{'profit_margin_pct': 4.4},31.82,37.0,22.0,11.0,none,20.6,18.59,-29.6,10.4,-60.6,4.71,1.26,1.36,31.7,4.05,True,-2.42,1.9,-7.8,45.0,2026-05-01,False,False,5.0,NEUTRAL,5.6,14.9,,,,,,,90.0,0.0,0.0,,16.7,0.0,15.0,16.7,2026-03-17 08:02:51,2026-03-17,CONFIRMED_UPTREND,TRADE,False,16,Price below 150/200 MA - weak trend,ACCUMULATION,65,"Moderate accumulation (1.3x ratio, 56% up volume)",HIGH_FLOAT,101.0,20.0,31.7,35.0,False,up,29.5,2.0,,0.0,False,0.0,0.0,28,41.0,34.1,Bajo 50%,20.6,0.0,3.0,0.0,-5.0,0.0,0.0,5.0,0.0,False,2/3,57.31999999999999,5.0,0.0,3.0,0.0,3.0,0.0,2.58,1.0,0.0,37,0,,🔵 DECENT,🟡 Good,,,,,,,
DLX,0.0,50.0,29.25,,,Deluxe Corporation,52.5,Industrials,Conglomerates,50.0,30.0,89.0,45.0,55.0,26.84,1209987456.0,95.0,93.6,False,up,,,0.0,-0.2,False,0.0,9.5,4.8,True,28.6,-6.2,8.0,True,"{'roe_pct': 12.6, 'debt_to_equity': 2.22, 'current_ratio': 1.03, 'operating_margin_pct': 10.0}",{'profit_margin_pct': 3.8},32.67,35.0,31.0,3.0,none,21.7,61.51,129.2,18.0,-32.9,15.57,4.18,4.47,66.7,5.59,False,,2.0,-3.5,43.0,2026-04-29,False,False,6.0,NEUTRAL,8.99,144.7,,,,,,,70.0,0.0,0.0,,56.8,0.0,15.0,15.8,2026-03-17 08:02:51,2026-03-17,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 53% up volume)",MEDIUM_FLOAT,43.7,0.0,30.8,95.0,False,up,93.6,5.0,,0.0,False,0.0,0.0,,41.0,,Sin datos suficientes,93.6,0.0,3.0,3.0,10.0,0.0,0.0,5.0,0.0,False,3/3,57.0,0.0,0.0,8.0,5.0,0.0,0.0,2.71,1.0,2.0,4,0,,🔵 DECENT,🟡 Good,,,,,,,
UBSI,0.0,50.0,19.46,,,"United Bankshares, Inc.",59.6,Financial Services,Banks - Regional,60.0,60.0,60.3,60.0,55.0,39.38,5490339840.0,60.0,54.5,False,up,,,0.0,10.0,False,0.0,3.6,5.0,False,45.93,-14.3,5.0,False,"{'roe_pct': 8.9, 'operating_margin_pct': 56.4}",{'profit_margin_pct': 38.6},45.8,47.0,43.0,5.0,none,16.3,,,98.1,149.1,,,3.81,45.6,4.02,True,-2.31,,16.0,37.0,2026-04-23,False,False,6.0,NEUTRAL,,,0.33,,,,,,90.0,0.0,0.0,,45.9,0.0,15.0,17.9,2026-03-17 08:02:51,2026-03-17,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 51% up volume)",HIGH_FLOAT,135.7,0.0,32.9,60.0,False,up,54.5,2.0,,0.0,False,0.0,0.0,3,41.0,95.1,Top 10%,67.9,5.0,0.0,3.0,3.0,0.0,0.0,5.0,5.0,False,3/3,56.84,0.0,0.0,0.0,5.0,3.0,5.0,2.04,1.0,2.0,,0,,🔵 DECENT,🟡 Good,,,,,,,
EPD,0.0,50.0,36.08,,,Enterprise Products Partners L.,60.8,Energy,Oil & Gas Midstream,55.0,50.0,76.7,70.0,60.0,37.32,80676913152.0,80.0,80.1,False,up,,,0.0,-10.5,True,2.0,2.9,3.8,False,38.22,-2.4,8.0,True,"{'roe_pct': 19.5, 'debt_to_equity': 1.14, 'current_ratio': 1.04, 'operating_margin_pct': 14.1}",{'profit_margin_pct': 11.1},37.4,41.0,32.0,20.0,buy,0.2,0.15,-99.6,26.6,-28.7,0.03,0.01,5.83,81.2,7.23,True,-0.37,5.2,1.2,42.0,2026-04-28,False,False,6.0,NEUTRAL,6.33,14.1,7.03,,,,,,90.0,0.0,0.0,,60.2,0.0,15.0,18.2,2026-03-17 08:02:51,2026-03-17,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),STRONG_ACCUMULATION,75,"Strong institutional buying (1.8x ratio, 61% up volume)",MEGA_FLOAT,1448.3,3.0,33.2,80.0,False,up,80.1,5.0,,0.0,True,2.0,2.0,9,41.0,80.5,Top 25%,54.8,3.0,0.0,5.0,10.0,0.0,0.0,5.0,0.0,False,3/3,56.32,0.0,0.0,0.0,0.0,3.0,1.0,0.02,-3.0,2.0,32,0,,🔵 DECENT,🟡 Good,AVOID,35.0,Near ATH (-2.4% from high) - poor entry point,-2.4,NEUTRAL,BUY,False
RRBI,0.0,50.0,30.85,,,"Red River Bancshares, Inc.",68.5,Financial Services,Banks - Regional,60.0,70.0,91.0,65.0,50.0,88.59,582621824.0,100.0,96.5,True,up,,,0.0,11.3,True,1.0,2.6,2.6,False,93.9,-5.7,8.0,True,"{'roe_pct': 12.5, 'operating_margin_pct': 44.9}",{'profit_margin_pct': 34.7},97.33,105.0,90.0,3.0,none,9.9,,,173.54,95.9,,,0.76,8.5,0.61,True,-2.33,,13.6,44.0,2026-04-30,False,False,5.0,NEUTRAL,,,0.44,,,,,,70.0,0.0,0.0,,70.6,0.0,15.0,20.6,2026-03-17 08:02:51,2026-03-17,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),STRONG_ACCUMULATION,95,"Strong institutional buying (2.1x ratio, 65% up volume)",MICRO_FLOAT,5.0,0.0,35.6,100.0,True,up,96.5,10.0,,0.0,True,1.0,2.0,3,41.0,95.1,Top 10%,67.9,5.0,0.0,3.0,10.0,0.0,0.0,5.0,0.0,False,3/3,55.400000000000006,0.0,0.0,0.0,0.0,3.0,3.0,1.24,0.0,0.0,,0,,🔵 DECENT,🟡 Good,HOLD,50.0,Close to ATH (-5.7% from high) - wait for pullback,-5.7,NEUTRAL,NONE,False
NSC,0.0,50.0,21.6,,,Norfolk Southern Corporation,51.0,Industrials,Railroads,60.0,30.0,57.6,60.0,50.0,290.7,65283092480.0,60.0,58.8,False,up,,,0.0,-0.6,False,0.0,4.7,8.0,False,319.94,-9.1,6.0,False,"{'roe_pct': 19.2, 'debt_to_equity': 1.15, 'current_ratio': 0.85, 'operating_margin_pct': 31.2}",{'profit_margin_pct': 23.6},313.95,350.0,290.0,19.0,hold,8.0,95.17,-67.3,127.6,-56.1,2.22,6.47,1.86,42.3,2.02,True,-0.82,5.6,-4.6,37.0,2026-04-23,False,False,6.0,NEUTRAL,5.46,12.2,,,,,,,90.0,0.0,0.0,,42.3,0.0,15.0,15.3,2026-03-17 08:02:51,2026-03-17,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,65,"Moderate accumulation (1.3x ratio, 55% up volume)",MEGA_FLOAT,224.2,3.0,30.3,60.0,False,up,58.8,2.0,,0.0,False,0.0,0.0,,41.0,,Sin datos suficientes,58.8,0.0,0.0,3.0,5.0,0.0,0.0,5.0,0.0,False,3/3,55.4,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,2.0,42,0,,🔵 DECENT,🟡 Good,,,,,,,
FRST,0.0,50.0,25.73,,,Primis Financial Corp.,62.3,Financial Services,Banks - Regional,60.0,60.0,70.4,65.0,55.0,12.81,316347872.0,80.0,75.6,False,flat,,,0.0,5.7,True,1.0,0.8,1.6,False,14.55,-12.0,7.0,True,"{'roe_pct': 14.7, 'operating_margin_pct': 47.4}",{'profit_margin_pct': 29.1},16.0,16.0,16.0,1.0,none,24.9,,,24.9,94.4,,,3.12,16.1,3.43,False,,,,44.0,2026-04-30,False,False,5.0,NEUTRAL,,,0.14,,,,,,90.0,0.0,0.0,,58.7,0.0,15.0,18.7,2026-03-17 08:02:51,2026-03-17,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 49% up volume)",LOW_FLOAT,21.8,0.0,33.7,80.0,False,flat,75.6,3.0,,0.0,True,1.0,2.0,3,41.0,95.1,Top 10%,67.9,5.0,0.0,3.0,7.0,0.0,0.0,5.0,0.0,False,3/3,54.92,0.0,0.0,0.0,5.0,0.0,0.0,3.11,3.0,0.0,,0,,🔵 DECENT,🟡 Average,HOLD,60.0,Close to ATH (-12.0% from high) - wait for pullback | Strong upside (+24.9%) - analyst support,-12.0,NEUTRAL,NONE,False
NLCP,0.0,50.0,19.62,,,"NewLake Capital Partners, Inc.",61.2,Real Estate,REIT - Specialty,60.0,50.0,68.7,80.0,50.0,15.26,319319648.0,60.0,62.0,False,flat,,,0.0,0.6,False,0.0,,,False,16.75,-8.9,5.0,False,"{'roe_pct': 6.7, 'debt_to_equity': 0.02, 'current_ratio': 3.19, 'operating_margin_pct': 50.9}",{'profit_margin_pct': 51.5},15.5,16.0,15.0,2.0,none,1.6,20.23,32.6,12.7,-16.8,8.85,1.37,11.28,135.4,,True,-0.08,34.7,-0.1,50.0,2026-05-06,False,False,8.0,STRONG,8.92,,,,,,,,70.0,0.0,0.0,,39.4,0.0,15.0,18.4,2026-03-17 08:02:51,2026-03-17,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.0x ratio, 49% up volume)",LOW_FLOAT,16.1,0.0,33.4,60.0,False,flat,62.0,0.0,,0.0,False,0.0,0.0,19,41.0,56.1,Medio,42.3,0.0,0.0,3.0,3.0,0.0,0.0,5.0,5.0,False,3/3,54.480000000000004,0.0,0.0,8.0,-5.0,3.0,0.0,0.2,-3.0,10.0,,0,,🔵 DECENT,🟡 Average,,,,,,,
RSG,0.0,79.7,6.6,100.0,93.4,"Republic Services, Inc.",51.0,Industrials,Waste Management,55.0,50.0,38.7,55.0,60.0,224.13,69382488064.0,15.0,21.3,False,up,,,0.0,3.1,False,0.0,1.5,1.9,False,258.75,-13.4,2.0,False,"{'roe_pct': 18.3, 'debt_to_equity': 1.15, 'current_ratio': 0.64, 'operating_margin_pct': 19.5}",{'profit_margin_pct': 12.9},244.88,270.0,200.0,24.0,buy,9.3,101.53,-54.7,68.6,-69.4,2.55,5.73,1.12,35.2,1.24,True,-1.26,5.5,7.4,37.0,2026-04-23,False,False,,,3.82,24.7,3.76,,,,,,70.0,0.0,0.0,,18.200000000000003,0.0,23.9,15.3,2026-03-17 08:02:51,2026-03-17,CONFIRMED_UPTREND,TRADE,False,16,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 54% up volume)",MEGA_FLOAT,308.1,23.0,39.2,15.0,False,up,21.3,2.0,,0.0,False,0.0,0.0,35,41.0,17.1,Bottom 25%,10.6,-3.0,0.0,3.0,-5.0,0.0,0.0,5.0,0.0,False,2/3,54.385,0.0,0.0,0.0,0.0,3.0,3.0,1.16,0.0,0.0,43,0,,🔵 DECENT,🟡 Average,,,,,,,
APG,0.0,50.0,25.84,,,APi Group Corporation,63.4,Industrials,Engineering & Construction,50.0,70.0,73.1,65.0,65.0,41.24,17793249280.0,80.0,83.3,False,up,,,0.0,23.2,False,0.0,1.8,2.7,False,46.89,-12.0,7.0,True,"{'roe_pct': 9.5, 'debt_to_equity': 0.9, 'current_ratio': 1.5, 'operating_margin_pct': 9.7}",{'profit_margin_pct': 3.8},52.0,54.0,50.0,11.0,strong_buy,26.1,36.98,-10.3,,,3.9,1.61,,,,True,-0.42,3.9,,44.0,2026-04-30,False,False,9.0,STRONG,2.78,31.2,1.49,,,,,,90.0,0.0,0.0,,51.0,0.0,15.0,19.0,2026-03-17 08:02:51,2026-03-17,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 52% up volume)",MEGA_FLOAT,343.1,3.0,34.0,80.0,False,up,83.3,5.0,,0.0,False,0.0,0.0,5,41.0,90.2,Top 10%,63.2,5.0,0.0,3.0,7.0,0.0,0.0,5.0,5.0,False,3/3,54.36,0.0,0.0,3.0,0.0,3.0,0.0,3.26,3.0,10.0,47,0,,🔵 DECENT,🟡 Average,,,,,,,
SAMG,0.0,50.0,4.95,,,Silvercrest Asset Management Gr,49.5,Financial Services,Asset Management,50.0,40.0,36.0,75.0,60.0,14.14,119349736.0,15.0,17.8,False,down,,,0.0,-2.1,True,1.0,1.9,3.5,False,16.99,-16.8,3.0,False,"{'roe_pct': 10.0, 'debt_to_equity': 0.23, 'current_ratio': 1.36, 'operating_margin_pct': 4.4}",{'profit_margin_pct': 5.3},24.0,24.0,24.0,1.0,none,69.7,25.98,83.7,7.2,-49.1,12.01,1.77,5.87,112.5,4.34,True,-22.4,154.8,-35.1,,,False,False,7.0,NEUTRAL,15.19,19.7,,,,,,,70.0,0.0,0.0,,16.8,0.0,15.0,14.8,2026-03-17 08:02:51,2026-03-17,CONFIRMED_UPTREND,TRADE,False,33,Price below 150/200 MA - weak trend,ACCUMULATION,65,"Moderate accumulation (1.3x ratio, 56% up volume)",MICRO_FLOAT,7.8,20.0,29.8,15.0,False,down,17.8,0.0,,0.0,True,1.0,2.0,29,41.0,31.7,Bajo 50%,19.4,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,False,2/3,53.8,0.0,0.0,8.0,-2.0,3.0,-3.0,8.71,3.0,5.0,12,0,,🔵 DECENT,🟡 Average,,,,,,,
LYFT,0.0,50.0,0.0,,,"Lyft, Inc.",49.2,Technology,Software - Application,60.0,50.0,15.0,65.0,60.0,13.55,5411238912.0,15.0,6.5,False,down,,,0.0,9.8,False,0.0,17.1,3.4,True,25.54,-46.9,2.0,False,"{'roe_pct': 140.8, 'debt_to_equity': 0.4, 'current_ratio': 0.65, 'operating_margin_pct': -11.2}",{'profit_margin_pct': 45.0},19.57,30.0,13.0,37.0,hold,44.4,126.77,835.6,204.3,1407.7,21.99,2.99,,,,True,-9.24,-1.6,1804.6,51.0,2026-05-07,False,False,4.0,NEUTRAL,-0.67,-5.6,0.0,,,,,,70.0,0.0,0.0,,0.0,0.0,15.0,14.8,2026-03-17 08:02:51,2026-03-17,CONFIRMED_UPTREND,TRADE,False,33,Price below 150/200 MA - weak trend,DISTRIBUTION,35,"Moderate distribution (0.8x ratio, 43% up volume)",MEGA_FLOAT,321.1,38.0,29.8,15.0,False,down,6.5,0.0,,0.0,False,0.0,0.0,41,41.0,2.4,Bottom 25%,5.0,-3.0,3.0,-5.0,-5.0,0.0,0.0,5.0,15.0,False,1/3,53.68000000000001,0.0,0.0,8.0,0.0,3.0,5.0,5.55,3.0,0.0,80,0,,🔵 DECENT,🟡 Average,,,,,,,
ATLO,0.0,50.0,36.97,,,Ames National Corporation,69.7,Financial Services,Banks - Regional,60.0,80.0,88.3,60.0,50.0,26.965,239777280.0,100.0,97.7,True,up,,,0.0,20.8,True,1.0,2.9,6.0,False,28.35,-4.9,8.0,True,"{'roe_pct': 9.9, 'operating_margin_pct': 46.2}",{'profit_margin_pct': 29.3},,,,,none,,,,64.2,138.1,,,3.56,37.4,4.86,True,-0.7,,44.1,30.0,2026-04-16,False,False,7.0,NEUTRAL,,,0.14,,,,,,100.0,0.0,0.0,,67.9,0.0,15.0,20.9,2026-03-17 08:02:51,2026-03-17,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.3x ratio, 52% up volume)",MICRO_FLOAT,8.7,0.0,35.9,100.0,True,up,97.7,10.0,,0.0,True,1.0,2.0,3,41.0,95.1,Top 10%,67.9,5.0,0.0,5.0,10.0,0.0,0.0,5.0,5.0,False,3/3,53.448,0.0,0.0,0.0,5.0,3.0,5.0,,0.0,5.0,,0,,🔵 DECENT,🟡 Average,AVOID,30.0,Near ATH (-4.9% from high) - poor entry point,-4.9,NEUTRAL,NONE,False
TCBI,0.0,50.0,13.35,,,"Texas Capital Bancshares, Inc.",58.5,Financial Services,Banks - Regional,60.0,60.0,57.6,60.0,50.0,92.03,4200579072.0,60.0,56.0,False,up,,,0.0,16.8,False,0.0,6.9,4.2,False,108.92,-15.5,6.0,False,"{'roe_pct': 9.4, 'operating_margin_pct': 42.5}",{'profit_margin_pct': 27.5},105.43,115.0,88.0,14.0,hold,14.6,,,203.7,121.3,,,,,,True,-4.42,,19.6,30.0,2026-04-16,False,False,7.0,NEUTRAL,,,0.23,,,,,,100.0,0.0,0.0,,45.6,0.0,15.0,17.6,2026-03-17 08:02:51,2026-03-17,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.3x ratio, 55% up volume)",MEDIUM_FLOAT,43.3,0.0,32.6,60.0,False,up,56.0,2.0,,0.0,False,0.0,0.0,3,41.0,95.1,Top 10%,67.9,5.0,1.0,0.0,5.0,0.0,0.0,5.0,5.0,False,3/3,53.4,0.0,0.0,0.0,0.0,3.0,5.0,1.82,0.0,5.0,,0,,🔵 DECENT,🟡 Average,,,,,,,
BY,0.0,50.0,22.53,,,"Byline Bancorp, Inc.",60.3,Financial Services,Banks - Regional,60.0,60.0,60.3,65.0,55.0,30.55,1399777408.0,60.0,66.9,False,up,,,0.0,10.1,False,0.0,5.7,2.7,False,33.89,-9.9,6.0,False,"{'roe_pct': 11.0, 'operating_margin_pct': 44.1}",{'profit_margin_pct': 31.7},35.6,38.0,33.0,5.0,none,16.5,,,37.57,23.0,,,1.37,13.8,1.4,True,-1.0,,6.5,37.0,2026-04-23,False,False,4.0,NEUTRAL,,,0.73,,,,,,90.0,0.0,0.0,,54.1,0.0,15.0,18.1,2026-03-17 08:02:51,2026-03-17,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,65,"Moderate accumulation (1.4x ratio, 56% up volume)",MEDIUM_FLOAT,32.6,0.0,33.1,60.0,False,up,66.9,2.0,,0.0,False,0.0,0.0,3,41.0,95.1,Top 10%,67.9,5.0,1.0,3.0,5.0,0.0,0.0,5.0,0.0,False,3/3,53.12,0.0,0.0,0.0,0.0,3.0,3.0,2.06,1.0,0.0,,0,,🔵 DECENT,🟡 Average,,,,,,,
MSGM,0.0,50.0,31.58,,,Motorsport Games Inc.,75.8,Communication Services,Electronic Gaming & Multimedia,60.0,80.0,89.0,100.0,50.0,4.68,23767150.0,95.0,97.0,False,up,,,0.0,57.1,False,0.0,1.9,0.7,False,5.409,-13.5,8.0,True,"{'roe_pct': 155.4, 'debt_to_equity': 0.0, 'current_ratio': 2.25, 'operating_margin_pct': 48.7}",{'profit_margin_pct': 61.3},,,,,none,,4.24,-9.4,14.3,205.6,2.14,0.1,,,,False,,64.7,,51.0,2026-05-07,False,False,4.0,NEUTRAL,-14.94,-2750.2,,,,,,,70.0,0.0,0.0,,60.7,0.0,15.0,22.7,2026-03-17 08:02:51,2026-03-17,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,70,"Moderate accumulation (1.3x ratio, 55% up volume)",MICRO_FLOAT,2.6,0.0,37.7,95.0,False,up,97.0,5.0,,0.0,False,0.0,0.0,12,41.0,73.2,Medio,50.2,0.0,0.0,3.0,10.0,0.0,0.0,5.0,0.0,False,3/3,52.971999999999994,5.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,149,0,,🔵 DECENT,🟡 Average,HOLD,50.0,Close to ATH (-13.5% from high) - wait for pullback,-13.5,NEUTRAL,NONE,False
PKBK,0.0,50.0,31.25,,,"Parke Bancorp, Inc.",72.5,Financial Services,Banks - Regional,60.0,90.0,86.3,65.0,50.0,27.38,324376256.0,95.0,90.7,False,up,,,0.0,25.4,True,2.0,1.0,1.0,False,29.5,-7.2,8.0,True,"{'roe_pct': 12.1, 'operating_margin_pct': 68.9}",{'profit_margin_pct': 48.8},,,,,none,,,,94.8,246.2,,,2.63,22.8,3.41,True,-2.69,,26.7,30.0,2026-04-16,False,False,4.0,NEUTRAL,,,0.16,,,,,,90.0,0.0,0.0,,66.8,0.0,15.0,21.8,2026-03-17 08:02:51,2026-03-17,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),STRONG_ACCUMULATION,75,"Strong institutional buying (1.6x ratio, 61% up volume)",MICRO_FLOAT,9.3,0.0,36.8,95.0,False,up,90.7,5.0,,0.0,True,2.0,2.0,3,41.0,95.1,Top 10%,67.9,5.0,0.0,3.0,10.0,0.0,0.0,5.0,0.0,False,3/3,52.699999999999996,0.0,0.0,0.0,3.0,3.0,5.0,,0.0,0.0,,0,,🔵 DECENT,🟡 Average,HOLD,50.0,Close to ATH (-7.2% from high) - wait for pullback,-7.2,NEUTRAL,NONE,False
TBBK,0.0,50.0,0.0,,,"The Bancorp, Inc.",49.2,Financial Services,Banks - Regional,60.0,40.0,15.0,75.0,70.0,53.09,2331586816.0,15.0,6.3,False,down,,,0.0,-1.6,True,1.0,11.1,4.9,True,81.65,-35.0,3.0,False,"{'roe_pct': 30.8, 'operating_margin_pct': 59.7}",{'profit_margin_pct': 43.4},72.0,76.0,66.0,3.0,buy,35.6,,,58.55,10.3,,,,,,True,-16.23,,8.3,37.0,2026-04-23,False,False,5.0,NEUTRAL,,,0.55,,,,,,60.0,0.0,0.0,,12.8,0.0,15.0,14.8,2026-03-17 08:02:51,2026-03-17,CONFIRMED_UPTREND,TRADE,False,50,Price below 150/200 MA - weak trend,NEUTRAL,40,"No clear pattern (0.9x ratio, 47% up volume)",MEDIUM_FLOAT,39.9,25.0,29.8,15.0,False,down,6.3,0.0,,0.0,True,1.0,2.0,3,41.0,95.1,Top 10%,67.9,5.0,3.0,-5.0,0.0,0.0,0.0,3.0,0.0,False,1/3,52.68000000000001,0.0,0.0,0.0,0.0,3.0,3.0,4.45,3.0,0.0,,0,,🔵 DECENT,🟡 Average,,,,,,,
