ticker,company_name,fundamental_score,tier,quality,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,earnings_details,growth_details,rs_details,health_details,catalyst_details,current_price,market_cap,sector,industry,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,dividend_rate,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,piotroski_score,piotroski_label,ebit_ev_yield,roic_greenblatt,peg_ratio,analyzed_at
MBBC,"Marathon Bancorp, Inc.",67.2,⭐⭐ GOOD,🟡 Good,50.0,80.0,91.0,60.0,50.0,100,99.3,True,up,,,0,34.7,False,0,{'profit_margin_pct': 9.6},"{'revenue_growth_yoy': np.float64(34.7), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(20.7), 'rs_6m': np.float64(35.7), 'rs_line_percentile': 99.3, 'rs_line_at_new_high': True, 'rs_line_trend': 'up', 'rs_line_score': 100}","{'roe_pct': 1.9, 'operating_margin_pct': 26.6}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",13.99,41111308,Financial Services,Banks - Regional,0.2,4.1,False,14.64,-4.4,8.0,True,,,,,none,,,,8.7,-37.8,,,,,,,True,-0.09,,459.8,,,False,False,4.0,NEUTRAL,,,0.05,2026-03-24T07:59:49.100543
DECK,Deckers Outdoor Corporation,66.3,⭐⭐ GOOD,🟡 Good,55.0,80.0,46.7,100.0,55.0,35,36.0,False,up,,,0,91.6,False,0,{'profit_margin_pct': 19.3},"{'revenue_growth_yoy': np.float64(91.6), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(6.4), 'rs_6m': np.float64(-8.4), 'rs_line_percentile': 36.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 39.7, 'debt_to_equity': 0.13, 'current_ratio': 2.86, 'operating_margin_pct': 31.4}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 25.5}",102.45,14931557376,Consumer Cyclical,Footwear & Accessories,3.4,1.1,False,133.43,-23.2,2.0,False,128.52,184.0,90.0,21.0,none,25.5,109.75,7.1,77.44,-24.4,5.08,5.35,,,,,True,-7.29,414.4,5.5,58.0,2026-05-21,False,False,8.0,STRONG,9.74,47.0,1.27,2026-03-24T07:51:42.010658
AVGO,Broadcom Inc.,66.0,⭐⭐ GOOD,🟡 Good,60.0,70.0,54.0,85.0,70.0,60,64.8,False,flat,,,0,28.7,False,0,{'profit_margin_pct': 36.6},"{'revenue_growth_yoy': np.float64(28.7), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-1.6), 'rs_6m': np.float64(-3.5), 'rs_line_percentile': 64.8, 'rs_line_at_new_high': False, 'rs_line_trend': 'flat', 'rs_line_score': 60}","{'roe_pct': 33.4, 'debt_to_equity': 1.66, 'current_ratio': 1.9, 'operating_margin_pct': 31.8}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 46.4}",322.51,1529108234240,Technology,Semiconductors,1.0,1.9,False,414.61,-22.2,4.0,False,472.01,630.0,360.0,44.0,strong_buy,46.4,228.44,-29.2,153.9,-52.3,1.67,5.39,0.81,47.2,2.6,1.99,True,-0.79,9.1,188.1,71.0,2026-06-03,False,False,8.0,STRONG,16.02,166.4,0.1,2026-03-24T07:52:47.295451
LTC,"LTC Properties, Inc.",66.0,⭐⭐ GOOD,🟡 Good,60.0,90.0,53.9,65.0,50.0,35,40.6,False,up,,,0,71.9,True,1,{'profit_margin_pct': 45.8},"{'revenue_growth_yoy': np.float64(71.9), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(12.4), 'rs_6m': np.float64(8.3), 'rs_line_percentile': 40.6, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 11.2, 'debt_to_equity': 0.73, 'current_ratio': 17.97, 'operating_margin_pct': -8.9}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 11.7}",36.69,1779822976,Real Estate,REIT - Healthcare Facilities,8.3,6.4,True,40.8,-10.1,5.0,False,41.0,45.0,37.0,7.0,hold,11.7,116.73,218.2,75.6,106.1,7.5,2.75,6.21,90.5,2.28,6.44,False,,4.5,176.0,41.0,2026-05-04,False,False,6.0,NEUTRAL,5.91,30.7,0.05,2026-03-24T07:58:30.926533
RRBI,"Red River Bancshares, Inc.",66.0,⭐⭐ GOOD,🟡 Good,60.0,60.0,91.0,65.0,50.0,100,100.0,True,up,,,0,10.2,False,0,{'profit_margin_pct': 34.7},"{'revenue_growth_yoy': np.float64(10.2), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(22.5), 'rs_6m': np.float64(37.0), 'rs_line_percentile': 100.0, 'rs_line_at_new_high': True, 'rs_line_trend': 'up', 'rs_line_score': 100}","{'roe_pct': 12.5, 'operating_margin_pct': 44.9}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 8.8}",89.42,588131968,Financial Services,Banks - Regional,2.6,2.6,False,93.9,-4.8,8.0,True,97.33,105.0,90.0,3.0,none,8.8,,,173.54,94.1,,,0.75,8.5,0.67,0.61,True,-1.88,,13.6,37.0,2026-04-30,False,False,6.0,NEUTRAL,,,0.44,2026-03-24T07:57:05.763706
ESOA,Energy Services of America Corp,65.8,⭐⭐ GOOD,🟡 Good,50.0,80.0,83.0,55.0,60.0,80,84.5,False,up,,,0,48.8,False,0,{'profit_margin_pct': 0.5},"{'revenue_growth_yoy': np.float64(48.8), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(74.1), 'rs_6m': np.float64(34.3), 'rs_line_percentile': 84.5, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 80}","{'roe_pct': 3.7, 'debt_to_equity': 1.06, 'current_ratio': 1.44, 'operating_margin_pct': 4.3}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 52.0}",13.82,257881744,Industrials,Engineering & Construction,5.1,1.9,False,15.84,-12.8,8.0,True,21.0,21.0,21.0,1.0,none,52.0,16.5,19.4,3.9,-71.8,2.81,0.39,0.87,92.3,0.12,,True,-0.33,1.9,110.0,43.0,2026-05-06,False,False,4.0,NEUTRAL,1.47,4.0,0.07,2026-03-24T07:58:49.194005
CMPR,Cimpress PLC,65.1,⭐⭐ GOOD,🟡 Good,50.0,90.0,73.1,40.0,70.0,80,84.1,False,down,,,0,32.0,True,1,{'profit_margin_pct': 0.7},"{'revenue_growth_yoy': np.float64(32.0), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(2.1), 'rs_6m': np.float64(15.2), 'rs_line_percentile': 84.1, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 80}","{'current_ratio': 0.68, 'operating_margin_pct': 8.6}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 35.4}",71.99,1776121728,Industrials,Specialty Business Services,13.8,14.0,True,82.43,-12.7,7.0,True,97.5,100.0,95.0,2.0,strong_buy,35.4,111.84,55.4,9.8,-86.4,10.39,7.6,,,,,True,-2.98,2.0,-8.7,36.0,2026-04-29,False,False,5.0,NEUTRAL,6.53,54.9,,2026-03-24T07:56:28.532063
FMBM,F & M Bank Corp.,65.0,⭐⭐ GOOD,🟡 Good,60.0,60.0,86.3,65.0,50.0,95,93.5,False,up,,,0,11.7,False,0,{'profit_margin_pct': 22.5},"{'revenue_growth_yoy': np.float64(11.7), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(12.7), 'rs_6m': np.float64(21.0), 'rs_line_percentile': 93.5, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 95}","{'roe_pct': 11.8, 'operating_margin_pct': 26.0}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",30.6,108846040,Financial Services,Banks - Regional,,,False,32.25,-5.1,7.0,True,,,,,none,,,,79.27,159.1,,,3.4,34.9,1.04,4.58,False,,,13.3,,,False,False,5.0,NEUTRAL,,,0.39,2026-03-24T07:58:24.776207
OVLY,Oak Valley Bancorp (CA),64.9,⭐⭐ GOOD,🟡 Good,60.0,70.0,73.1,65.0,50.0,80,89.4,False,up,,,0,9.8,True,2,{'profit_margin_pct': 29.5},"{'revenue_growth_yoy': np.float64(9.8), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(7.5), 'rs_6m': np.float64(14.9), 'rs_line_percentile': 89.4, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 80}","{'roe_pct': 12.5, 'operating_margin_pct': 39.9}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",31.64,265403312,Financial Services,Banks - Regional,0.5,1.8,False,34.16,-7.4,7.0,True,,,,,none,,,,28.8,-9.0,,,2.37,20.8,0.75,1.63,False,,,2.8,24.0,2026-04-17,False,False,4.0,NEUTRAL,,,2.0,2026-03-24T07:59:01.339902
RCKY,"Rocky Brands, Inc.",64.8,⭐⭐ GOOD,🟡 Good,50.0,70.0,83.0,65.0,60.0,80,79.6,False,up,,,0,22.5,False,0,{'profit_margin_pct': 4.6},"{'revenue_growth_yoy': np.float64(22.5), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(34.9), 'rs_6m': np.float64(35.3), 'rs_line_percentile': 79.6, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 80}","{'roe_pct': 9.2, 'debt_to_equity': 0.5, 'current_ratio': 2.82, 'operating_margin_pct': 6.9}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 35.4}",39.14,294978144,Consumer Cyclical,Footwear & Accessories,2.3,2.8,False,48.7,-19.6,8.0,True,53.0,53.0,53.0,1.0,none,35.4,18.54,-52.6,88.8,126.9,1.12,0.44,1.59,21.0,0.62,2.21,True,-0.07,3.7,17.2,35.0,2026-04-28,False,False,8.0,STRONG,8.87,16.3,0.28,2026-03-24T07:55:42.997773
CSBB,"CSB Bancorp, Inc.",64.7,⭐⭐ GOOD,🟡 Good,60.0,60.0,84.7,65.0,50.0,100,96.2,True,up,,,0,17.9,False,0,{'profit_margin_pct': 30.2},"{'revenue_growth_yoy': np.float64(17.9), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(9.5), 'rs_6m': np.float64(33.7), 'rs_line_percentile': 96.2, 'rs_line_at_new_high': True, 'rs_line_trend': 'up', 'rs_line_score': 100}","{'roe_pct': 11.1, 'operating_margin_pct': 25.3}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",60.0,157753568,Financial Services,Banks - Regional,,,False,60.76,-1.3,8.0,True,,,,,none,,,,50.7,-15.5,,,2.78,32.3,1.67,3.51,True,-0.63,,-9.2,,,False,False,7.0,NEUTRAL,,,,2026-03-24T07:58:21.621473
SHBI,"Shore Bancshares, Inc.",64.4,⭐⭐ GOOD,🟡 Good,60.0,70.0,68.3,65.0,55.0,80,77.3,False,up,,,0,11.5,True,1,{'profit_margin_pct': 27.5},"{'revenue_growth_yoy': np.float64(11.5), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(2.0), 'rs_6m': np.float64(8.3), 'rs_line_percentile': 77.3, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 80}","{'roe_pct': 10.5, 'operating_margin_pct': 41.6}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 16.5}",18.14,606361344,Financial Services,Banks - Regional,1.7,1.9,False,20.68,-12.3,7.0,True,21.12,22.0,20.0,4.0,none,16.5,,,31.86,75.6,,,2.65,27.0,0.48,3.15,False,,,8.9,37.0,2026-04-30,False,False,7.0,NEUTRAL,,,0.46,2026-03-24T07:56:40.640359
CDNS,"Cadence Design Systems, Inc.",64.4,⭐⭐ GOOD,🟡 Good,60.0,80.0,32.0,90.0,65.0,35,28.0,False,down,,,0,15.9,True,2,{'profit_margin_pct': 20.9},"{'revenue_growth_yoy': np.float64(15.9), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(-3.7), 'rs_6m': np.float64(-20.5), 'rs_line_percentile': 28.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 35}","{'roe_pct': 21.9, 'debt_to_equity': 0.49, 'current_ratio': 2.86, 'operating_margin_pct': 32.8}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 27.1}",292.52,80699097088,Technology,Software - Application,2.2,1.6,False,376.45,-22.3,2.0,False,371.82,410.0,275.0,26.0,strong_buy,27.1,129.86,-55.6,59.42,-79.7,1.87,5.47,,,,,True,-1.36,14.1,14.6,34.0,2026-04-27,False,False,7.0,NEUTRAL,2.07,44.0,2.11,2026-03-24T07:52:10.397692
ABNB,"Airbnb, Inc.",64.3,⭐⭐ GOOD,🟡 Good,60.0,70.0,50.3,85.0,60.0,35,47.0,False,flat,,,0,22.3,False,0,{'profit_margin_pct': 20.5},"{'revenue_growth_yoy': np.float64(22.3), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(1.5), 'rs_6m': np.float64(6.9), 'rs_line_percentile': 47.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'flat', 'rs_line_score': 35}","{'roe_pct': 30.2, 'debt_to_equity': 0.28, 'current_ratio': 1.38, 'operating_margin_pct': 9.7}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 9.3}",132.59,79489556480,Consumer Cyclical,Travel Services,3.7,2.7,False,143.88,-7.8,6.0,False,144.99,180.0,107.0,36.0,buy,9.3,123.08,-7.2,40.3,-69.6,4.46,8.36,,,,,True,-4.77,22.4,-16.6,37.0,2026-04-30,False,False,6.0,NEUTRAL,3.6,47.1,,2026-03-24T07:51:23.357188
FFIV,"F5, Inc.",64.3,⭐⭐ GOOD,🟡 Good,60.0,60.0,60.3,95.0,50.0,60,56.4,False,up,,,0,12.5,False,0,{'profit_margin_pct': 22.5},"{'revenue_growth_yoy': np.float64(12.5), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(16.2), 'rs_6m': np.float64(-11.1), 'rs_line_percentile': 56.4, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': 20.8, 'debt_to_equity': 0.08, 'current_ratio': 1.55, 'operating_margin_pct': 26.0}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 7.1}",289.75,16461014016,Technology,Software - Infrastructure,4.3,2.5,False,346.0,-16.3,4.0,False,310.3,345.0,250.0,10.0,none,7.1,236.76,-18.3,120.8,-58.3,4.14,12.06,,,,,True,-4.12,59.0,5.0,34.0,2026-04-27,False,False,7.0,NEUTRAL,5.12,63.4,1.74,2026-03-24T07:50:35.725612
DLTR,"Dollar Tree, Inc.",64.2,⭐⭐ GOOD,🟡 Good,50.0,80.0,62.4,75.0,55.0,60,54.5,False,down,,,0,17.5,True,2,{'profit_margin_pct': 6.6},"{'revenue_growth_yoy': np.float64(17.5), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(-11.9), 'rs_6m': np.float64(15.8), 'rs_line_percentile': 54.5, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 60}","{'roe_pct': 31.7, 'debt_to_equity': 1.88, 'current_ratio': 1.07, 'operating_margin_pct': 13.5}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 15.7}",108.27,21529833472,Consumer Defensive,Discount Stores,7.5,4.1,False,142.4,-24.0,5.0,False,125.26,165.0,80.0,23.0,hold,15.7,123.2,13.8,59.4,-45.1,5.97,6.51,,,,,True,-7.19,20.1,,71.0,2026-06-03,False,False,8.0,STRONG,6.19,17.8,1.44,2026-03-24T07:54:38.670471
CBK,"Commercial Bancgroup, Inc.",64.2,⭐⭐ GOOD,🟡 Good,60.0,70.0,64.7,65.0,60.0,80,76.6,False,up,,,0,1.8,True,2,{'profit_margin_pct': 41.0},"{'revenue_growth_yoy': np.float64(1.8), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(3.0), 'rs_line_percentile': 76.6, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 80}","{'roe_pct': 14.6, 'operating_margin_pct': 55.5}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 31.5}",25.1,343819488,Financial Services,Banks - Regional,2.5,4.7,False,27.825,-9.8,,,33.0,33.0,33.0,1.0,none,31.5,,,87.6,249.0,,,0.4,,0.1,,True,-0.8,,28.2,34.0,2026-04-27,False,False,6.0,NEUTRAL,,,0.14,2026-03-24T07:56:31.427771
APG,APi Group Corporation,64.1,⭐⭐ GOOD,🟡 Good,50.0,70.0,76.7,65.0,65.0,80,89.6,False,up,,,0,23.2,False,0,{'profit_margin_pct': 3.8},"{'revenue_growth_yoy': np.float64(23.2), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(10.1), 'rs_6m': np.float64(18.6), 'rs_line_percentile': 89.6, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 80}","{'roe_pct': 9.5, 'debt_to_equity': 0.9, 'current_ratio': 1.5, 'operating_margin_pct': 9.7}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 25.4}",41.46,17888169984,Industrials,Engineering & Construction,1.8,2.7,False,46.89,-11.6,7.0,True,52.0,54.0,50.0,11.0,strong_buy,25.4,36.98,-10.8,,,3.88,1.61,,,,,True,-0.42,3.9,,37.0,2026-04-30,False,False,9.0,STRONG,2.76,31.2,1.49,2026-03-24T07:57:27.049461
BWFG,"Bankwell Financial Group, Inc.",63.9,⭐⭐ GOOD,🟡 Good,60.0,70.0,68.3,65.0,50.0,80,84.2,False,up,,,0,28.6,False,0,{'profit_margin_pct': 32.8},"{'revenue_growth_yoy': np.float64(28.6), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(1.1), 'rs_6m': np.float64(6.0), 'rs_line_percentile': 84.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 80}","{'roe_pct': 12.3, 'operating_margin_pct': 50.0}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 9.7}",47.41,378179520,Financial Services,Banks - Regional,2.6,5.4,False,51.54,-8.0,7.0,True,52.0,55.0,49.0,2.0,none,9.7,,,133.5,181.6,,,1.69,18.0,0.8,2.49,True,-0.35,,106.0,29.0,2026-04-22,False,False,5.0,NEUTRAL,,,0.04,2026-03-24T07:56:49.755158
DXCM,"DexCom, Inc.",63.8,⭐⭐ GOOD,🟡 Good,55.0,70.0,46.7,90.0,70.0,35,27.4,False,up,,,0,21.6,False,0,{'profit_margin_pct': 17.9},"{'revenue_growth_yoy': np.float64(21.6), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(3.3), 'rs_6m': np.float64(-4.0), 'rs_line_percentile': 27.4, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 34.5, 'debt_to_equity': 0.51, 'current_ratio': 1.88, 'operating_margin_pct': 25.6}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 30.6}",65.94,25717671936,Healthcare,Medical Devices,5.1,3.0,False,89.98,-26.7,0.0,False,86.12,112.0,68.0,26.0,strong_buy,30.6,79.29,20.2,62.7,-4.9,2.8,1.87,,,,,True,-1.22,60.5,78.0,37.0,2026-04-30,False,False,7.0,NEUTRAL,4.47,31.4,0.28,2026-03-24T07:52:22.461360
EPD,Enterprise Products Partners L.,63.7,⭐⭐ GOOD,🟡 Good,55.0,50.0,91.0,70.0,60.0,100,95.0,True,up,,,0,-10.5,True,2,{'profit_margin_pct': 11.1},"{'revenue_growth_yoy': np.float64(-10.5), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(24.7), 'rs_6m': np.float64(26.8), 'rs_line_percentile': 95.0, 'rs_line_at_new_high': True, 'rs_line_trend': 'up', 'rs_line_score': 100}","{'roe_pct': 19.5, 'debt_to_equity': 1.14, 'current_ratio': 1.04, 'operating_margin_pct': 14.1}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 0.2}",38.11,82384707584,Energy,Oil & Gas Midstream,2.9,3.8,False,38.22,-0.3,8.0,True,38.2,45.0,32.0,20.0,buy,0.2,0.15,-99.6,26.6,-30.2,0.03,0.01,5.71,81.2,2.18,7.23,True,-0.36,5.2,1.2,35.0,2026-04-28,False,False,6.0,NEUTRAL,6.24,14.1,7.17,2026-03-24T07:56:25.575865
FRST,Primis Financial Corp.,63.6,⭐⭐ GOOD,🟡 Good,60.0,60.0,76.7,65.0,55.0,80,86.7,False,up,,,0,5.7,True,1,{'profit_margin_pct': 29.1},"{'revenue_growth_yoy': np.float64(5.7), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(1.3), 'rs_6m': np.float64(25.9), 'rs_line_percentile': 86.7, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 80}","{'roe_pct': 14.7, 'operating_margin_pct': 51.4}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 22.5}",13.06,322521728,Financial Services,Banks - Regional,0.8,1.6,False,14.55,-10.2,7.0,True,16.0,16.0,16.0,1.0,none,22.5,,,24.9,90.7,,,3.07,16.1,0.4,3.43,False,,,,37.0,2026-04-30,False,False,5.0,NEUTRAL,,,0.14,2026-03-24T07:57:17.814428
AFL,AFLAC Incorporated,63.5,⭐⭐ GOOD,🟡 Good,60.0,80.0,42.3,80.0,50.0,15,18.3,False,up,,,0,41.6,False,0,{'profit_margin_pct': 21.2},"{'revenue_growth_yoy': np.float64(41.6), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(0.6), 'rs_6m': np.float64(1.5), 'rs_line_percentile': 18.3, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 15}","{'roe_pct': 13.1, 'debt_to_equity': 0.43, 'current_ratio': 1.07, 'operating_margin_pct': 33.6}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 6.0}",106.65,55896752128,Financial Services,Insurance - Life,1.6,3.4,False,119.32,-10.6,4.0,False,113.0,130.0,100.0,13.0,hold,6.0,147.81,38.6,68.1,-36.1,9.26,10.05,2.29,34.0,2.44,2.17,True,-6.32,21.6,-9.2,36.0,2026-04-29,False,False,3.0,NEUTRAL,7.92,,,2026-03-24T07:52:13.439506
SUNS,"Sunrise Realty Trust, Inc.",63.5,⭐⭐ GOOD,🟡 Good,60.0,80.0,36.0,75.0,70.0,15,6.2,False,down,,,0,44.5,False,0,{'profit_margin_pct': 62.1},"{'revenue_growth_yoy': np.float64(44.5), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-10.6), 'rs_6m': np.float64(-19.0), 'rs_line_percentile': 6.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 8.2, 'debt_to_equity': 0.67, 'current_ratio': 2.42, 'operating_margin_pct': 45.4}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 39.8}",8.36,113024312,Real Estate,REIT - Mortgage,5.2,7.8,False,11.78,-29.0,0.0,False,11.69,15.0,8.75,4.0,strong_buy,39.8,,,9.3,11.2,,,14.37,129.0,1.2,,False,,2.0,-56.6,50.0,2026-05-13,False,False,4.0,NEUTRAL,5.31,,,2026-03-24T07:59:58.087119
CMTV,Community Bancorp.,63.5,⭐⭐ GOOD,🟡 Good,60.0,50.0,91.0,65.0,50.0,100,96.5,True,up,,,0,9.2,False,0,{'profit_margin_pct': 35.8},"{'revenue_growth_yoy': np.float64(9.2), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(73.7), 'rs_6m': np.float64(91.6), 'rs_line_percentile': 96.5, 'rs_line_at_new_high': True, 'rs_line_trend': 'up', 'rs_line_score': 100}","{'roe_pct': 16.0, 'operating_margin_pct': 43.5}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",42.0,235393744,Financial Services,Banks - Regional,0.1,0.7,False,42.75,-1.8,8.0,True,,,,,none,,,,42.12,0.3,,,2.31,32.0,0.98,4.78,True,-0.3,,7.0,,,False,False,3.0,NEUTRAL,,,1.0,2026-03-24T07:57:51.608811
BX,Blackstone Inc.,63.2,⭐⭐ GOOD,🟡 Good,60.0,90.0,15.0,85.0,70.0,15,10.3,False,down,,,0,32.2,True,1,{'profit_margin_pct': 21.2},"{'revenue_growth_yoy': np.float64(32.2), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(-23.6), 'rs_6m': np.float64(-38.7), 'rs_line_percentile': 10.3, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 29.2, 'debt_to_equity': 0.67, 'current_ratio': 1.01, 'operating_margin_pct': 52.8}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 45.2}",109.35,133654347776,Financial Services,Asset Management,2.2,1.9,False,190.09,-42.5,0.0,False,158.79,215.0,122.0,19.0,buy,45.2,,,116.1,6.2,,,4.33,121.2,4.74,3.33,True,-0.23,,29.7,23.0,2026-04-16,False,False,4.0,NEUTRAL,,,0.33,2026-03-24T07:53:46.574905
HHH,Howard Hughes Holdings Inc.,63.2,⭐⭐ GOOD,🟡 Good,50.0,100.0,36.0,60.0,70.0,15,11.5,False,down,,,0,213.3,True,2,{'profit_margin_pct': 8.4},"{'revenue_growth_yoy': np.float64(213.3), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(-14.8), 'rs_6m': np.float64(-19.6), 'rs_line_percentile': 11.5, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 3.7, 'debt_to_equity': 1.33, 'current_ratio': 1.9, 'operating_margin_pct': 7.4}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 47.5}",64.17,3826864128,Real Estate,Real Estate - Development,7.2,5.2,False,91.07,-29.5,1.0,False,94.67,100.0,89.0,3.0,buy,47.5,117.14,82.5,22.1,-65.6,12.41,7.96,,,,,False,,2.0,-67.8,43.0,2026-05-06,False,False,6.0,NEUTRAL,4.42,14.6,,2026-03-24T07:58:27.865899
