ticker,vcp_score,company_name,fundamental_score,sector,industry,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,current_price,market_cap,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,health_details,earnings_details,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,piotroski_score,piotroski_label,ebit_ev_yield,roic_greenblatt,peg_ratio,sentiment,put_call_ratio,flow_score,unusual_calls,unusual_puts,ml_score,super_score_ultimate,vcp_contribution,ml_contribution,fundamental_contribution,score_timestamp,data_as_of_date,market_regime,market_recommendation,ma_filter_pass,ma_filter_score,ma_filter_reason,ad_signal,ad_score,ad_reason,float_category,shares_outstanding_millions,filter_penalty,super_score_before_filters,rs_line_score_fund,rs_line_at_new_high_fund,rs_line_trend_fund,rs_line_percentile_fund,rs_line_bonus,eps_accelerating_fund2,eps_accel_quarters_fund2,rev_accelerating_fund2,rev_accel_quarters_fund2,canslim_a_bonus,industry_group_rank,industry_group_total,industry_group_percentile,industry_group_label,industry_group_rs,industry_bonus,short_bonus,proximity_bonus,trend_bonus,options_bonus,institutional_bonus,insider_bonus,profitability_penalty,negative_roe,filters_passed,value_score,sector_bonus,mr_bonus,fcf_bonus,dividend_bonus,buyback_bonus,revision_bonus,risk_reward_ratio,rr_bonus,piotroski_bonus,magic_formula_rank,hedge_fund_count,hedge_fund_names,cerebro_signal,cerebro_score_adj,momentum_score,tier,quality,validation_status,validation_score,validation_reason,price_vs_ath,recent_news_sentiment,analyst_consensus,valuation_concern
THFF,0.0,First Financial Corporation,67.4,Financial Services,Banks - Regional,60.0,80.0,73.1,65.0,50.0,62.61,744551616,80,77.8,False,up,,,0,12.9,True,2,1.8,2.0,False,69.21,-9.5,7.0,True,"{'roe_pct': 13.2, 'operating_margin_pct': 34.2}",{'profit_margin_pct': 31.2},71.5,75.0,68.0,2.0,none,14.2,,,200.4,220.1,,,3.42,31.3,2.95,True,-0.11,,15.8,28.0,2026-04-21,False,False,6.0,NEUTRAL,,,0.27,,,,,,50.0,42.2,0.0,15.0,20.2,2026-03-24 08:00:31,2026-03-24,CORRECTION,AVOID,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,65,"Moderate accumulation (1.0x ratio, 50% up volume)",LOW_FLOAT,11.3,15.0,35.2,80,False,up,77.8,5.0,,0,True,2,2.0,2,38.0,97.4,Top 10%,74.9,5.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,False,2/3,48.96,0.0,0.0,0.0,5.0,3.0,5.0,1.78,0.0,2.0,,0,,,0.0,26.240000000000002,⚪ WEAK,🟡 Average,,,,,,,
FAST,0.0,Fastenal Company,56.8,Industrials,Industrial Distribution,55.0,50.0,46.7,90.0,50.0,44.45,51043205120,35,47.1,False,up,,,0,3.5,False,0,3.2,3.8,False,50.63,-12.2,5.0,False,"{'roe_pct': 33.3, 'debt_to_equity': 0.11, 'current_ratio': 4.85, 'operating_margin_pct': 19.0}",{'profit_margin_pct': 15.3},44.99,52.0,38.0,12.0,hold,1.2,13.43,-69.8,10.9,-75.5,1.58,0.7,2.02,80.3,2.16,False,,259.6,3.7,20.0,2026-04-13,False,True,8.0,STRONG,3.24,39.6,3.54,,,,,,50.0,22.0,0.0,15.0,17.0,2026-03-24 08:00:31,2026-03-24,CORRECTION,AVOID,True,83,Passes Minervini Template (5/6 criteria),ACCUMULATION,65,"Moderate accumulation (1.4x ratio, 55% up volume)",MEGA_FLOAT,1144.9,18.0,32.0,35,False,up,47.1,2.0,,0,False,0,0.0,,38.0,,Sin datos suficientes,47.1,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,False,2/3,48.92,5.0,0.0,0.0,0.0,0.0,1.0,0.15,-3.0,10.0,98,0,,WATCH,0.0,19.18,⚪ WEAK,🟡 Average,,,,,,,
PKBK,0.0,"Parke Bancorp, Inc.",70.4,Financial Services,Banks - Regional,60.0,80.0,88.3,65.0,50.0,27.98,331355840,100,100.0,True,up,,,0,30.5,False,0,1.0,1.0,False,29.5,-5.2,8.0,True,"{'roe_pct': 12.1, 'operating_margin_pct': 68.9}",{'profit_margin_pct': 48.8},,,,,none,,,,94.8,238.8,,,2.57,22.8,3.41,True,-1.96,,26.7,23.0,2026-04-16,False,False,7.0,NEUTRAL,,,0.17,,,,,,50.0,49.1,0.0,15.0,21.1,2026-03-24 08:00:31,2026-03-24,CORRECTION,AVOID,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,65,"Moderate accumulation (1.5x ratio, 59% up volume)",MICRO_FLOAT,9.3,15.0,36.1,100,True,up,100.0,10.0,,0,False,0,0.0,2,38.0,97.4,Top 10%,74.9,5.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,False,2/3,48.486000000000004,0.0,0.0,0.0,3.0,3.0,5.0,,0.0,5.0,,0,,WATCH,5.0,31.04,⚪ WEAK,🟡 Average,HOLD,50.0,Close to ATH (-5.2% from high) - wait for pullback,-5.2,NEUTRAL,NONE,False
PRIM,0.0,Primoris Services Corporation,61.4,Industrials,Engineering & Construction,50.0,60.0,71.9,70.0,65.0,142.59,7732873216,80,80.0,False,up,,,0,12.7,False,0,6.6,3.6,False,174.43,-18.3,7.0,True,"{'roe_pct': 17.8, 'debt_to_equity': 0.57, 'current_ratio': 1.26, 'operating_margin_pct': 4.2}",{'profit_margin_pct': 3.6},169.57,205.0,139.0,14.0,buy,18.9,79.13,-44.5,50.2,-64.8,3.77,5.38,0.22,6.4,0.69,False,,14.4,-2.0,41.0,2026-05-04,False,False,7.0,NEUTRAL,5.08,27.4,,,,,,,50.0,31.4,0.0,15.0,18.4,2026-03-24 08:00:31,2026-03-24,CORRECTION,AVOID,True,100,Passes Minervini Template (6/6 criteria),NEUTRAL,40,"No clear pattern (0.9x ratio, 48% up volume)",HIGH_FLOAT,53.4,20.0,33.4,80,False,up,80.0,5.0,,0,False,0,0.0,3,38.0,94.7,Top 10%,70.6,5.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,False,1/3,47.96,5.0,0.0,3.0,0.0,0.0,0.0,2.36,1.0,5.0,74,0,,WATCH,3.0,16.64,⚪ WEAK,🟡 Average,,,,,,,
SHBI,0.0,"Shore Bancshares, Inc.",64.4,Financial Services,Banks - Regional,60.0,70.0,68.3,65.0,55.0,18.14,606361344,80,77.3,False,up,,,0,11.5,True,1,1.7,1.9,False,20.68,-12.3,7.0,True,"{'roe_pct': 10.5, 'operating_margin_pct': 41.6}",{'profit_margin_pct': 27.5},21.12,22.0,20.0,4.0,none,16.5,,,31.86,75.6,,,2.65,27.0,3.15,False,,,8.9,37.0,2026-04-30,False,False,7.0,NEUTRAL,,,0.46,,,,,,50.0,41.3,0.0,15.0,19.3,2026-03-24 08:00:31,2026-03-24,CORRECTION,AVOID,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,65,"Moderate accumulation (1.4x ratio, 56% up volume)",MEDIUM_FLOAT,30.4,15.0,34.3,80,False,up,77.3,5.0,,0,True,1,2.0,2,38.0,97.4,Top 10%,74.9,5.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,False,2/3,47.760000000000005,0.0,0.0,0.0,3.0,0.0,3.0,2.06,1.0,5.0,,0,,WATCH,3.0,25.94,⚪ WEAK,🟡 Average,,,,,,,
ABNB,73.83333333333334,"Airbnb, Inc.",64.3,Consumer Cyclical,Travel Services,60.0,70.0,50.3,85.0,60.0,132.59,79489556480,35,47.0,False,flat,,,0,22.3,False,0,3.7,2.7,False,143.88,-7.8,6.0,False,"{'roe_pct': 30.2, 'debt_to_equity': 0.28, 'current_ratio': 1.38, 'operating_margin_pct': 9.7}",{'profit_margin_pct': 20.5},144.99,180.0,107.0,36.0,buy,9.3,123.08,-7.2,40.3,-69.6,4.46,8.36,,,,True,-4.77,22.4,-16.6,37.0,2026-04-30,False,False,6.0,NEUTRAL,3.6,47.1,,,,,,,50.0,31.799999999999997,29.5,15.0,19.3,2026-03-24 08:00:31,2026-03-24,CORRECTION,AVOID,False,66,150 MA below 200 MA - not in Stage 2,NEUTRAL,40,"No clear pattern (1.0x ratio, 48% up volume)",MEGA_FLOAT,407.8,43.0,63.8,35,False,flat,47.0,0.0,,0,False,0,0.0,10,38.0,76.3,Top 25%,50.4,3.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,False,0/3,47.72,0.0,0.0,3.0,0.0,3.0,-3.0,1.16,0.0,2.0,84,0,,,0.0,59.84666666666667,⚪ WEAK,🟡 Average,,,,,,,
J,0.0,Jacobs Solutions Inc.,55.7,Industrials,Engineering & Construction,50.0,70.0,38.7,60.0,65.0,129.21,15258191872,15,8.4,False,down,,,0,13.2,True,1,3.5,3.2,False,168.44,-23.3,3.0,False,"{'roe_pct': 9.7, 'debt_to_equity': 0.65, 'current_ratio': 1.33, 'operating_margin_pct': 7.4}",{'profit_margin_pct': 3.5},157.53,180.0,137.0,15.0,buy,21.9,200.64,55.3,37.9,-70.7,7.14,9.27,1.11,33.8,0.77,True,-5.27,5.8,,42.0,2026-05-05,False,False,7.0,NEUTRAL,3.9,42.8,1.31,,,,,,50.0,2.0,0.0,15.0,16.7,2026-03-24 08:00:31,2026-03-24,CORRECTION,AVOID,False,50,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.0x ratio, 50% up volume)",HIGH_FLOAT,115.9,35.0,31.7,15,False,down,8.4,0.0,,0,True,1,2.0,3,38.0,94.7,Top 10%,70.6,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,False,1/3,46.78,5.0,0.0,6.0,0.0,3.0,0.0,2.74,1.0,5.0,83,0,,BEST,8.0,5.57,⚪ WEAK,🟡 Average,,,,,,,
RRBI,0.0,"Red River Bancshares, Inc.",66.0,Financial Services,Banks - Regional,60.0,60.0,91.0,65.0,50.0,89.42,588131968,100,100.0,True,up,,,0,10.2,False,0,2.6,2.6,False,93.9,-4.8,8.0,True,"{'roe_pct': 12.5, 'operating_margin_pct': 44.9}",{'profit_margin_pct': 34.7},97.33,105.0,90.0,3.0,none,8.8,,,173.54,94.1,,,0.75,8.5,0.61,True,-1.88,,13.6,37.0,2026-04-30,False,False,6.0,NEUTRAL,,,0.44,,,,,,50.0,49.8,0.0,15.0,19.8,2026-03-24 08:00:31,2026-03-24,CORRECTION,AVOID,True,100,Passes Minervini Template (6/6 criteria),STRONG_ACCUMULATION,90,"Strong institutional buying (1.9x ratio, 64% up volume)",MICRO_FLOAT,5.0,15.0,34.8,100,True,up,100.0,10.0,,0,False,0,0.0,2,38.0,97.4,Top 10%,74.9,5.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,False,2/3,46.400000000000006,0.0,0.0,0.0,0.0,3.0,3.0,1.1,0.0,2.0,,0,,WATCH,5.0,36.6,⚪ WEAK,🟡 Average,AVOID,30.0,Near ATH (-4.8% from high) - poor entry point,-4.8,NEUTRAL,NONE,False
CHD,69.19444444444444,"Church & Dwight Company, Inc.",60.5,Consumer Defensive,Household & Personal Products,55.0,60.0,58.7,75.0,60.0,94.65,22420228096,35,28.1,False,up,,,0,12.1,False,0,4.3,3.8,False,113.91,-16.9,4.0,False,"{'roe_pct': 17.6, 'debt_to_equity': 0.6, 'current_ratio': 1.07, 'operating_margin_pct': 18.6}",{'profit_margin_pct': 11.9},103.58,115.0,74.0,19.0,buy,9.4,70.56,-25.5,30.2,-68.1,5.07,4.8,1.3,39.1,1.16,True,-2.68,11.1,-14.6,38.0,2026-05-01,False,False,7.0,NEUTRAL,4.32,114.1,,,,,,,50.0,24.799999999999997,27.7,15.0,18.2,2026-03-24 08:00:31,2026-03-24,CORRECTION,AVOID,False,50,150 MA below 200 MA - not in Stage 2,STRONG_ACCUMULATION,75,"Strong institutional buying (1.5x ratio, 60% up volume)",MEGA_FLOAT,236.0,38.0,60.8,35,False,up,28.1,2.0,,0,False,0,0.0,25,38.0,36.8,Bajo 50%,23.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1/3,46.1,0.0,0.0,6.0,0.0,3.0,-3.0,1.18,0.0,5.0,52,0,,,0.0,40.64722222222222,⚪ WEAK,🟡 Average,,,,,,,
CPRT,60.6421052631579,"Copart, Inc.",50.3,Industrials,Specialty Business Services,60.0,30.0,24.0,90.0,65.0,33.39,32322109440,15,2.3,False,down,,,0,-7.4,False,0,4.1,3.0,False,63.85,-47.7,0.0,False,"{'roe_pct': 17.1, 'debt_to_equity': 0.01, 'current_ratio': 10.06, 'operating_margin_pct': 34.7}",{'profit_margin_pct': 33.8},42.67,55.0,32.0,9.0,buy,27.8,15.82,-52.6,15.9,-52.4,3.2,1.07,,,,False,,350.2,-7.0,58.0,2026-05-21,False,False,6.0,NEUTRAL,6.24,19.3,,,,,,,50.0,1.2999999999999972,24.3,15.0,15.1,2026-03-24 08:00:31,2026-03-24,CORRECTION,AVOID,False,0,Price below 150/200 MA - weak trend,NEUTRAL,40,"No clear pattern (0.9x ratio, 45% up volume)",MEGA_FLOAT,883.0,43.0,54.3,15,False,down,2.3,0.0,,0,False,0,0.0,19,38.0,52.6,Medio,30.8,0.0,0.0,-5.0,-5.0,0.0,0.0,0.0,0.0,False,0/3,46.02,5.0,0.0,3.0,0.0,0.0,0.0,3.48,3.0,2.0,67,0,,,0.0,12.851052631578948,⚪ WEAK,🟡 Average,,,,,,,
EXPE,63.333333333333336,"Expedia Group, Inc.",54.8,Consumer Cyclical,Travel Services,50.0,60.0,57.6,45.0,65.0,236.65,28997875712,60,53.7,False,down,,,0,18.7,False,0,8.1,2.2,True,303.8,-22.1,5.0,False,"{'roe_pct': 48.7, 'debt_to_equity': 2.55, 'current_ratio': 0.73, 'operating_margin_pct': 15.4}",{'profit_margin_pct': 8.8},280.76,387.0,225.0,34.0,buy,18.6,368.95,55.9,98.2,-58.5,10.12,25.07,0.71,16.3,0.96,True,-6.66,6.3,-19.1,44.0,2026-05-07,False,False,7.0,NEUTRAL,6.09,68.9,,,,,,,50.0,15.799999999999997,25.3,15.0,16.4,2026-03-24 08:00:31,2026-03-24,CORRECTION,AVOID,False,83,Price below 150/200 MA - weak trend,DISTRIBUTION,25,"Moderate distribution (0.6x ratio, 39% up volume)",HIGH_FLOAT,115.4,50.0,56.8,60,False,down,53.7,0.0,,0,False,0,0.0,10,38.0,76.3,Top 25%,50.4,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,False,0/3,45.92,0.0,0.0,8.0,0.0,3.0,-3.0,2.33,1.0,5.0,35,0,,,0.0,41.64666666666666,⚪ WEAK,🟡 Average,,,,,,,
CHRW,66.0,"C.H. Robinson Worldwide, Inc.",54.7,Industrials,Integrated Freight & Logistics,50.0,30.0,68.7,80.0,65.0,166.84,19790698496,60,73.8,False,up,,,0,-3.3,False,0,7.0,2.1,False,203.34,-18.0,7.0,True,"{'roe_pct': 32.9, 'debt_to_equity': 0.76, 'current_ratio': 1.53, 'operating_margin_pct': 5.1}",{'profit_margin_pct': 3.6},193.52,225.0,90.0,25.0,buy,16.0,92.1,-44.8,48.2,-71.1,3.75,6.26,1.51,51.5,2.32,True,-1.79,15.7,-5.9,36.0,2026-04-29,False,False,7.0,NEUTRAL,3.78,58.4,,,,,,,50.0,52.8,26.4,15.0,16.4,2026-03-24 08:00:31,2026-03-24,CORRECTION,AVOID,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 52% up volume)",HIGH_FLOAT,118.1,15.0,57.8,60,False,up,73.8,2.0,,0,False,0,0.0,,38.0,,Sin datos suficientes,73.8,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,False,2/3,45.88,5.0,0.0,3.0,3.0,3.0,0.0,2.0,1.0,5.0,76,0,,,0.0,48.97,⚪ WEAK,🟡 Average,BUY,100.0,Good pullback (-18.0% from high) - valid VCP setup | Strong upside (+16.0%) - analyst support,-18.0,NEUTRAL,BUY,False
CMG,60.891304347826086,"Chipotle Mexican Grill, Inc.",57.0,Consumer Cyclical,Restaurants,55.0,60.0,36.0,75.0,70.0,33.36,44111196160,15,13.2,False,down,,,0,3.8,True,1,3.1,2.2,False,58.42,-42.9,0.0,False,"{'roe_pct': 47.4, 'debt_to_equity': 1.79, 'current_ratio': 1.24, 'operating_margin_pct': 15.2}",{'profit_margin_pct': 12.9},44.59,53.0,35.0,34.0,buy,33.7,11.93,-64.2,11.4,-65.8,2.29,0.78,,,,True,-5.5,7.9,4.0,36.0,2026-04-29,False,False,6.0,NEUTRAL,4.24,27.1,6.1,,,,,,50.0,0.0,24.4,15.0,17.1,2026-03-24 08:00:31,2026-03-24,CORRECTION,AVOID,False,0,Price below 150/200 MA - weak trend,DISTRIBUTION,35,"Moderate distribution (0.7x ratio, 41% up volume)",MEGA_FLOAT,1292.8,53.0,56.5,15,False,down,13.2,0.0,,0,True,1,2.0,22,38.0,44.7,Bajo 50%,29.4,0.0,0.0,-5.0,-5.0,0.0,0.0,0.0,0.0,False,0/3,45.8,0.0,0.0,0.0,0.0,3.0,1.0,4.21,3.0,2.0,86,0,,,0.0,13.645652173913039,⚪ WEAK,🟡 Average,,,,,,,
CBK,0.0,"Commercial Bancgroup, Inc.",64.2,Financial Services,Banks - Regional,60.0,70.0,64.7,65.0,60.0,25.1,343819488,80,76.6,False,up,,,0,1.8,True,2,2.5,4.7,False,27.825,-9.8,,,"{'roe_pct': 14.6, 'operating_margin_pct': 55.5}",{'profit_margin_pct': 41.0},33.0,33.0,33.0,1.0,none,31.5,,,87.6,249.0,,,0.4,,,True,-0.8,,28.2,34.0,2026-04-27,False,False,6.0,NEUTRAL,,,0.14,,,,,,50.0,15.0,0.0,15.0,19.3,2026-03-24 08:00:31,2026-03-24,CORRECTION,AVOID,False,0,Insufficient data,ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 53% up volume)",MICRO_FLOAT,8.7,35.0,34.3,80,False,up,76.6,5.0,,0,True,2,2.0,2,38.0,97.4,Top 10%,74.9,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,False,1/3,45.68,0.0,0.0,0.0,0.0,3.0,5.0,3.94,3.0,2.0,,0,,,0.0,15.42,⚪ WEAK,🟡 Average,,,,,,,
FDS,61.0,FactSet Research Systems Inc.,53.0,Financial Services,Financial Data & Stock Exchanges,60.0,50.0,15.0,90.0,60.0,208.47,7800933888,15,7.4,False,down,,,0,6.5,False,0,11.2,2.7,True,474.79,-56.1,0.0,False,"{'roe_pct': 28.8, 'debt_to_equity': 0.72, 'current_ratio': 1.54, 'operating_margin_pct': 32.6}",{'profit_margin_pct': 25.4},292.18,430.0,195.0,17.0,hold,40.2,229.64,10.2,157.2,-24.6,6.99,14.7,2.11,27.6,0.95,True,-5.02,14.2,1.8,7.0,2026-03-31,True,False,6.0,NEUTRAL,8.64,187.1,2.49,,,,,,50.0,13.299999999999997,24.4,15.0,15.9,2026-03-24 08:00:31,2026-03-24,CORRECTION,AVOID,False,0,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.0x ratio, 51% up volume)",MEDIUM_FLOAT,37.0,35.0,55.3,15,False,down,7.4,0.0,,0,False,0,0.0,28,38.0,28.9,Bajo 50%,16.4,0.0,3.0,-5.0,-5.0,0.0,0.0,0.0,0.0,False,1/3,45.650000000000006,0.0,0.0,6.0,3.0,3.0,1.0,5.03,3.0,2.0,4,0,,,0.0,13.3,⚪ WEAK,🟡 Average,,,,,,,
CL,70.67647058823529,Colgate-Palmolive Company,55.8,Consumer Defensive,Household & Personal Products,55.0,60.0,53.9,50.0,60.0,85.15,68251815936,35,27.6,False,up,,,0,6.5,True,1,2.7,2.8,False,99.33,-14.3,4.0,False,"{'roe_pct': 497.5, 'debt_to_equity': 23.44, 'current_ratio': 0.83, 'operating_margin_pct': 20.4}",{'profit_margin_pct': 10.5},97.21,105.0,87.0,19.0,buy,14.2,63.58,-25.3,26.3,-69.1,4.51,3.84,2.49,78.3,2.31,True,-1.77,12.4,,38.0,2026-05-01,False,False,5.0,NEUTRAL,4.39,71.4,2.98,,,,,,50.0,29.0,28.3,15.0,16.7,2026-03-24 08:00:31,2026-03-24,CORRECTION,AVOID,False,50,150 MA below 200 MA - not in Stage 2,ACCUMULATION,60,"Moderate accumulation (1.3x ratio, 55% up volume)",MEGA_FLOAT,751.3,38.0,60.0,35,False,up,27.6,2.0,,0,True,1,2.0,25,38.0,36.8,Bajo 50%,23.7,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,False,1/3,45.21999999999999,0.0,0.0,3.0,0.0,3.0,0.0,1.78,0.0,0.0,61,0,,,0.0,49.91823529411764,⚪ WEAK,🟡 Average,,,,,,,
AMH,0.0,American Homes 4 Rent,50.5,Real Estate,REIT - Residential,60.0,30.0,36.0,75.0,65.0,27.54,11635178496,15,0.0,False,down,,,0,-0.9,False,0,3.9,2.0,False,39.49,-30.3,0.0,False,"{'roe_pct': 6.6, 'debt_to_equity': 0.66, 'current_ratio': 2.19, 'operating_margin_pct': 25.5}",{'profit_margin_pct': 24.5},34.48,40.0,29.0,20.0,buy,25.2,29.17,5.9,11.8,-57.2,6.19,1.98,4.47,101.7,2.19,False,,3.8,0.1,37.0,2026-04-30,False,False,8.0,STRONG,4.45,4454.2,200.68,,,,,,50.0,0.0,0.0,15.0,15.2,2026-03-24 08:00:31,2026-03-24,CORRECTION,AVOID,False,0,Price below 150/200 MA - weak trend,DISTRIBUTION,25,"Moderate distribution (0.6x ratio, 35% up volume)",MEGA_FLOAT,311.9,53.0,30.2,15,False,down,0.0,0.0,,0,False,0,0.0,36,38.0,7.9,Bottom 25%,9.5,-3.0,0.0,-5.0,-5.0,0.0,0.0,0.0,5.0,False,0/3,45.2,0.0,0.0,6.0,-2.0,0.0,1.0,3.15,3.0,10.0,30,0,,WATCH,3.0,0.0,⚪ WEAK,🟡 Average,,,,,,,
BX,61.15294117647059,Blackstone Inc.,63.2,Financial Services,Asset Management,60.0,90.0,15.0,85.0,70.0,109.35,133654347776,15,10.3,False,down,,,0,32.2,True,1,2.2,1.9,False,190.09,-42.5,0.0,False,"{'roe_pct': 29.2, 'debt_to_equity': 0.67, 'current_ratio': 1.01, 'operating_margin_pct': 52.8}",{'profit_margin_pct': 21.2},158.79,215.0,122.0,19.0,buy,45.2,,,116.1,6.2,,,4.33,121.2,3.33,True,-0.23,,29.7,23.0,2026-04-16,False,False,4.0,NEUTRAL,,,0.33,,,,,,50.0,0.0,24.5,15.0,19.0,2026-03-24 08:00:31,2026-03-24,CORRECTION,AVOID,False,0,Price below 150/200 MA - weak trend,DISTRIBUTION,30,"Moderate distribution (0.6x ratio, 37% up volume)",MEGA_FLOAT,743.6,53.0,58.4,15,False,down,10.3,0.0,,0,True,1,2.0,31,38.0,21.1,Bottom 25%,14.5,-3.0,0.0,-5.0,-5.0,0.0,0.0,0.0,0.0,False,0/3,45.18,0.0,0.0,0.0,-2.0,3.0,5.0,5.65,3.0,0.0,,0,,,0.0,14.396470588235296,⚪ WEAK,🟡 Average,,,,,,,
ITW,0.0,Illinois Tool Works Inc.,58.3,Industrials,Specialty Industrial Machinery,55.0,60.0,60.3,65.0,50.0,262.75,75724546048,60,52.8,False,up,,,0,6.6,True,1,3.2,5.4,False,303.16,-13.3,5.0,False,"{'roe_pct': 93.7, 'debt_to_equity': 2.86, 'current_ratio': 1.21, 'operating_margin_pct': 26.8}",{'profit_margin_pct': 19.1},280.88,327.0,219.0,16.0,hold,6.9,132.61,-49.5,104.8,-60.1,2.86,7.52,2.45,59.3,2.23,True,-1.98,14.6,2.9,36.0,2026-04-29,False,False,5.0,NEUTRAL,5.06,118.3,2.96,,,,,,50.0,24.5,0.0,15.0,17.5,2026-03-24 08:00:31,2026-03-24,CORRECTION,AVOID,True,83,Passes Minervini Template (5/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 52% up volume)",MEGA_FLOAT,261.2,18.0,32.5,60,False,up,52.8,2.0,,0,True,1,2.0,12,38.0,71.1,Medio,45.6,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,False,2/3,44.92,5.0,0.0,0.0,3.0,3.0,1.0,0.86,-3.0,0.0,42,0,,,0.0,19.33,⚪ WEAK,🔴 Weak,,,,,,,
RCKY,0.0,"Rocky Brands, Inc.",64.8,Consumer Cyclical,Footwear & Accessories,50.0,70.0,83.0,65.0,60.0,39.14,294978144,80,79.6,False,up,,,0,22.5,False,0,2.3,2.8,False,48.7,-19.6,8.0,True,"{'roe_pct': 9.2, 'debt_to_equity': 0.5, 'current_ratio': 2.82, 'operating_margin_pct': 6.9}",{'profit_margin_pct': 4.6},53.0,53.0,53.0,1.0,none,35.4,18.54,-52.6,88.8,126.9,1.12,0.44,1.59,21.0,2.21,True,-0.07,3.7,17.2,35.0,2026-04-28,False,False,8.0,STRONG,8.87,16.3,0.28,,,,,,50.0,32.4,0.0,15.0,19.4,2026-03-24 08:00:31,2026-03-24,CORRECTION,AVOID,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.0x ratio, 50% up volume)",MICRO_FLOAT,7.3,15.0,34.4,80,False,up,79.6,5.0,,0,False,0,0.0,8,38.0,81.6,Top 25%,57.8,3.0,0.0,0.0,10.0,0.0,0.0,0.0,5.0,False,2/3,44.92,0.0,0.0,0.0,3.0,3.0,5.0,4.42,3.0,10.0,52,0,,WATCH,0.0,21.48,⚪ WEAK,🔴 Weak,,,,,,,
FTAI,0.0,FTAI Aviation Ltd.,70.8,Industrials,Rental & Leasing Services,55.0,90.0,75.0,65.0,70.0,241.545,24776062976,60,72.2,False,up,,,0,31.9,True,1,4.7,2.1,False,323.51,-25.3,6.0,False,"{'roe_pct': 241.2, 'debt_to_equity': 10.46, 'current_ratio': 5.28, 'operating_margin_pct': 28.5}",{'profit_margin_pct': 20.0},336.2,375.0,266.0,10.0,strong_buy,39.2,,,136.78,-43.4,-3.12,-7.53,0.56,27.2,3.38,True,-0.5,3.4,29.8,37.0,2026-04-30,False,False,6.0,NEUTRAL,3.05,25.2,0.73,,,,,,50.0,25.200000000000003,0.0,15.0,21.2,2026-03-24 08:00:31,2026-03-24,CORRECTION,AVOID,True,83,Passes Minervini Template (5/6 criteria),NEUTRAL,40,"No clear pattern (0.9x ratio, 46% up volume)",HIGH_FLOAT,101.1,20.0,36.2,60,False,up,72.2,2.0,,0,True,1,2.0,,38.0,,Sin datos suficientes,72.2,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,False,1/3,44.82,5.0,0.0,-5.0,0.0,3.0,5.0,4.9,3.0,2.0,113,0,,CAUTION,-11.0,14.58,⚪ WEAK,🔴 Weak,,,,,,,
