Ticker,Sector,CurrentPrice,Min52w,Max52w,DistanceFromMin,RSI,Estado,Classification,DataPoints,AnalysisDate,FileDate,DaysAgo,BaseScore,FinalScore,InsiderActivity,InsiderTrades,InsiderValue,InsiderTickers,Signals,Urgency,RiskLevel,MappingCoverage
DJUSMT,Dow Jones U.S. Marine Transportation Index,408.05,261.01,442.12,56.33500632159688,67.30024639211548,🔴,FUERTE,252,2026-03-17 08:59:50,2026-03-17,0,32,32,False,0,0,[],[],BAJA,ALTO,0
DJUSAR,Dow Jones U.S. Airlines Index,215.95,137.83,279.8,56.67851701371253,74.80988593155892,🔴,FUERTE,252,2026-03-17 08:59:50,2026-03-17,0,32,32,False,0,0,[],[],BAJA,ALTO,0
DJUSST,Dow Jones U.S. Iron & Steel Index,659.76,416.26,812.3,58.497093162927015,72.91340821839898,🔴,FUERTE,252,2026-03-17 08:59:50,2026-03-17,0,32,32,False,0,0,[],[],BAJA,ALTO,0
DJUSCR,Dow Jones U.S. Computer Hardware Index,13168.9,8364.8,14404.8,57.43233550114768,70.32046429472626,🔴,FUERTE,252,2026-03-17 08:59:50,2026-03-17,0,32,32,False,0,0,[],[],BAJA,ALTO,0
DJUSIQ,Dow Jones U.S. Industrial Engineering Index,5399.0,3318.0,6047.8,62.71850512356841,81.33530843297008,🔴,FUERTE,252,2026-03-17 08:59:50,2026-03-17,0,30,30,False,0,0,[],[],BAJA,ALTO,0
DJUSNS,Dow Jones U.S. Internet Index,6825.9,3842.4,7726.0,77.6467832604622,55.64290329528323,🔴,FUERTE,252,2026-03-17 08:59:50,2026-03-17,0,30,30,False,0,0,[],[],BAJA,MEDIO,0
DJUSAE,Dow Jones U.S. Aerospace & Defense Index,3161.2,1861.2,3407.6,69.84741027294218,62.98295933861988,🔴,FUERTE,252,2026-03-17 08:59:50,2026-03-17,0,27,27,False,0,0,[],[],BAJA,ALTO,0
DJUSOI,Dow Jones U.S. Oil Equipment & Services Index,340.85,198.86,386.43,71.40199135069898,82.4706255954271,🔴,FUERTE,252,2026-03-17 08:59:50,2026-03-17,0,26,26,False,0,0,[],[],BAJA,ALTO,0
DJUSAP,Dow Jones U.S. Automobiles & Parts Index,1488.39,845.49,1853.16,76.03874676223256,61.696730552423865,🔴,FUERTE,252,2026-03-17 08:59:50,2026-03-17,0,25,25,False,0,0,[],[],BAJA,ALTO,0
DJUSAS,Dow Jones U.S. Aerospace Index,3360.4,1883.9,3661.9,78.37464833589894,68.1005242059821,🔴,FUERTE,252,2026-03-17 08:59:50,2026-03-17,0,24,24,False,0,0,[],[],BAJA,ALTO,0
DJUSAU,Dow Jones U.S. Automobiles Index,1360.5,758.25,1704.26,79.42631058358062,60.43726361887069,🔴,FUERTE,252,2026-03-17 08:59:50,2026-03-17,0,23,23,False,0,0,[],[],BAJA,ALTO,0
DJUSHV,Dow Jones U.S. Heavy Construction Index,2734.37,1138.85,2881.21,140.09922290029417,59.51992350429466,🔴,FUERTE,252,2026-03-17 08:59:50,2026-03-17,0,21,21,False,0,0,[],[],BAJA,MEDIO,0
DJUSSC,Dow Jones U.S. Semiconductors Index,29026.1,12938.1,31058.8,124.34592405376368,58.14726144525333,🔴,FUERTE,251,2026-03-17 08:59:50,2026-03-17,0,21,21,False,0,0,[],[],BAJA,MEDIO,0
DJUSIM,Dow Jones U.S. Industrial Metals & Mining Index,645.89,350.58,748.44,84.23469678817959,70.3450556719215,🔴,FUERTE,252,2026-03-17 08:59:50,2026-03-17,0,21,21,False,0,0,[],[],BAJA,ALTO,0
DJUSHR,Dow Jones U.S. Commercial Vehicles & Trucks Index,7392.8,3916.0,8259.6,88.78447395301329,76.12177365982791,🔴,FUERTE,252,2026-03-17 08:59:50,2026-03-17,0,19,19,False,0,0,[],[],BAJA,ALTO,0
DJUSTR,Dow Jones U.S. Tires Index,10290.9,5326.7,10991.5,93.19466085944391,60.34170769683963,🔴,FUERTE,251,2026-03-17 08:59:50,2026-03-17,0,18,18,False,0,0,[],[],BAJA,ALTO,0
DJUSTQ,Dow Jones U.S. Technology Hardware & Equipment Index,10290.9,5326.7,10991.5,93.19466085944391,60.34170769683963,🔴,FUERTE,251,2026-03-17 08:59:50,2026-03-17,0,18,18,False,0,0,[],[],BAJA,ALTO,0
DJUSAI,Dow Jones U.S. Electronic Equipment Index,2189.65,913.78,2487.9,139.6255116111099,66.48983718987671,🔴,FUERTE,252,2026-03-17 08:59:50,2026-03-17,0,15,15,False,0,0,[],[],BAJA,ALTO,0
DJUSEE,Dow Jones U.S. Electronic & Electrical Equipment Index,1418.79,643.85,1558.45,120.3603323755533,66.86481078217884,🔴,FUERTE,252,2026-03-17 08:59:50,2026-03-17,0,15,15,False,0,0,[],[],BAJA,ALTO,0
DJUSBS,Dow Jones U.S. Basic Resources Index,567.18,274.91,665.46,106.31479393255972,74.56246420161654,🔴,FUERTE,251,2026-03-17 08:59:50,2026-03-17,0,15,15,False,0,0,[],[],BAJA,ALTO,0
DJUSEC,Dow Jones U.S. Electrical Components & Equipment Index,1190.81,562.61,1286.69,111.6581646255843,66.62150854683827,🔴,FUERTE,252,2026-03-17 08:59:50,2026-03-17,0,15,15,False,0,0,[],[],BAJA,ALTO,0
DJUSPM,Dow Jones U.S. Gold Mining Index,288.54,114.12,354.16,152.8391167192429,76.50121870152893,🔴,FUERTE,252,2026-03-17 08:59:50,2026-03-17,0,15,15,False,0,0,[],[],BAJA,ALTO,0
DJUSMG,Dow Jones U.S. Mining Index,249.19,101.37,303.37,145.8222353753576,75.6844850065189,🔴,FUERTE,252,2026-03-17 08:59:50,2026-03-17,0,15,15,False,0,0,[],[],BAJA,ALTO,0
DJUSNF,Dow Jones U.S. Nonferrous Metals Index,774.92,372.55,932.97,108.00429472554018,72.4588282937365,🔴,FUERTE,252,2026-03-17 08:59:50,2026-03-17,0,15,15,False,0,0,[],[],BAJA,ALTO,0
